N	2gram	Propp_Isto	Analitik
468	видеть в	3	3
469	указание на	1	3
470	же не	2	3
471	дело в	1	3
472	но с	2	3
473	сторону и	1	3
474	в таких	3	3
475	в войне	1	3
476	а о	1	3
477	не от	3	3
478	а то	1	3
479	и без	1	3
480	в какой	1	3
481	мира и	2	3
482	к своему	4	3
483	один и	1	3
484	этих двух	1	3
485	может иметь	1	3
486	с новыми	1	3
487	она не	3	3
488	в ней	4	3
489	но он	4	3
490	независимо от	3	3
491	мы должны	7	3
492	и может	1	3
493	на меня	1	3
494	этих случаях	18	3
495	же самое	1	3
496	все того	1	3
497	которые в	3	3
498	говорилось выше	3	3
499	когда он	5	3
500	это означает	3	3
501	жизни и	3	3
502	все еще	2	3
503	на то	5	3
504	о своих	1	3
505	может и	1	3
506	однако все	2	3
507	для этого	1	3
508	и наконец	6	3
509	более высокой	1	2
510	еще раз	1	2
511	когда не	1	2
512	за исключением	1	2
513	еще более	1	2
514	тому что	2	2
515	в разных	1	2
516	требует от	1	2
517	с появлением	6	2
518	то ли	2	2
519	долгое время	1	2
520	из многочисленных	1	2
521	от них	2	2
522	более или	3	2
523	героя как	1	2
524	пребывание в	3	2
525	мы и	1	2
526	от всего	1	2
527	если он	5	2
528	данный текст	1	2
529	только через	3	2
530	их в	3	2
531	однако между	1	2
532	обоих случаях	1	2
533	выход из	1	2
534	в одно	2	2
535	на эту	1	2
536	не вполне	5	2
537	интересно что	1	2
538	в иной	3	2
539	его личной	1	2
540	этой стороны	4	2
541	не его	2	2
542	но мы	3	2
543	так например	5	2
544	искусство и	1	2
545	на первый	6	2
546	определяется не	1	2
547	и дело	2	2
548	на этой	1	2
549	что этот	4	2
550	так для	1	2
551	имеет в	1	2
552	во многих	2	2
553	совершенно очевидно	2	2
554	смерти и	2	2
555	но они	4	2
556	борьбе с	2	2
557	связь между	1	2
558	обращаясь к	1	2
559	так же	6	2
560	в чистом	1	2
561	от лица	1	2
562	других что	1	2
563	и остается	1	2
564	отец его	1	2
565	этого мира	2	2
566	к ним	3	2
567	утверждал что	1	2
568	на могиле	1	2
569	перед ним	2	2
570	тех случаях	7	2
571	миф и	2	2
572	как я	1	2
573	как от	1	2
574	сих пор	5	2
575	во всей	1	2
576	в стране	1	2
577	что именно	2	2
578	друг с	1	2
579	не просто	3	2
580	чем это	1	2
581	и становится	4	2
582	характерно что	2	2
583	так возникает	1	2
584	ее и	2	2
585	мы видим	14	2
586	сравнении с	1	2
587	на протяжении	1	2
588	к их	1	2
589	от его	2	2
590	его частей	1	2
591	собой в	1	2
592	стране мертвых	2	2
593	искусство в	1	2
594	к себе	4	2
595	при переходе	3	2
596	т е	34	2
597	однако этот	1	2
598	что при	3	2
599	далеко за	1	2
600	полном соответствии	1	2
601	не удается	2	2
602	мы можем	11	2
603	в уста	1	2
604	что между	4	2
605	не путем	1	2
606	или не	1	2
607	именно здесь	1	2
608	как его	2	2
609	противоречие с	1	2
610	не остается	1	2
611	человек и	1	2
612	учение о	1	2
613	между прочим	3	2
614	герой в	2	2
615	о которых	1	2
616	а только	1	2
617	и мотив	1	2
618	подобных случаях	2	2
619	и м	1	2
620	пребывания в	1	2
621	всех своих	1	2
622	на которую	1	2
623	я на	1	2
624	я его	3	2
625	которая является	1	2
626	приобщение к	1	2
627	лица и	1	2
628	не означает	1	2
629	не могу	2	2
630	этой точки	3	2
631	теперь уже	2	2
632	этих трех	1	2
633	здесь мы	11	2
634	вообще не	4	2
635	но зато	1	2
636	не приходится	1	2
637	и та	1	2
638	не могла	1	2
639	в форме	4	2
640	этот вопрос	3	2
641	когда мы	2	2
642	не знаю	3	2
643	которые и	1	2
644	выходят за	1	2
645	только с	1	2
646	что во	2	2
647	и др	4	2
648	это делает	1	2
649	обратимся к	2	2
650	в доме	1	2
651	них не	1	2
652	до смерти	1	2
653	ей не	1	2
654	об этих	1	2
655	если они	4	2
656	в мировой	1	2
657	в окно	1	2
658	для чего	1	2
659	до его	1	2
660	еще одно	2	2
661	доказывает что	5	2
662	мире и	1	2
663	утверждать что	3	2
664	взгляд на	1	2
665	до сих	4	2
666	в тени	1	2
667	вступить в	1	2
668	та же	5	2
669	за ним	3	2
670	и конечно	1	2
671	и должны	1	2
672	облика и	1	2
673	и свою	1	2
674	своего собственного	1	2
675	ним и	1	2
676	в противоречие	1	2
677	и при	2	2
678	что это	6	2
679	от нас	1	2
680	обратном порядке	1	2
681	под этим	2	2
682	все его	3	2
683	должен был	2	2
684	с этого	1	2
685	собой и	1	2
686	в обратном	1	2
687	не живет	1	2
688	оно есть	2	2
689	на месте	1	2
690	таких случаях	1	2
691	или выражаясь	1	2
692	не имеет	6	2
693	в сравнении	1	2
694	не видно	1	2
695	к другому	2	2
696	на рассвете	1	2
697	думать что	3	2
698	бы с	2	2
699	не имеют	3	2
700	в отдельности	3	2
701	у меня	1	2
702	всех сторон	1	2
703	вступление в	2	2
704	не сам	1	2
705	себя не	1	2
706	как если	1	2
707	в мир	1	2
708	получает от	1	2
709	при помощи	6	2
710	ибо он	2	2
711	то у	1	2
712	и стал	4	2
713	не для	1	2
714	своей жизни	1	2
715	тем же	1	2
716	начиная с	2	2
717	самого героя	1	2
718	для всего	1	2
719	легко может	1	2
720	он может	4	2
721	но если	2	2
722	власть над	8	2
723	мира не	1	2
724	в самой	1	2
725	лет после	1	2
726	этом он	1	2
727	в дальнейшем	3	2
728	первый взгляд	5	2
729	мог быть	1	2
730	только по	1	2
731	зависит от	1	2
732	однако как	1	2
733	и вот	2	2
734	не будем	2	2
735	он как	3	2
736	то самое	2	2
737	или с	2	2
738	однако здесь	1	2
739	знаю что	3	2
740	способность к	2	2
741	для нас	8	2
742	смысл этой	1	2
743	у нас	4	2
744	а все	1	2
745	смысле этого	1	2
746	как нечто	1	2
747	в ином	18	2
748	раз в	1	2
749	в церковь	1	2
750	что ни	2	2
751	подтверждается и	1	2
752	но эта	2	2
753	по существу	5	2
754	в ту	1	2
755	в литературу	1	2
756	к месту	2	2
757	случаях когда	7	2
758	перед собой	1	2
759	на все	1	2
760	бы мы	1	2
761	или их	1	2
762	с другом	1	2
763	которой он	3	2
764	на руку	1	2
765	или менее	3	2
766	в одной	3	2
767	связаны с	4	2
768	до встречи	1	2
769	а на	2	2
770	и тех	1	2
771	там где	7	2
772	со всех	1	2
773	и эти	5	2
774	оно в	1	2
775	отсюда и	1	2
776	героя к	1	2
777	это как	2	2
778	то и	6	2
779	а от	1	2
780	в центральной	1	2
781	не по	2	2
782	здесь совершенно	2	2
783	от всех	2	2
784	чем речь	1	2
785	у всех	1	2
786	это была	1	2
787	но дело	1	2
788	что из	4	2
789	самое время	2	2
790	в большинстве	1	2
791	и исторически	2	2
792	героя это	1	2
793	тот кто	5	2
794	бы он	1	2
795	не можем	3	2
796	означало бы	1	2
797	по этому	3	2
798	при изучении	2	2
799	все более	1	2
800	и только	4	2
801	с первых	1	2
802	характер в	2	2
803	жизнью и	1	2
804	это указание	2	1
805	мы наблюдаем	1	1
806	светила в	1	1
807	мы обратимся	1	1
808	они являются	1	1
809	о таком	1	1
810	они имеют	1	1
811	и другие	10	1
812	был и	1	1
813	несомненно что	1	1
814	дочери а	2	1
815	это далеко	1	1
816	мы постараемся	1	1
817	не единственный	1	1
818	между этим	1	1
819	же и	1	1
820	другим и	1	1
821	выводу что	1	1
822	только что	1	1
823	можно и	1	1
824	самого себя	2	1
825	распространено и	1	1
826	или по	1	1
827	глаза и	1	1
828	для возникновения	1	1
829	именно она	1	1
830	что то	1	1
831	по-видимому не	1	1
832	другой с	1	1
833	форма его	1	1
834	том-то и	2	1
835	только тогда	1	1
836	в различных	3	1
837	рассмотренных выше	1	1
838	по мере	1	1
839	с собой	7	1
840	как испытание	1	1
841	передний план	2	1
842	случаях оказывается	1	1
843	в предыдущей	1	1
844	чтобы в	1	1
845	к тебе	1	1
846	связи особую	1	1
847	или во	1	1
848	и была	1	1
849	могло и	1	1
850	но все	5	1
851	от одного	1	1
852	элементы в	1	1
853	этих факторов	1	1
854	равно как	1	1
855	описана в	1	1
856	из самых	2	1
857	с чудовищем	2	1
858	и золотые	1	1
859	принадлежат к	1	1
860	развития но	1	1
861	его на	2	1
862	начинается с	4	1
863	в бою	1	1
864	нам уже	1	1
865	черта ее	1	1
866	по форме	1	1
867	предмета и	1	1
868	прочим и	2	1
869	за ней	1	1
870	этим самым	3	1
871	отца и	2	1
872	в эпических	1	1
873	и из	2	1
874	смысл этого	1	1
875	или все	1	1
876	так если	1	1
877	всякого рода	1	1
878	в брак	4	1
879	к представлениям	1	1
880	оживает и	1	1
881	у которых	1	1
882	ситуации в	1	1
883	он сидит	1	1
884	что герой	15	1
885	здесь достаточно	1	1
886	в первую	8	1
887	уже давно	1	1
888	и третий	2	1
889	же следует	1	1
890	и такие	3	1
891	лицом и	1	1
892	по тем	1	1
893	с циклом	1	1
894	той стороне	1	1
895	мы увидим	6	1
896	в цикле	1	1
897	именно этим	1	1
898	только как	1	1
899	но даже	1	1
900	должна быть	3	1
901	но то	1	1
902	наиболее древние	1	1
903	сохраняется и	2	1
904	этой смены	2	1
905	миф о	2	1
906	в этот	1	1
907	своим собственным	1	1
908	имея в	1	1
909	из себя	1	1
910	а когда	1	1
911	них и	1	1
912	солнце и	3	1
913	и формы	3	1
914	пока не	1	1
915	не исключает	1	1
916	точно так	2	1
917	приходит к	4	1
918	явление должно	1	1
919	на своего	1	1
920	это ведет	1	1
921	якобы и	1	1
922	отметить что	2	1
923	до того	1	1
924	от меня	1	1
925	то можно	1	1
926	продолжает жить	1	1
927	он содержит	1	1
928	об исторических	1	1
929	мифа о	1	1
930	эти более	1	1
931	аристофана где	1	1
932	здесь пока	1	1
933	еще нет	4	1
934	него не	1	1
935	с иным	1	1
936	ее как	2	1
937	таких условиях	1	1
938	еще ничего	1	1
939	следующим образом	4	1
940	нее в	1	1
941	такая же	1	1
942	объяснение в	1	1
943	пошел дальше	1	1
944	под названием	1	1
945	все время	2	1
946	на того	1	1
947	выхода из	1	1
948	широко распространенная	1	1
949	по одной	1	1
950	объяснению которое	1	1
951	другом а	1	1
952	к убийству	1	1
953	он так	1	1
954	комнату и	1	1
955	этом же	2	1
956	о ней	2	1
957	перед нею	1	1
958	в подобных	1	1
959	героя не	1	1
960	не происходит	3	1
961	и весь	1	1
962	не друг	1	1
963	в самую	1	1
964	и оба	1	1
965	есть выражение	1	1
966	то оно	1	1
967	мировом фольклоре	1	1
968	мышления и	1	1
969	она и	3	1
970	хотелось бы	1	1
971	нельзя сказать	1	1
972	после того	6	1
973	этом все	1	1
974	указать на	1	1
975	символическая смерть	1	1
976	она в	4	1
977	но еще	1	1
978	что я	2	1
979	что уже	1	1
980	в поисках	1	1
981	мы знаем	4	1
982	еще больше	1	1
983	начале этой	1	1
984	принадлежности к	1	1
985	случае совершенно	1	1
986	приводит нас	2	1
987	имеется и	1	1
988	обычно не	1	1
989	него самого	2	1
990	с тех	2	1
991	поэтому всякое	1	1
992	от начала	1	1
993	что такое	2	1
994	примере одного	1	1
995	это верно	1	1
996	или иную	1	1
997	такое если	1	1
998	на стадии	1	1
999	отцу как	1	1
1000	например так	1	1
1001	и вышел	2	1
1002	и вступает	2	1
1003	ли и	2	1
1004	утверждение что	1	1
1005	в несколько	1	1
1006	живет и	1	1
1007	чем собственно	1	1
1008	к отцу	2	1
1009	пути и	1	1
1010	как по	1	1
1011	есть явление	2	1
1012	что его	2	1
1013	не нуждается	1	1
1014	героя с	1	1
1015	магический кристалл	1	1
1016	первых слов	1	1
1017	между этими	1	1
1018	из мифа	1	1
1019	потустороннего мира	2	1
1020	характер и	1	1
1021	эти три	3	1
1022	имеет никаких	1	1
1023	с отцом	1	1
1024	же как	6	1
1025	на земле	6	1
1026	большинстве случаев	1	1
1027	рядом с	1	1
1028	и вместе	3	1
1029	в пределы	1	1
1030	герою он	1	1
1031	от этого	2	1
1032	с некоторой	1	1
1033	столько о	1	1
1034	связь этого	2	1
1035	незадолго до	2	1
1036	больше и	3	1
1037	должно было	2	1
1038	и смертью	1	1
1039	ему во	1	1
1040	себе и	3	1
1041	достигает своего	1	1
1042	из одного	3	1
1043	и у	3	1
1044	что их	1	1
1045	а герой	1	1
1046	апогея в	1	1
1047	не имеющие	1	1
1048	посредников между	1	1
1049	не сумел	1	1
1050	довольно много	2	1
1051	должны помнить	1	1
1052	если оно	1	1
1053	того в	1	1
1054	только путем	1	1
1055	он приобрел	1	1
1056	идет по	1	1
1057	они же	3	1
1058	становится и	2	1
1059	которых в	1	1
1060	в целях	2	1
1061	не составляет	1	1
1062	очень часто	3	1
1063	не хотелось	1	1
1064	сама природа	1	1
1065	в том-то	2	1
1066	однако герой	1	1
1067	ему на	1	1
1068	и вздумал	1	1
1069	в работе	1	1
1070	совсем не	1	1
1071	эти слова	1	1
1072	быть зафиксированы	1	1
1073	говорится и	1	1
1074	отношение между	1	1
1075	или может	1	1
1076	говорит ему	2	1
1077	два события	1	1
1078	нам еще	1	1
1079	а ее	1	1
1080	отличаются от	1	1
1081	меня от	1	1
1082	на нем	1	1
1083	если же	1	1
1084	должны быть	4	1
1085	имеет отношение	1	1
1086	в приведенном	1	1
1087	тем и	1	1
1088	где в	1	1
1089	не представляется	1	1
1090	доходит до	3	1
1091	инициации в	1	1
1092	в современной	2	1
1093	он спрашивает	1	1
1094	в нее	1	1
1095	несколько ниже	1	1
1096	какой-то степени	1	1
1097	о мире	1	1
1098	должны были	4	1
1099	например по	1	1
1100	требует чтобы	1	1
1101	того кто	3	1
1102	превратилась в	3	1
1103	в связь	1	1
1104	не подтверждается	2	1
1105	находят в	1	1
1106	своего апогея	1	1
1107	в терминологии	1	1
1108	нельзя не	1	1
1109	ту сторону	2	1
1110	всегда только	1	1
1111	и никогда	1	1
1112	и каждый	1	1
1113	это приводит	1	1
1114	в достаточной	2	1
1115	и ты	1	1
1116	одновременно в	1	1
1117	имеющихся в	2	1
1118	а того	1	1
1119	был в	2	1
1120	сына из	1	1
1121	вне этого	1	1
1122	он показывает	7	1
1123	здесь также	1	1
1124	царем и	1	1
1125	особое внимание	1	1
1126	мотива в	2	1
1127	античности в	1	1
1128	же мы	6	1
1129	самые разнообразные	1	1
1130	за год	1	1
1131	те кто	1	1
1132	время он	1	1
1133	ни за	2	1
1134	есть одна	1	1
1135	форма этого	1	1
1136	за себя	1	1
1137	куда не	1	1
1138	можно с	1	1
1139	нет не	1	1
1140	в какой-то	1	1
1141	дает ему	2	1
1142	после свадьбы	1	1
1143	каждого из	1	1
1144	причем для	1	1
1145	предположение о	1	1
1146	которая и	1	1
1147	готовым к	1	1
1148	можно только	1	1
1149	как отец	1	1
1150	она сама	1	1
1151	от нее	2	1
1152	знаков и	1	1
1153	выше с	1	1
1154	быть только	2	1
1155	он уже	1	1
1156	вопрос почему	1	1
1157	сын мой	1	1
1158	дарит ему	1	1
1159	приближается к	1	1
1160	этого мотива	10	1
1161	мы встречаем	1	1
1162	они и	1	1
1163	его уже	1	1
1164	них в	1	1
1165	в самый	1	1
1166	имело место	1	1
1167	прямо говорит	1	1
1168	в основном	2	1
1169	часто с	1	1
1170	исторического бытия	1	1
1171	он только	1	1
1172	его с	2	1
1173	живет в	2	1
1174	на ее	1	1
1175	другие и	1	1
1176	связей с	2	1
1177	и оставляет	1	1
1178	это весьма	1	1
1179	меня в	2	1
1180	с некоторым	1	1
1181	здесь он	1	1
1182	тестя к	3	1
1183	этот не	1	1
1184	с ума	1	1
1185	задолго до	1	1
1186	в живых	1	1
1187	к выводу	1	1
1188	происходит с	1	1
1189	и делает	2	1
1190	то с	1	1
1191	я все	1	1
1192	как такой	2	1
1193	и вновь	1	1
1194	и вполне	1	1
1195	в темноте	1	1
1196	за это	2	1
1197	они были	1	1
1198	о природе	1	1
1199	мы понимаем	1	1
1200	функции и	1	1
1201	с ней	4	1
1202	в наших	1	1
1203	дано только	1	1
1204	вот и	2	1
1205	к сыну	4	1
1206	обращается к	4	1
1207	уже говорили	1	1
1208	быть понят	2	1
1209	то время	4	1
1210	и хотя	3	1
1211	ту или	1	1
1212	относятся к	1	1
1213	также не	3	1
1214	как не	1	1
1215	на колени	2	1
1216	солнца и	4	1
1217	вряд ли	1	1
1218	как условие	2	1
1219	ремесла однако	1	1
1220	и так	2	1
1221	так она	1	1
1222	и герой	4	1
1223	в которых	2	1
1224	о семи	1	1
1225	он есть	1	1
1226	к зятю	4	1
1227	том как	3	1
1228	своего отца	4	1
1229	которая сама	1	1
1230	которого не	1	1
1231	нет в	2	1
1232	а иные	1	1
1233	же есть	1	1
1234	выступает как	1	1
1235	и всей	1	1
1236	стороны с	2	1
1237	не входит	1	1
1238	в любой	1	1
1239	к той	1	1
1240	они по	1	1
1241	того свою	1	1
1242	от тестя	3	1
1243	над ним	1	1
1244	этому же	1	1
1245	тому кто	2	1
1246	свое внимание	1	1
1247	что наиболее	1	1
1248	красивой женщины	1	1
1249	или иное	1	1
1250	в главе	2	1
1251	вытекает из	2	1
1252	целом итак	1	1
1253	а если	3	1
1254	где у	1	1
1255	другим он	1	1
1256	ни у	1	1
1257	видим что	4	1
1258	он якобы	1	1
1259	быть рассмотрен	1	1
1260	на той	2	1
1261	она обладает	1	1
1262	на том	10	1
1263	ее до	1	1
1264	только мы	1	1
1265	можно усмотреть	1	1
1266	не до	1	1
1267	жениться на	4	1
1268	и сказать	1	1
1269	и уже	1	1
1270	этот сын	1	1
1271	и вся	1	1
1272	не могло	2	1
1273	нами как	2	1
1274	в это	3	1
1275	вы говорите	1	1
1276	доме и	1	1
1277	да в	1	1
1278	чаще всего	8	1
1279	мы читаем	1	1
1280	силы в	1	1
1281	есть одновременно	1	1
1282	играет в	1	1
1283	иной мир	5	1
1284	и наиболее	1	1
1285	частности и	1	1
1286	с белыми	1	1
1287	в совершенно	1	1
1288	уже известно	1	1
1289	вступления в	1	1
1290	еще один	3	1
1291	быть это	1	1
1292	жизни на	1	1
1293	он пошел	1	1
1294	связанных с	1	1
1295	имеем в	8	1
1296	узнает об	1	1
1297	в сказании	3	1
1298	что здесь	10	1
1299	и там	6	1
1300	не совсем	3	1
1301	в сказке	57	1
1302	ее не	1	1
1303	если мы	1	1
1304	что ты	1	1
1305	наконец последняя	1	1
1306	он все	1	1
1307	только одна	2	1
1308	в образе	4	1
1309	им к	1	1
1310	может оказаться	1	1
1311	только при	1	1
1312	сына и	1	1
