N	2gram	Losev_Prob	Tvorches
118	все эти	14	6
119	в бытовой	1	6
120	более не	2	5
121	и другие	4	5
122	из всех	1	5
123	мысли и	1	5
124	быть может	1	5
125	у пушкина	9	5
126	в них	6	5
127	что этот	1	5
128	с другой	14	5
129	отметить что	1	5
130	в своем	7	5
131	во всей	3	5
132	все время	2	5
133	из них	4	5
134	что они	8	5
135	что у	3	5
136	на него	3	5
137	в ее	6	5
138	что и	11	5
139	не было	6	5
140	что не	4	5
141	в таком	11	5
142	я не	1	5
143	и это	11	5
144	и у	2	5
145	а с	2	5
146	что это	3	5
147	если не	7	5
148	в первой	1	5
149	дело не	4	5
150	значит что	13	5
151	однако это	6	5
152	не так	8	5
153	с этим	5	5
154	не имеют	4	5
155	это все	1	5
156	в истории	4	5
157	начиная с	1	5
158	до конца	1	5
159	в образе	1	5
160	но если	12	5
161	тот же	1	5
162	ничего не	4	5
163	у гоголя	9	5
164	мы не	15	5
165	в литературе	3	5
166	бы не	2	5
167	в виде	20	5
168	но с	2	5
169	но эта	4	5
170	в ту	2	5
171	и по	3	5
172	но его	1	5
173	и других	1	5
174	это как	1	5
175	как он	2	5
176	в известной	3	5
177	с этой	3	4
178	говорит о	1	4
179	о времени	1	4
180	с собой	6	4
181	на земле	1	4
182	тем что	8	4
183	а а	1	4
184	но эти	1	4
185	по самой	1	4
186	только на	6	4
187	говорить о	7	4
188	и когда	4	4
189	говорит что	1	4
190	превращается в	1	4
191	не вполне	3	4
192	с большим	2	4
193	что все	2	4
194	точки зрения	14	4
195	это значит	12	4
196	крайней мере	9	4
197	к нему	3	4
198	мы видим	1	4
199	и мы	1	4
200	по преимуществу	1	4
201	и потому	13	4
202	с точки	9	4
203	однако этот	1	4
204	стремится к	1	4
205	не знает	1	4
206	что его	3	4
207	который в	2	4
208	же как	5	4
209	сих пор	4	4
210	в такой	1	4
211	не был	3	4
212	в каждом	1	4
213	тут же	12	4
214	не означает	1	4
215	как это	4	4
216	главного героя	1	4
217	но только	10	4
218	этот вопрос	3	4
219	ту же	1	4
220	как известно	1	4
221	заставляет нас	3	4
222	себя в	4	4
223	однако в	3	4
224	могут быть	2	4
225	о его	3	4
226	и есть	9	4
227	до сих	4	4
228	известно что	1	4
229	в область	1	4
230	с ними	2	4
231	и одновременно	1	4
232	героев и	1	4
233	в которых	3	4
234	по крайней	9	4
235	перед нами	8	4
236	нет ничего	6	4
237	это и	11	4
238	в основе	3	4
239	и более	6	4
240	сливается с	1	4
241	связана с	1	4
242	времени и	4	4
243	при помощи	13	4
244	в отличие	2	4
245	той же	2	4
246	в произведениях	1	4
247	того что	10	4
248	связан с	2	4
249	зависит от	1	4
250	и тут	3	4
251	же не	2	4
252	дело в	6	4
253	особенно в	2	4
254	на свете	2	4
255	он говорит	1	4
256	отличие от	3	4
257	но он	1	4
258	в частности	4	4
259	в эпилоге	2	4
260	далеко не	1	4
261	из жизни	1	4
262	т ii	1	4
263	и наконец	2	4
264	что на	2	4
265	и к	9	3
266	от него	2	3
267	в настоящем	3	3
268	только что	4	3
269	кроме того	5	3
270	в виду	20	3
271	другой стороны	11	3
272	но что	3	3
273	по себе	36	3
274	в первом	1	3
275	в жизни	1	3
276	к самому	3	3
277	но когда	3	3
278	только для	1	3
279	отличается от	8	3
280	так например	1	3
281	к тому	4	3
282	на все	1	3
283	во всяком	14	3
284	можно сказать	10	3
285	больше чем	1	3
286	с полным	4	3
287	в свете	4	3
288	д в	2	3
289	в этот	1	3
290	точно так	5	3
291	как она	2	3
292	в одном	4	3
293	и еще	2	3
294	сказать что	24	3
295	и вдруг	1	3
296	человеческих отношений	4	3
297	едва ли	8	3
298	не то	2	3
299	то в	4	3
300	собой в	1	3
301	время в	1	3
302	несмотря на	4	3
303	сильнее чем	1	3
304	тому же	1	3
305	для того	5	3
306	на себя	1	3
307	не есть	57	3
308	действительности и	2	3
309	со всеми	1	3
310	на этом	1	3
311	говорил о	1	3
312	всяком случае	8	3
313	эти слова	2	3
314	отличен от	1	3
315	совсем не	4	3
316	и тем	16	3
317	но зато	1	3
318	и что	9	3
319	для человека	1	3
320	даже не	3	3
321	вот в	1	3
322	что для	4	3
323	его как	3	3
324	и др	1	3
325	там где	1	3
326	от ее	1	3
327	гораздо более	6	3
328	в один	1	3
329	и особенно	3	3
330	в искусстве	4	3
331	вплоть до	3	3
332	образом и	2	3
333	если в	1	3
334	переходит в	2	3
335	время у	1	3
336	был бы	1	3
337	для себя	6	3
338	от этой	1	3
339	ее и	2	3
340	себе не	2	3
341	человеческой культуры	1	3
342	заключается в	8	3
343	развития в	1	3
344	в процессе	2	3
345	не считать	4	3
346	может не	1	3
347	никто не	5	3
348	да и	9	3
349	о котором	1	3
350	ни на	5	3
351	не является	19	3
352	и если	11	3
353	автора и	1	3
354	и тогда	3	3
355	и до	3	3
356	действия и	2	3
357	сами по	8	3
358	нет и	1	3
359	как мы	12	3
360	второй план	1	3
361	на этот	4	3
362	только с	5	3
363	друг друга	5	3
364	жизни не	2	3
365	человека но	3	3
366	жизни но	2	3
367	как к	1	3
368	и гоголя	1	3
369	но на	2	3
370	что оно	4	3
371	свидетельствует о	2	3
372	действительности в	1	3
373	и вот	1	3
374	он и	3	3
375	что с	1	3
376	ее в	2	3
377	на самом	13	3
378	у нас	17	3
379	таком случае	7	3
380	мы находим	8	3
381	не существует	6	3
382	или в	7	3
383	этого вопроса	1	3
384	но уже	4	3
385	идеи и	4	3
386	для которого	1	3
387	не все	1	3
388	в ней	12	3
389	из этих	1	3
390	в него	2	3
391	не с	1	3
392	с ее	5	3
393	в начале	3	3
394	в другом	4	3
395	лишь в	1	3
396	отношение к	1	3
397	к ней	2	3
398	самой своей	1	3
399	одного из	1	3
400	бы он	2	3
401	во многих	1	3
402	мифа в	2	3
403	жизни и	7	3
404	а н	1	3
405	в античной	2	3
406	в области	2	3
407	и только	10	3
408	это в	2	3
409	к другим	2	3
410	является в	3	2
411	все что	1	2
412	важным и	1	2
413	еще раз	2	2
414	же и	7	2
415	человеческой истории	1	2
416	вообще говоря	2	2
417	которая в	1	2
418	познания и	1	2
419	не мешает	5	2
420	и имеет	1	2
421	он всегда	1	2
422	с самим	4	2
423	представлений о	2	2
424	в результате	8	2
425	ясно что	11	2
426	относится и	3	2
427	жизнь в	3	2
428	из нее	1	2
429	участвует в	1	2
430	было очень	1	2
431	это опять-таки	1	2
432	с тем	9	2
433	их в	2	2
434	и очень	6	2
435	одновременно и	4	2
436	в одно	4	2
437	медном всаднике	2	2
438	в художественном	5	2
439	когда в	4	2
440	для их	1	2
441	но мы	1	2
442	художественное произведение	9	2
443	и нет	2	2
444	всякого рода	9	2
445	не прав	1	2
446	нам представляется	4	2
447	и того	1	2
448	из действительности	1	2
449	что прямо	1	2
450	в первую	3	2
451	во все	3	2
452	в данном	14	2
453	не могли	2	2
454	то это	13	2
455	или вернее	1	2
456	как та	1	2
457	которой он	1	2
458	нас и	2	2
459	духовной жизни	1	2
460	представляется нам	1	2
461	входит в	3	2
462	имеет в	2	2
463	только как	3	2
464	но даже	7	2
465	тоже своего	1	2
466	своим собственным	4	2
467	отходит от	1	2
468	из себя	5	2
469	когда она	2	2
470	чем его	1	2
471	самого себя	4	2
472	я буду	1	2
473	в глаза	1	2
474	но этот	2	2
475	пока еще	3	2
476	как на	2	2
477	настоящее время	4	2
478	однако эти	1	2
479	у а	1	2
480	здравого смысла	1	2
481	содержит в	13	2
482	по поводу	3	2
483	уже по	2	2
484	о чем	4	2
485	точка зрения	1	2
486	не просто	36	2
487	того же	2	2
488	жизни с	1	2
489	жизнь и	3	2
490	во всех	4	2
491	и красота	1	2
492	здесь нет	1	2
493	и эту	1	2
494	с одной	3	2
495	на том	3	2
496	внимание на	2	2
497	начала и	1	2
498	классической литературы	2	2
499	как раз	11	2
500	души и	1	2
501	тем не	23	2
502	которого он	1	2
503	после этого	1	2
504	в качестве	10	2
505	к необходимости	1	2
506	в тот	1	2
507	с другими	6	2
508	входят в	1	2
509	мы все	5	2
510	и притом	7	2
511	связи с	10	2
512	который является	2	2
513	не говорит	2	2
514	как его	1	2
515	по улице	1	2
516	тому что	5	2
517	у тургенева	2	2
518	человек и	1	2
519	но ведь	2	2
520	в связи	9	2
521	котором говорилось	1	2
522	от одной	2	2
523	между прочим	4	2
524	рядом с	1	2
525	между собой	3	2
526	не нужно	2	2
527	фауст и	1	2
528	и м	1	2
529	войне и	1	2
530	смысл и	1	2
531	но как	6	2
532	другим людям	1	2
533	мы уже	4	2
534	для ее	3	2
535	не дает	1	2
536	во что	1	2
537	в быту	1	2
538	кажется что	2	2
539	не будет	3	2
540	для этой	1	2
541	если же	4	2
542	и та	1	2
543	и является	6	2
544	при такой	1	2
545	в тех	3	2
546	но отнюдь	2	2
547	человека по	1	2
548	из нас	2	2
549	по своей	1	2
550	в нее	2	2
551	говорили что	3	2
552	было бы	14	2
553	целом и	1	2
554	отлична от	1	2
555	не значит	3	2
556	даже если	4	2
557	с которым	1	2
558	пушкина и	3	2
559	из этого	5	2
560	бы ни	1	2
561	с каким	1	2
562	а как	2	2
563	а главное	1	2
564	означает что	1	2
565	говорит об	1	2
566	себя но	2	2
567	добродетель и	1	2
568	первую очередь	3	2
569	в речи	1	2
570	так ли	1	2
571	и здесь	8	2
572	такова же	1	2
573	но за	1	2
574	его из	1	2
575	жизни а	4	2
576	своего собственного	1	2
577	в литературной	1	2
578	на первом	2	2
579	была бы	2	2
580	о принципе	1	2
581	о которой	2	2
582	этот принцип	1	2
583	для них	4	2
584	в отношении	4	2
585	ни в	17	2
586	и делает	1	2
587	не могут	1	2
588	в медном	2	2
589	лицо по	1	2
590	здесь мы	5	2
591	мы понимаем	1	2
592	находим у	1	2
593	в целях	6	2
594	от автора	1	2
595	произведения в	2	2
596	столь же	1	2
597	тоже не	8	2
598	этот тип	1	2
599	и будет	2	2
600	как о	6	2
601	к его	1	2
602	известном смысле	1	2
603	не имеет	12	2
604	не видно	1	2
605	ли он	1	2
606	несколько ниже	1	2
607	в известном	3	2
608	знает что	1	2
609	в которые	1	2
610	ни к	3	2
611	то он	3	2
612	я должен	1	2
613	своей собственной	3	2
614	того чтобы	4	2
615	и поэтому	3	2
616	а может	3	2
617	не должны	1	2
618	в стихотворении	2	2
619	что если	3	2
620	то все	1	2
621	но сам	1	2
622	о своем	1	2
623	него с	2	2
624	не потому	1	2
625	числе и	1	2
626	если у	1	2
627	на иконах	1	2
628	а во	2	2
629	им в	1	2
630	что же	9	2
631	основан на	1	2
632	он в	3	2
633	мог бы	1	2
634	их с	2	2
635	у лермонтова	2	2
636	не стоит	2	2
637	же он	1	2
638	точку зрения	1	2
639	медный всадник	3	2
640	д и	5	2
641	ответ на	1	2
642	и всякий	5	2
643	в прямом	1	2
644	значение в	3	2
645	данном случае	12	2
646	сам он	1	2
647	нас не	6	2
648	том числе	1	2
649	он как	2	2
650	образ и	4	2
651	о нем	2	2
652	во время	3	2
653	и всегда	2	2
654	со своим	2	2
655	никуда не	1	2
656	с их	2	2
657	некоторые из	1	2
658	первом плане	1	2
659	когда же	1	2
660	в таких	3	2
661	образом в	2	2
662	и где	1	2
663	в глубине	1	2
664	в эпоху	2	2
665	указывает на	13	2
666	очень много	4	2
667	представляет собою	2	2
668	гоголя и	5	2
669	и давно	1	2
670	или даже	6	2
671	при таком	2	2
672	не столь	1	2
673	сразу же	2	2
674	и без	9	2
675	характеров в	1	2
676	и вообще	20	2
677	к одному	1	2
678	без всякой	3	2
679	ко всему	1	2
680	нуждается в	1	2
681	за то	1	2
682	а к	2	2
683	действительности но	3	2
684	каких бы	1	2
685	же это	2	2
686	ли в	3	2
687	в руки	1	2
688	она не	3	2
689	но при	1	2
690	существуют в	2	2
691	в философском	1	2
692	но она	2	2
693	всех этих	6	2
694	в нашей	4	2
695	и и	1	2
696	только то	4	2
697	не сами	1	2
698	самое время	10	2
699	пространства и	1	2
700	такое изображение	2	2
701	что можно	1	2
702	а скорее	1	2
703	со своими	1	2
704	и мире	1	2
705	в литературном	1	2
706	и о	8	2
707	действительности не	1	2
708	говорилось выше	2	2
709	дня и	1	2
710	же в	6	2
711	все более	1	2
712	эти два	2	2
713	конце концов	4	2
714	однако все	1	2
715	сон обломова	1	2
716	но для	3	2
717	он с	1	2
718	есть не	13	2
719	не к	2	2
720	связи явлений	1	1
721	они являются	2	1
722	и останется	1	1
723	идейность и	2	1
724	по-разному в	1	1
725	какое отличие	1	1
726	заметим что	2	1
727	для всех	3	1
728	же ли	1	1
729	писателя и	1	1
730	и своего	2	1
731	выражена в	1	1
732	мы и	5	1
733	эдгара по	1	1
734	не понимает	2	1
735	а когда	1	1
736	всю ночь	1	1
737	оно так	1	1
738	чего не	1	1
739	чем оно	2	1
740	рассматриваться в	1	1
741	закрытыми глазами	1	1
742	русский перевод	1	1
743	рассказ о	1	1
744	которые не	1	1
745	к этой	2	1
746	зрения их	1	1
747	античной мифологии	2	1
748	есть прежде	3	1
749	он сначала	1	1
750	сюда по	1	1
751	вопросу о	1	1
752	почему-то не	1	1
753	глаза и	1	1
754	на второй	1	1
755	формы в	1	1
756	с необходимостью	1	1
757	тем как	1	1
758	их жизни	1	1
759	не нужны	1	1
760	внимания ни	1	1
761	ведьмы в	1	1
762	жить и	1	1
763	так можно	1	1
764	и совсем	4	1
765	нас в	5	1
766	всего мы	1	1
767	не являются	4	1
768	не хочет	1	1
769	самом же	7	1
770	требует от	1	1
771	обрисован с	1	1
772	здесь необходимо	1	1
773	дается в	2	1
774	исторического процесса	1	1
775	от этих	1	1
776	нами в	2	1
777	в обрисовке	1	1
778	есть отношение	1	1
779	и само	1	1
780	отдельно от	5	1
781	отношений в	1	1
782	которую он	1	1
783	не изображал	1	1
784	мыслится как	1	1
785	и самые	1	1
786	из тысячи	1	1
787	в художественную	2	1
788	но все	5	1
789	вольно или	1	1
790	образность и	1	1
791	равно как	2	1
792	для осуществления	1	1
793	ему тоже	1	1
794	эпох человеческой	1	1
795	уж никак	1	1
796	большей частью	1	1
797	ясной и	1	1
798	на существование	1	1
799	она является	3	1
800	или на	1	1
801	уже на	1	1
802	говорят о	4	1
803	из всего	1	1
804	до степени	1	1
805	том или	6	1
806	и складывается	1	1
807	более и	1	1
808	не сказано	1	1
809	принцип который	1	1
810	я могу	3	1
811	герои не	1	1
812	в собственном	1	1
813	у которого	1	1
814	собой не	1	1
815	мы только	4	1
816	оторваны от	1	1
817	он является	5	1
818	за ней	1	1
819	поскольку он	1	1
820	сила в	1	1
821	себя не	3	1
822	к своим	1	1
823	речь идет	1	1
824	всего прочего	1	1
825	он по	1	1
826	свою собственную	3	1
827	жизни на	1	1
828	не его	1	1
829	и стал	1	1
830	смысл этого	1	1
831	как только	3	1
832	и порождает	1	1
833	не понимая	1	1
834	современная наука	1	1
835	при полном	1	1
836	для выражения	1	1
837	действительность и	4	1
838	первый взгляд	3	1
839	перестает быть	3	1
840	тот не	1	1
841	природы в	1	1
842	как носитель	1	1
843	новую жизнь	1	1
844	и научная	1	1
845	необходимо сказать	5	1
846	еще от	1	1
847	его внутренний	1	1
848	на этой	1	1
849	более широком	1	1
850	факта что	1	1
851	никакой разницы	1	1
852	к другой	3	1
853	переходим в	1	1
854	и такие	3	1
855	вопрос о	2	1
856	то этот	2	1
857	эта связь	1	1
858	раз и	6	1
859	сам и	1	1
860	даже и	33	1
861	некоторого рода	13	1
862	символическое значение	1	1
863	от человеческого	1	1
864	в противоположность	1	1
865	собой как	1	1
866	всего этого	2	1
867	в моменты	1	1
868	его образность	1	1
869	и свое	1	1
870	не должен	1	1
871	одной стороны	2	1
872	отрыве от	1	1
873	как отражение	1	1
874	нас как	1	1
875	вообще как	2	1
876	функционировать и	1	1
877	поэтому мы	1	1
878	с самой	4	1
879	но может	1	1
880	об отношении	1	1
881	трактуется как	4	1
882	но они	4	1
883	не приходит	1	1
884	если нет	2	1
885	связь между	1	1
886	одной области	1	1
887	его именно	1	1
888	и значение	3	1
889	в смысле	2	1
890	и те	1	1
891	можно ли	8	1
892	не что	6	1
893	значения этого	3	1
894	и каждого	1	1
895	даже с	1	1
896	является как	1	1
897	же его	2	1
898	себе в	5	1
899	до того	2	1
900	и начинает	1	1
901	и длинный	1	1
902	художественного произведения	14	1
903	было сказано	1	1
904	всего что	1	1
905	всегда и	1	1
906	мало чем	2	1
907	то чтобы	2	1
908	отношения и	1	1
909	уже более	1	1
910	представляется что	3	1
911	оказывается не	2	1
912	идея в	1	1
913	еще нет	2	1
914	в голове	1	1
915	дает нам	2	1
916	от типа	3	1
917	тезис о	1	1
918	часть а	1	1
919	она ни	2	1
920	мы говорим	8	1
921	том чтобы	1	1
922	о тех	1	1
923	а только	9	1
924	образом как	1	1
925	такая же	1	1
926	другой человеческой	1	1
927	быть в	2	1
928	на сцене	2	1
929	в нашем	13	1
930	и самим	2	1
931	это а	1	1
932	есть по	1	1
933	новый принцип	1	1
934	или очень	2	1
935	есть только	5	1
936	не одно	1	1
937	в атмосфере	1	1
938	и всякого	2	1
939	принцип художественного	1	1
940	от них	1	1
941	эпоху возрождения	1	1
942	а мы	2	1
943	которые вовсе	1	1
944	и фактически	1	1
945	шагреневая кожа	1	1
946	человеком но	1	1
947	о связи	1	1
948	чем это	1	1
949	разложения в	2	1
950	ни даже	2	1
951	имел в	1	1
952	чтобы читатель	1	1
953	свое собственное	2	1
954	вся эта	3	1
955	на дне	1	1
956	чудо что	1	1
957	свой художественный	1	1
958	глава v	1	1
959	чем было	1	1
960	время для	2	1
961	бы то	5	1
962	глава iv	1	1
963	более близкий	1	1
964	она имеет	1	1
965	д все	1	1
966	первого взгляда	3	1
967	для раскрытия	1	1
968	реально и	1	1
969	только не	6	1
970	все его	1	1
971	к их	2	1
972	хотелось бы	1	1
973	поскольку в	1	1
974	а наоборот	3	1
975	от его	4	1
976	что иное	6	1
977	и всей	2	1
978	не исчерпывается	1	1
979	жизни так	1	1
980	вообще а	1	1
981	такого рода	14	1
982	какой-то другой	1	1
983	что уже	1	1
984	в поисках	2	1
985	другое и	1	1
986	понимая под	1	1
987	силой в	1	1
988	а и	2	1
989	ни было	5	1
990	т е	1	1
991	не думает	1	1
992	что такое	4	1
993	хотя на	1	1
994	и за	2	1
995	или иную	3	1
996	от такого	1	1
997	третий раз	1	1
998	ли можно	2	1
999	чем в	2	1
1000	как же	3	1
1001	ней же	4	1
1002	и слышит	1	1
1003	в разные	1	1
1004	с красивой	1	1
1005	нем самом	1	1
1006	именно здесь	2	1
1007	всех его	1	1
1008	в идее	1	1
1009	будто бы	7	1
1010	что за	1	1
1011	изоляции от	1	1
1012	наконец не	1	1
1013	как изображение	1	1
1014	в третий	1	1
1015	же для	1	1
1016	это является	3	1
1017	и всю	1	1
1018	из трех	2	1
1019	самый принцип	1	1
1020	и исторической	1	1
1021	учение о	3	1
1022	между ними	1	1
1023	думать о	1	1
1024	места где	1	1
1025	время как	6	1
1026	и она	2	1
1027	художественном произведении	3	1
1028	такие же	1	1
1029	после появления	1	1
1030	основано на	1	1
1031	он мыслит	1	1
1032	я скажу	1	1
1033	нет нужды	2	1
1034	если я	3	1
1035	именно эту	1	1
1036	он вовсе	1	1
1037	уже давно	3	1
1038	зрения и	1	1
1039	и жизнь	1	1
1040	без которой	1	1
1041	о которых	3	1
1042	больше всего	1	1
1043	и достижение	1	1
1044	большим трудом	1	1
1045	переживания в	1	1
1046	же касается	5	1
1047	метафоры и	4	1
1048	к вопросу	1	1
1049	единственный способ	3	1
1050	себе и	4	1
1051	что слово	3	1
1052	нам нечто	1	1
1053	например как	2	1
1054	делает его	1	1
1055	это тоже	4	1
1056	на себе	5	1
1057	что их	2	1
1058	могло бы	3	1
1059	речи или	2	1
1060	в других	2	1
1061	в противоречии	1	1
1062	существенного значения	1	1
1063	в реалистическом	2	1
1064	чтобы его	1	1
1065	той или	22	1
1066	на которую	3	1
1067	остается в	1	1
1068	складывается из	1	1
1069	всей их	1	1
1070	мы же	1	1
1071	но можно	1	1
1072	мы можем	11	1
1073	весь мир	2	1
1074	от себя	2	1
1075	это ведь	2	1
1076	это вполне	2	1
1077	ведь в	2	1
1078	имеют дело	1	1
1079	или во	1	1
1080	его целиком	1	1
1081	произведения то	2	1
1082	именно потому	3	1
1083	о необходимости	2	1
1084	взятая в	5	1
1085	то ни	7	1
1086	и собственно	1	1
1087	ведь тоже	3	1
1088	речи и	1	1
1089	словами что	1	1
1090	в случае	1	1
1091	ведь этот	1	1
1092	однако эта	1	1
1093	всей этой	1	1
1094	от которых	1	1
1095	в само	1	1
1096	содержание или	1	1
1097	этих героев	1	1
1098	и символа	3	1
1099	нужно сказать	1	1
1100	хотя в	1	1
1101	термины как	2	1
1102	можно было	7	1
1103	смешно и	1	1
1104	почти всегда	4	1
1105	которые сами	1	1
1106	который мы	2	1
1107	выражается в	3	1
1108	перед лицом	1	1
1109	что смысл	2	1
1110	от своего	1	1
1111	ни о	8	1
1112	от страха	1	1
1113	также и	22	1
1114	что бы	1	1
1115	в семье	1	1
1116	характером и	1	1
1117	литературы и	2	1
1118	должны были	1	1
1119	или иное	3	1
1120	времени но	1	1
1121	произведение не	1	1
1122	едва только	1	1
1123	переживаний но	1	1
1124	само понятие	2	1
1125	движении по	1	1
1126	а тем	1	1
1127	прошлого так	1	1
1128	которого у	1	1
1129	и стремление	1	1
1130	почему же	1	1
1131	сторон жизни	2	1
1132	с типом	1	1
1133	в гости	1	1
1134	одну свою	1	1
1135	поэтому здесь	1	1
1136	его поведение	1	1
1137	на бумаге	1	1
1138	с людьми	2	1
1139	и событий	2	1
1140	конца и	1	1
1141	а живое	1	1
1142	это вовсе	5	1
1143	общего с	3	1
1144	и никогда	1	1
1145	образы и	6	1
1146	бы его	2	1
1147	условия для	1	1
1148	это делает	1	1
1149	так уж	2	1
1150	что только	1	1
1151	на высоте	1	1
1152	его идею	1	1
1153	об этих	1	1
1154	без этой	1	1
1155	делает эти	1	1
1156	деле это	1	1
1157	не порождает	1	1
1158	если они	2	1
1159	повседневной жизни	1	1
1160	и чтобы	1	1
1161	читателя уже	1	1
1162	сказать о	2	1
1163	или иного	5	1
1164	сознания однако	1	1
1165	чтобы не	2	1
1166	каждого из	1	1
1167	не остается	1	1
1168	русской классической	1	1
1169	до его	1	1
1170	одного и	1	1
1171	сливаются в	2	1
1172	что до	1	1
1173	и общественной	2	1
1174	а более	1	1
1175	символики и	2	1
1176	не принимать	1	1
1177	можно только	3	1
1178	на месте	1	1
1179	к сожалению	1	1
1180	к целому	1	1
1181	основанные на	1	1
1182	они существуют	1	1
1183	однако и	2	1
1184	в анализе	1	1
1185	прямо и	1	1
1186	значит это	1	1
1187	то время	6	1
1188	том смысле	4	1
1189	и этот	3	1
1190	можно понять	1	1
1191	это общее	2	1
1192	и специальной	1	1
1193	он только	2	1
1194	оно было	1	1
1195	рассказа и	1	1
1196	у чехова	3	1
1197	заключающийся в	1	1
1198	можно назвать	1	1
1199	литературы как	1	1
1200	мы получаем	1	1
1201	опираться на	1	1
1202	со второй	1	1
1203	она дана	1	1
1204	и наглядно	1	1
1205	никак не	13	1
1206	по адресу	1	1
1207	мы замечаем	1	1
1208	нашего времени	1	1
1209	и метафоры	1	1
1210	самой жизни	2	1
1211	истории в	2	1
1212	отвлеченной мысли	2	1
1213	поэтому в	2	1
1214	и выйти	1	1
1215	разного рода	4	1
1216	из главнейших	1	1
1217	к выводу	1	1
1218	разобраться в	1	1
1219	и намеренно	1	1
1220	будет иметь	2	1
1221	это есть	5	1
1222	и вполне	9	1
1223	том и	1	1
1224	функции в	1	1
1225	не на	2	1
1226	самая обыкновенная	1	1
1227	только еще	4	1
1228	их нужно	1	1
1229	как идея	1	1
1230	каждый раз	7	1
1231	от их	2	1
1232	оно не	1	1
1233	с некоторыми	1	1
1234	и элементарного	1	1
1235	собой и	1	1
1236	философские символы	1	1
1237	образом если	1	1
1238	с ней	5	1
1239	в наших	3	1
1240	переплетается с	1	1
1241	не художественной	1	1
1242	мы начинаем	4	1
1243	учения о	2	1
1244	но вот	4	1
1245	он будет	2	1
1246	в саду	1	1
1247	основе же	1	1
1248	обращается к	1	1
1249	же о	4	1
1250	и действительно	2	1
1251	путем изменения	1	1
1252	на дорогу	1	1
1253	присутствует в	1	1
1254	из тех	1	1
1255	свой собственный	3	1
1256	который на	1	1
1257	это та	1	1
1258	и они	1	1
1259	к самым	1	1
1260	к нам	1	1
1261	анализа в	1	1
1262	по разным	1	1
1263	и так	1	1
1264	связанные с	2	1
1265	них он	1	1
1266	это само	1	1
1267	себя и	1	1
1268	древних греков	1	1
1269	важно отметить	1	1
1270	есть о	1	1
1271	при всех	2	1
1272	все другие	1	1
1273	этот образ	1	1
1274	далек от	1	1
1275	эта последняя	2	1
1276	с начала	1	1
1277	возникает вопрос	1	1
1278	нет в	2	1
1279	первой главе	1	1
1280	ничего общего	7	1
1281	и обратно	1	1
1282	из области	1	1
1283	отсутствие в	1	1
1284	бы нас	2	1
1285	который и	1	1
1286	нас искать	1	1
1287	из общего	1	1
1288	частей и	1	1
1289	все они	5	1
1290	нечто более	2	1
1291	не давая	1	1
1292	бросается в	1	1
1293	художественный образ	12	1
1294	тоже как	2	1
1295	еще и	10	1
1296	отличается и	2	1
1297	и всему	1	1
1298	чем же	7	1
1299	бы и	7	1
1300	и лермонтов	1	1
1301	на самого	1	1
1302	является так	1	1
1303	того самого	1	1
1304	конце своей	1	1
1305	а если	1	1
1306	языка и	4	1
1307	язык и	1	1
