N	3gram	Vygotskiy_	StatiiOP
199	друг от друга	2	1
200	настоящем смысле этого	1	1
201	тогда когда мы	1	1
202	могло бы быть	1	1
203	мы и сейчас	1	1
204	это самое важное	1	1
205	но даже и	1	1
206	и то же	6	1
207	том виде в	1	1
208	характеризуется прежде всего	1	1
209	их точки зрения	1	1
210	дает ни малейшего	1	1
211	было бы неправильно	2	1
212	является то что	4	1
213	в том случае	2	1
214	в приведенных выше	1	1
215	в каком случае	1	1
216	не потому что	1	1
217	не отметить того	1	1
218	можно считать установленным	2	1
219	может быть не	1	1
220	если бы это	1	1
221	в такой же	2	1
222	смысле этого слова	10	1
223	что он в	1	1
224	в приложении к	1	1
225	той и другой	2	1
226	в основе этой	1	1
227	целым рядом других	1	1
228	само по себе	3	1
229	речи в этом	1	1
230	как и всякая	1	1
231	также не представляет	1	1
232	и таким образом	1	1
233	на пути к	2	1
234	точки зрения ее	1	1
235	как она была	1	1
236	по себе не	1	1
237	но и по	1	1
238	с их точки	1	1
239	в высшей степени	11	1
240	является одним из	1	1
241	что они являются	3	1
242	важную роль в	1	1
243	между собой как	1	1
244	доказательства того что	1	1
245	доказательств того что	1	1
246	факт что в	1	1
247	что с точки	1	1
248	только то что	1	1
249	так как он	2	1
250	это значит что	6	1
251	виде как она	1	1
252	не только у	2	1
253	пользу того что	1	1
254	и в качестве	1	1
255	в истории человечества	1	1
256	имея в виду	1	1
257	идет не о	1	1
258	так же и	1	1
259	было бы с	1	1
260	но так как	2	1
261	собственном смысле этого	7	1
262	который в своем	1	1
263	в них как	1	1
264	с нашей точки	2	1
265	в эту пору	3	1
266	не основана на	1	1
267	был свободен от	1	1
268	не знает что	1	1
269	прямой связи с	1	1
270	даже там где	1	1
271	невозможные с точки	1	1
272	той связи которая	1	1
273	смысле как мы	1	1
274	друг к другу	1	1
275	заключается вовсе не	1	1
276	может быть вообще	1	1
277	тем что мы	1	1
278	и во всяком	2	1
279	обратил внимание на	1	1
280	все что мы	4	1
281	не дает ни	2	1
282	нашей точки зрения	2	1
283	никакому сомнению что	2	1
284	они ни были	1	1
285	с которым он	1	1
286	том что слово	1	1
287	время как в	1	1
288	считать установленным что	1	1
289	в этом же	2	1
290	силу и значение	1	1
291	сказать что они	1	1
292	знак равенства между	2	1
293	и тому же	5	1
294	не мог не	1	1
295	к вопросу о	1	1
296	в качестве средства	4	1
297	а затем уже	2	1
298	значит что в	1	1
299	со всеми его	1	1
300	ни в какой	5	1
301	в его развитии	3	1
302	и в отношении	3	1
303	и не потому	1	1
304	этой точки зрения	4	1
305	не больше чем	2	1
306	ту или иную	1	1
307	фазу своего развития	1	1
308	в такой форме	1	1
309	не будет иметь	1	1
310	мы знаем об	2	1
311	для них это	1	1
312	в так называемой	1	1
313	к выводу что	2	1
314	в результате этого	1	1
315	могут быть столь	1	1
316	того как он	1	1
317	и той же	5	1
318	во внимание что	2	1
319	именно то что	1	1
320	отличаясь от нее	1	1
321	связи с этим	2	1
322	в этом и	2	1
323	и что следовательно	1	1
324	в пользу того	3	1
325	не столько с	1	1
326	не имеет никакого	1	1
327	так и на	1	1
328	он может быть	1	1
329	одна из этих	1	1
330	и тем что	1	1
331	что и у	1	1
332	мы видели выше	1	1
333	и не является	1	1
334	но в отношении	1	1
335	не только к	1	1
336	так что все	1	1
337	если оно не	1	1
338	отношении его к	1	1
339	в настоящем смысле	1	1
340	помимо того что	1	1
341	можно сравнить с	1	1
342	приводит к тому	1	1
343	не совпадают с	1	1
344	одно и то	6	1
345	судить о том	1	1
346	содержит в себе	2	1
347	ли можно сомневаться	1	1
348	теряет свою силу	1	1
349	одной и той	5	1
350	по существу это	1	1
351	ту мысль что	1	1
352	если судить по	1	1
353	одному и тому	5	1
354	бы они ни	1	1
355	в поле зрения	1	1
356	убедиться в этом	1	1
357	он не мог	1	1
358	и что в	2	1
359	же как и	6	1
360	пытались прежде всего	1	1
361	около двух лет	1	1
362	не могут быть	1	1
363	представление о том	1	1
364	в связь с	1	1
365	и в некоторых	1	1
366	и все же	1	1
367	в котором все	1	1
368	том смысле как	1	1
369	как это делает	1	1
370	из которых каждая	2	1
371	в том виде	4	1
372	и не только	1	1
373	как уже сказано	7	1
374	если бы оно	1	1
375	одной стороны он	1	1
376	тот или иной	1	1
377	и в действии	1	1
378	и это самое	1	1
