N	3gram	Propp_Isto	Psycholo
206	не означает что	2	2
207	но столь же	1	2
208	что он должен	1	2
209	здесь мы имеем	2	2
210	если мы не	1	2
211	но еще не	1	2
212	будем иметь случай	1	2
213	мы имеем в	4	2
214	может быть объяснено	1	2
215	не зависит от	1	2
216	тем или иным	1	2
217	том что они	3	2
218	как мы увидим	2	2
219	в себе ничего	1	2
220	который лежит в	1	2
221	ни одно из	1	2
222	должны были бы	2	2
223	мы увидим ниже	5	2
224	это только одна	1	2
225	должно было бы	1	2
226	спрашивается почему же	1	2
227	так например в	5	2
228	и в русской	2	2
229	лишь тогда когда	1	2
230	но они не	3	2
231	именно из этого	1	2
232	может быть только	1	2
233	он нисколько не	1	2
234	то же что	1	2
235	в первом случае	1	2
236	мы перейдем к	1	2
237	тех или иных	1	2
238	есть не что	2	2
239	то ни было	2	2
240	если это так	2	2
241	мы видим и	1	2
242	но вместе с	1	2
243	не только у	1	2
244	тем что в	1	2
245	так же и	2	2
246	самом деле мы	1	2
247	бы мы захотели	1	2
248	равно как и	1	2
249	отнюдь не означает	1	2
250	в сторону от	1	2
251	в ней и	1	2
252	так же обстоит	2	2
253	и ничего не	1	2
254	как одна из	1	2
255	такая точка зрения	1	2
256	увидим что и	1	2
257	указанием на то	1	2
258	может быть признано	1	2
259	если мы будем	1	2
260	и здесь можно	1	1
261	на другом материале	1	1
262	где мы имеем	1	1
263	она никогда не	1	1
264	это как бы	1	1
265	если взглянуть на	1	1
266	по себе но	1	1
267	это могло бы	1	1
268	можем поставить вопрос	1	1
269	он не должен	1	1
270	в какой связи	1	1
271	в самых общих	1	1
272	с другом мы	1	1
273	такое же значение	1	1
274	к числу таких	1	1
275	один из них	1	1
276	примеров из области	1	1
277	только с одним	2	1
278	при каких условиях	1	1
279	влечет за собой	2	1
280	мы не найдем	1	1
281	в течение месяца	1	1
282	который начинается с	1	1
283	это приводит к	1	1
284	в результате мы	1	1
285	мы еще не	1	1
286	мы начнем с	1	1
287	бы составить предмет	2	1
288	об этом не	1	1
289	в какой степени	1	1
290	видит перед собой	1	1
291	органической связи с	1	1
292	последовательности в какой	1	1
293	и на это	1	1
294	не только все	1	1
295	дело вовсе не	1	1
296	не упоминается и	1	1
297	в которой мы	1	1
298	знает потому что	1	1
299	то это означает	1	1
300	мы можем поставить	1	1
301	форм социальной жизни	1	1
302	даже в тех	1	1
303	за тридевять земель	2	1
304	хуже обстоит дело	1	1
305	все эти вещи	1	1
306	жизнь так и	1	1
307	тесно связаны с	1	1
308	на многих примерах	1	1
309	он исходит из	1	1
310	значение как и	1	1
311	неверно потому что	1	1
312	из них не	1	1
313	то ясно что	2	1
314	не только на	2	1
315	потому что образ	1	1
316	же и в	1	1
317	бы в этих	1	1
318	по существу то	1	1
319	можно показать что	1	1
320	и в немецкой	1	1
321	что мы нашли	1	1
322	ни к какому	1	1
323	замечательно что эта	1	1
324	но все же	7	1
325	по ходу действия	2	1
326	то мы можем	1	1
327	в одном случае	1	1
328	то это значит	1	1
329	но это не	1	1
330	наших целей это	1	1
331	только в одном	2	1
332	уже о том	1	1
333	и точно так	1	1
334	какой связи стоят	1	1
335	необходимо не только	1	1
336	не видели они	1	1
337	и здесь не	1	1
338	того что он	1	1
339	которое присуще этим	1	1
340	мы должны найти	1	1
341	т д то	2	1
342	и др это	1	1
343	покажет нам что	1	1
344	увидим ниже что	1	1
345	дело не с	1	1
346	это так то	2	1
347	с того что	3	1
348	может быть даже	1	1
349	ясно что это	1	1
350	так чтобы не	1	1
351	показывает что он	1	1
352	речь идет именно	1	1
353	мы нашли что	2	1
354	оно показывает что	1	1
355	образом и здесь	1	1
356	другой стороны в	1	1
357	о смерти но	3	1
358	приводит нас к	1	1
359	имеет свою особую	1	1
360	мы имеем все	1	1
361	свое тело на	1	1
362	думают что в	1	1
363	уже не может	1	1
364	со всех сторон	4	1
365	и почему он	1	1
366	в одной из	1	1
367	в какой это	1	1
368	а в силу	1	1
369	что мы имеем	3	1
370	именно это и	1	1
371	о том не	1	1
372	том что и	1	1
373	один из крупнейших	1	1
374	весь этот материал	1	1
375	это знает потому	1	1
376	вдруг совершенно неожиданно	1	1
377	того что царь	1	1
378	мы уже видели	4	1
379	означает не что	1	1
380	главным образом в	1	1
381	наконец самое важное	1	1
382	когда он хочет	1	1
383	хотя бы в	1	1
384	и они-то и	1	1
385	он признает что	1	1
386	мы можем предположить	1	1
387	увидим что герой	2	1
388	же надо сказать	1	1
389	и здесь с	1	1
390	она может быть	1	1
391	приблизительно так же	1	1
392	из которых мы	1	1
393	ли не самым	1	1
394	сказать что и	1	1
395	быть сравниваема с	1	1
396	этого слова может	1	1
397	только из анализа	1	1
398	одной стороны оно	1	1
399	у меня есть	2	1
400	происходит так что	1	1
401	и у всех	1	1
402	пролить свет на	1	1
403	он умер и	3	1
404	случаев в которых	1	1
405	если бы не	1	1
406	том случае когда	1	1
407	в этой главе	1	1
408	мы должны были	2	1
409	что он умер	3	1
410	то что обычно	1	1
411	это значило бы	1	1
412	автор исходит из	1	1
413	оно стоит в	1	1
414	но если это	2	1
415	бы так же	1	1
416	они еще не	1	1
417	видим что в	1	1
418	в средние века	1	1
419	но не могут	1	1
420	этом примере уже	1	1
421	значение это не	1	1
422	понимание того что	1	1
423	ходу действия это	1	1
424	и в каких	1	1
425	идет только о	1	1
426	до наших дней	2	1
427	так что в	1	1
428	ни к каким	1	1
429	для этого нужно	1	1
430	и должен быть	2	1
431	эту точку зрения	2	1
432	но я не	1	1
433	это не может	2	1
434	на вопрос о	1	1
435	так что они	1	1
436	и есть то	1	1
437	ли он непосредственно	1	1
438	что он был	1	1
439	совершенно ясно показывает	1	1
440	все остальное есть	1	1
441	которые показывают что	1	1
442	на точку зрения	1	1
443	нужно было бы	1	1
444	уже с самого	2	1
445	т д вот	1	1
446	мы можем сказать	1	1
447	не само по	1	1
448	но в сущности	1	1
449	и прежде всего	1	1
450	есть вместе с	1	1
451	можно с уверенностью	1	1
452	далеко еще не	1	1
453	это означает что	1	1
454	которые можно назвать	1	1
455	что он видит	1	1
456	без другого не	1	1
457	видим и здесь	1	1
458	что здесь мы	1	1
459	в другом месте	2	1
460	на вопросе о	1	1
461	в третий раз	2	1
462	говорит об этом	1	1
463	о том чтобы	1	1
464	если бы нам	1	1
465	быть не может	1	1
466	мы узнаем в	1	1
467	именно в тех	1	1
468	гораздо шире и	1	1
469	что он делает	1	1
470	до известной степени	1	1
471	и даже говорят	1	1
472	на другой день	1	1
473	и когда эта	1	1
474	к тому или	1	1
475	жила она в	1	1
476	но и здесь	1	1
477	самая важная сторона	1	1
478	для нас не	2	1
479	опять мы видим	1	1
480	как в результате	1	1
481	каждый из этих	1	1
482	в сущности это	1	1
483	о характере героя	1	1
484	во всем его	1	1
485	говорят о нем	1	1
486	но уже сейчас	1	1
487	в сказке как	1	1
488	уже сейчас мы	1	1
489	но об этом	1	1
490	какой бы то	1	1
491	объяснит нам почему	1	1
492	перед нами как	2	1
493	но если мы	1	1
494	в своем развитии	1	1
495	и в каком	1	1
496	и наконец самое	1	1
497	тех случаев которые	1	1
498	и говорит если	1	1
499	и в ней	3	1
500	оказываются ненужными и	1	1
501	же значение как	1	1
502	это потому что	1	1
503	от нее он	1	1
504	тем что они	2	1
505	в противном случае	1	1
506	мы можем только	1	1
507	или еще более	1	1
508	всякий раз когда	1	1
509	не только нет	1	1
510	затем переходит к	1	1
511	идет именно о	1	1
512	в связи со	1	1
513	ясно показывает что	1	1
514	всем его объеме	1	1
515	же как нельзя	1	1
516	в его крови	2	1
517	поставлен перед необходимостью	1	1
518	они никогда не	2	1
519	не то же	4	1
520	что в таких	1	1
521	и могла бы	1	1
522	лежит в ее	1	1
523	быть выделена в	1	1
524	впитала в себя	1	1
525	и культурной жизни	1	1
526	только в русском	1	1
527	не более как	1	1
528	она не живет	1	1
529	и смысл этого	1	1
530	отметить что этот	1	1
531	еще не все	1	1
532	значит что нельзя	1	1
533	на первый взгляд	2	1
534	мы имеем много	1	1
535	это отнюдь не	1	1
536	видели в ней	1	1
537	он указывает на	1	1
538	так то это	1	1
539	еще хуже обстоит	1	1
540	и не только	1	1
541	для наших целей	2	1
542	редко и что	1	1
543	что этот образ	1	1
544	и в области	1	1
545	не в силу	3	1
546	этого вопроса необходимо	1	1
547	может быть названо	1	1
548	может быть сравниваема	1	1
549	обстоит дело со	1	1
