N	3gram	Voloshinov	Dialekti
273	только одно из	1	1
274	ее жизнь в	1	1
275	как бы второе	1	1
276	в отличие от	2	1
277	и никогда не	1	1
278	они утверждают что	1	1
279	может быть конечно	1	1
280	и материи и	1	1
281	чем иным как	2	1
282	то ни было	2	1
283	не приходится принимать	1	1
284	– ровно ничего	1	1
285	всей его жизни	1	1
286	как мы уже	5	1
287	думать что все	1	1
288	нужно сказать что	1	1
289	находит его в	1	1
290	социального и исторического	1	1
291	его уже не	1	1
292	ничего что давало	1	1
293	и все прочие	1	1
294	в конечном счете	3	1
295	может быть положено	1	1
296	а с другой	2	1
297	и в вопросе	1	1
298	– и в	1	1
299	у нас –	1	1
300	он не был	1	1
301	пр и пр	2	1
302	главным образом –	1	1
303	да и не	1	1
304	то обстоятельство что	2	1
305	таким образом и	1	1
306	не то что	1	1
307	имея в виду	1	1
308	вывести из него	1	1
309	– конечно не	1	1
310	это – самое	1	1
311	отнюдь не является	3	1
312	что такое сознание	1	1
313	другими словами мы	1	1
314	о себе самом	1	1
315	– это и	2	1
316	сих пор не	1	1
317	даже тогда когда	1	1
318	можно сказать о	1	1
319	к нему и	1	1
320	только одна из	1	1
321	но прежде всего	1	1
322	что мы называем	2	1
323	в узком в	1	1
324	не нуждается ни	1	1
325	ни о каких	1	1
326	т д таким	1	1
327	он хочет быть	1	1
328	же это за	1	1
329	принимать во внимание	1	1
330	но и в	1	1
331	мы видим в	1	1
332	одна из основных	1	1
333	заключается в том	2	1
334	ведь от этого	1	1
335	но она не	1	1
336	и вот –	1	1
337	может быть даже	1	1
338	ни о какой	2	1
339	их взаимоотношения и	1	1
340	и что он	1	1
341	имеем в виду	1	1
342	а иногда и	1	1
343	жизни так и	1	1
344	– совершенно не	1	1
345	с другой –	2	1
346	– на этот	1	1
347	человек как бы	1	1
348	в свое время	1	1
349	что же касается	3	1
350	в основе их	1	1
351	для понимания этого	1	1
352	а следовательно и	2	1
353	в человеке –	1	1
354	что он сам	2	1
355	но если мы	2	1
356	нет это –	1	1
357	– ни в	1	1
358	одна на другую	1	1
359	во всех своих	3	1
360	а между тем	1	1
361	в себя и	1	1
362	еще одно очень	1	1
363	но и сама	1	1
364	зависит от того	1	1
365	в свою основу	1	1
366	сама она есть	1	1
367	и на всем	1	1
368	цельной личности и	3	1
369	и в таком	1	1
370	все же не	1	1
371	личности а не	1	1
372	нет ничего удивительного	1	1
373	что если это	1	1
374	уже не может	1	1
375	очень ярким и	1	1
376	со всех сторон	1	1
377	и только он	1	1
378	– в сфере	1	1
379	убедить в этом	1	1
380	данном случае в	1	1
381	это – только	2	1
382	не похоже на	1	1
383	даже если это	1	1
384	как и на	1	1
385	общего не имеет	1	1
386	социальные и даже	1	1
387	в глубине ее	1	1
388	его жизни и	2	1
389	сказать что нет	1	1
390	она есть только	1	1
391	так как они	1	1
392	ничего удивительного в	1	1
393	мира а не	1	1
394	часто и не	1	1
395	мы не знаем	1	1
396	в их обычном	1	1
397	и к отцу	1	1
398	д таким образом	1	1
399	но как раз	1	1
400	так и его	1	1
401	мы имеем в	1	1
402	во всех этих	1	1
403	все остальное –	2	1
404	– при условии	1	1
405	в этом случае	1	1
406	и в голову	1	1
407	но тем не	1	1
408	в обществе а	1	1
409	с самых ранних	1	1
410	сказать несколько слов	1	1
411	его ни в	1	1
412	том что он	2	1
413	но именно в	1	1
414	конечно с точки	1	1
415	приходится принимать во	1	1
416	в этом вопросе	1	1
417	в котором мы	1	1
418	то в нем	1	1
419	– в этом	1	1
420	но теперь мы	1	1
421	что давало бы	1	1
422	это мы знаем	1	1
423	обратим внимание на	1	1
424	в его высшей	1	1
425	как бы в	1	1
426	таким образом только	1	1
427	в виду их	1	1
428	миф – это	1	1
429	и об отношении	1	1
430	нуждается ни в	1	1
431	и следовательно в	1	1
432	одно очень важное	1	1
433	в результате получается	1	1
434	– об этом	1	1
435	в основе своей	1	1
436	нуждаются для своего	1	1
437	ни о каком	2	1
438	это как мы	1	1
