N	2gram	Bakhtin_Pr	Stilisti
336	говорящего к	1	2
337	в нашей	2	2
338	по отношению	21	2
339	как уже	1	2
340	в пределах	6	2
341	значительной степени	1	2
342	и те	2	2
343	этот вопрос	1	2
344	не должно	1	2
345	человека с	1	2
346	человека и	1	2
347	материалом и	1	2
348	как например	1	2
349	и несколько	1	2
350	отношение к	10	2
351	литературное произведение	1	2
352	и содержание	3	2
353	которые в	1	2
354	вовсе не	2	2
355	одной из	3	2
356	до конца	1	2
357	к которому	4	2
358	на отдельные	1	2
359	лишь путем	1	2
360	место в	8	2
361	есть не	2	2
362	к миру	3	2
363	отношению к	19	2
364	природы и	3	2
365	эти системы	1	2
366	как таковое	1	2
367	здесь не	4	2
368	именно с	1	2
369	однако в	1	2
370	в которых	1	2
371	чему не	1	2
372	друг друга	1	2
373	целого произведения	2	2
374	иное как	1	2
375	к нему	10	2
376	моментом является	1	1
377	может обойтись	1	1
378	мы наблюдаем	1	1
379	в особенности	2	1
380	которому он	1	1
381	что в	7	1
382	лишь там	2	1
383	и которое	1	1
384	то в	1	1
385	не происходит	1	1
386	как к	2	1
387	к такому	1	1
388	и весь	2	1
389	дает нам	2	1
390	и другие	2	1
391	в смысловом	1	1
392	связи и	3	1
393	на листах	1	1
394	оформление и	1	1
395	которой я	1	1
396	все что	3	1
397	форм и	2	1
398	и правильно	1	1
399	творчества не	1	1
400	словом только	1	1
401	же должно	1	1
402	до сих	1	1
403	и завершает	1	1
404	словом но	2	1
405	можно говорить	2	1
406	имеют место	2	1
407	в определенный	2	1
408	говоря уже	1	1
409	слова действительности	1	1
410	на протяжении	1	1
411	в звуковом	2	1
412	разума и	1	1
413	и должны	2	1
414	возможно лишь	1	1
415	можно сделать	2	1
416	чего не	1	1
417	себя только	1	1
418	них в	1	1
419	здесь нет	2	1
420	в самый	1	1
421	должен стать	1	1
422	если в	1	1
423	в романе	4	1
424	или только	1	1
425	исторической жизни	1	1
426	о той	1	1
427	борьбы в	1	1
428	даже к	1	1
429	которой не	1	1
430	своей основной	1	1
431	его с	1	1
432	которых мы	4	1
433	в произведении	4	1
434	чувствовать себя	1	1
435	каждого отдельного	1	1
436	связан с	1	1
437	обе эти	1	1
438	дело с	6	1
439	и звуковой	1	1
440	несколько иным	1	1
441	с миром	4	1
442	материала и	2	1
443	смысл который	1	1
444	к действительности	3	1
445	была бы	2	1
446	высказывание всегда	1	1
447	из всех	1	1
448	формы в	1	1
449	опираться на	1	1
450	приходится делать	1	1
451	только его	3	1
452	чтобы стать	4	1
453	этот момент	2	1
454	который можно	1	1
455	это уже	1	1
456	тем как	5	1
457	и теперь	1	1
458	роман и	1	1
459	не нужны	1	1
460	что так	1	1
461	души и	2	1
462	тем не	3	1
463	личности говорящего	1	1
464	такое же	1	1
465	это ни	1	1
466	могла бы	1	1
467	и художественно	2	1
468	социального события	1	1
469	не как	1	1
470	язык как	1	1
471	поэтому в	2	1
472	и всегда	1	1
473	в работах	2	1
474	но каким	1	1
475	ни в	11	1
476	в результате	1	1
477	другой стороны	4	1
478	между этими	1	1
479	представлять себе	4	1
480	понять его	4	1
481	и эти	1	1
482	бы что	1	1
483	себе не	2	1
484	том и	1	1
485	как можно	1	1
486	необходимо для	1	1
487	не могут	2	1
488	все равно	1	1
489	в более	4	1
490	отвлечься от	1	1
491	не путем	2	1
492	к утверждению	1	1
493	и смысл	1	1
494	в виде	2	1
495	каждый раз	1	1
496	непосредственно в	1	1
497	творчества и	5	1
498	и самая	1	1
499	в конечном	4	1
500	всего сказанного	1	1
501	том какое	1	1
502	в таких	2	1
503	этим путем	1	1
504	бы только	1	1
505	всю сложность	1	1
506	до крайности	1	1
507	время этот	1	1
508	не воспринимаем	1	1
509	иногда и	3	1
510	не о	1	1
511	а о	1	1
512	относится и	2	1
513	имеет для	1	1
514	человеческой культуры	6	1
515	эта действительность	1	1
516	из сторон	1	1
517	каким образом	1	1
518	так называемый	2	1
519	и где	1	1
520	не нуждается	2	1
521	точнее и	1	1
522	вследствие того	1	1
523	вопросов но	1	1
524	по существу	2	1
525	на себя	1	1
526	и завершенного	3	1
527	тела и	1	1
528	это возможно	1	1
529	слагается из	1	1
530	именно в	1	1
531	и действительно	1	1
532	материал звук	1	1
533	конечном счете	4	1
534	мы это	1	1
535	в таком	3	1
536	вообще не	7	1
537	может в	1	1
538	или иная	1	1
539	например в	3	1
540	его мы	1	1
541	не остается	2	1
542	разрыв с	1	1
543	должен понять	1	1
544	характер и	1	1
545	и внешним	1	1
546	языка может	1	1
547	я не	2	1
548	и широких	1	1
549	с ними	4	1
550	и именно	2	1
551	это чувство	1	1
552	есть в	1	1
553	можно даже	1	1
554	большинстве случаев	5	1
555	кроме самого	1	1
556	этих явлений	2	1
557	целое как	1	1
558	мира и	1	1
559	следовательно и	1	1
560	всех их	1	1
561	по себе	1	1
562	в художественном	20	1
563	вся внутренняя	1	1
564	этого вопроса	1	1
565	речь в	1	1
566	творчества в	3	1
567	все свои	1	1
568	от всех	4	1
569	на самой	1	1
570	в новом	1	1
571	к личности	2	1
572	в иной	1	1
573	о котором	2	1
574	именно эта	1	1
575	и художественного	3	1
576	именно поэтому	2	1
577	в себя	2	1
578	в целое	1	1
579	психологически и	1	1
580	эта внутренняя	1	1
581	и смысловой	1	1
582	в каждой	1	1
583	будем в	1	1
584	в чем	2	1
585	в историю	1	1
586	нет в	1	1
587	дальнейшем называть	1	1
588	широком смысле	1	1
589	ней как	1	1
590	так например	1	1
591	случайной и	1	1
592	продуктивность и	1	1
593	не иначе	1	1
594	осуществления художественного	1	1
595	чтобы его	2	1
596	так форма	1	1
597	другом случае	1	1
598	зрения не	1	1
599	и формой	1	1
600	для выражения	1	1
601	слова для	1	1
602	но оно	1	1
603	все они	5	1
604	конечно все	1	1
605	какое значение	1	1
606	к одному	1	1
607	плоть и	1	1
608	в большинстве	5	1
609	действительности в	2	1
610	перестает быть	4	1
611	не менее	4	1
612	это и	1	1
613	форму именно	1	1
614	может иметь	5	1
615	одна из	2	1
616	к лицу	1	1
617	для его	1	1
618	лица и	2	1
619	к языку	1	1
620	того в	1	1
621	слова которое	1	1
622	для создания	1	1
623	в словесном	2	1
624	осуществляется в	1	1
625	музыки в	1	1
626	творчеством и	1	1
627	в действительности	1	1
628	хотя конечно	1	1
629	на этом	2	1
630	которую мы	3	1
631	тех же	1	1
632	не имеют	2	1
633	или слышим	1	1
634	раз и	2	1
635	цели и	2	1
636	в наши	1	1
637	и завершение	4	1
638	это как	1	1
639	которой и	1	1
640	совпадает с	2	1
641	она не	2	1
642	в противоположность	1	1
643	только как	6	1
644	и если	1	1
645	к постоянному	1	1
646	бы из	1	1
647	в другом	2	1
648	как материал	1	1
649	тому как	1	1
650	в каких	2	1
651	это только	1	1
652	сравнению с	1	1
653	процесс осуществления	1	1
654	может и	4	1
655	характер в	1	1
656	как вещь	4	1
657	зрения с	1	1
658	нашем случае	1	1
659	обойтись без	1	1
660	и частично	2	1
661	уже только	1	1
662	продуктивного и	1	1
663	только один	1	1
664	один шаг	1	1
665	смысле слова	2	1
666	он получает	1	1
667	и лишь	1	1
668	в характере	1	1
669	но зато	2	1
670	и вся	2	1
671	мы все	1	1
672	значение для	3	1
673	должны быть	4	1
674	но они	4	1
675	произведения но	2	1
676	говорить о	3	1
677	и внутреннюю	1	1
678	что эта	2	1
679	в первых	1	1
680	точками зрения	1	1
681	в поэме	1	1
682	и что	2	1
683	не будем	3	1
684	как он	1	1
685	самый момент	1	1
686	не могла	1	1
687	приходит к	1	1
688	за пределы	12	1
689	так чтобы	1	1
690	действительность но	1	1
691	поняв его	1	1
692	свое отражение	1	1
693	помощью которого	1	1
694	его чисто	5	1
695	иметь в	1	1
696	вопросом о	1	1
697	мимика лица	1	1
698	только слова	1	1
699	завершение и	2	1
700	изъятый из	1	1
701	в действительном	1	1
702	ничто не	1	1
703	в истории	2	1
704	действительность в	1	1
705	к которой	1	1
706	что бы	1	1
707	борьбе за	1	1
708	и постоянной	1	1
709	является как	2	1
710	сказанного нами	1	1
711	с понятием	1	1
712	отметить что	7	1
713	самом широком	1	1
714	и исторически	1	1
715	с человеком	1	1
716	а из	1	1
717	и часто	1	1
718	художника или	1	1
719	оказывается с	1	1
720	ни от	1	1
721	не совпадает	2	1
722	не слова	2	1
723	и менее	1	1
724	которая все	1	1
725	с другой	7	1
726	образом не	1	1
727	нем и	2	1
728	истории и	1	1
729	может послужить	1	1
730	к ним	1	1
731	в литературном	1	1
732	на бумаге	1	1
733	и вне	1	1
734	без всякого	1	1
735	чем говорится	1	1
736	определяется чисто	1	1
737	он является	1	1
738	или если	1	1
739	форме но	1	1
740	и о	5	1
741	художественное произведение	8	1
742	как некое	1	1
743	ее не	1	1
744	и самого	1	1
745	та или	1	1
746	его как	3	1
747	жизни как	1	1
748	мог бы	1	1
749	материала но	1	1
750	и во	2	1
751	звукового материала	2	1
752	мыслью но	1	1
753	и оценки	2	1
754	художественного произведения	11	1
755	имеет язык	1	1
756	значение имеет	3	1
757	по сравнению	1	1
758	не можем	2	1
759	благодаря этому	1	1
760	произведения и	2	1
761	не совсем	1	1
762	без нее	1	1
763	я чувствую	1	1
764	языка как	2	1
765	в высшей	5	1
766	за пределами	1	1
767	обращаться к	1	1
768	в своем	5	1
769	этой действительности	1	1
770	процессы в	1	1
771	на один	1	1
772	и выражения	1	1
773	и есть	2	1
774	входят в	3	1
775	во всей	1	1
776	образом в	1	1
777	столь же	2	1
778	но чем	1	1
779	в общем	1	1
780	он может	2	1
781	например форма	1	1
782	в форму	2	1
783	организма и	2	1
784	каждое из	1	1
785	своего содержания	2	1
786	для построения	1	1
787	и проч	28	1
788	на то	2	1
789	но если	1	1
790	значащий звук	1	1
791	отношения и	2	1
792	оно может	2	1
793	культуры и	3	1
794	там где	6	1
795	переход в	1	1
796	своим собственным	1	1
797	есть к	1	1
798	жизненные высказывания	1	1
799	здесь в	2	1
800	является только	1	1
801	здесь же	2	1
802	всех этих	1	1
803	наконец третья	1	1
804	искусства в	2	1
805	его возможной	1	1
806	в самой	2	1
807	движения и	2	1
808	нее и	1	1
809	и искусства	2	1
810	и нельзя	1	1
811	интонация и	1	1
812	иногда в	1	1
813	мысли и	1	1
814	она является	1	1
815	виду что	1	1
816	понять и	1	1
817	отражается в	1	1
818	язык для	1	1
819	вне ее	2	1
820	человека но	1	1
821	в подобных	1	1
822	высшей степени	5	1
