N	2gram	Tiupa_Hudo	Narrotol
272	следует подчеркнуть	3	4
273	не существует	1	4
274	сводятся к	3	4
275	только на	1	4
276	в эпизоде	1	4
277	обратим внимание	1	4
278	который в	2	4
279	внутренней речи	14	4
280	классического реализма	2	4
281	войны и	1	4
282	начало и	2	4
283	ситуации и	1	4
284	представить себе	1	4
285	что они	1	4
286	жизни так	1	4
287	несмотря на	2	4
288	в герое	1	4
289	к жизни	2	4
290	в третьем	1	4
291	и притом	3	4
292	не говорит	1	4
293	тому что	2	4
294	в себя	4	4
295	встрече с	1	4
296	пребывания в	1	4
297	не будет	3	4
298	из нас	1	4
299	по своей	7	4
300	равной степени	2	4
301	и адресата	3	4
302	и по	2	4
303	и ее	3	4
304	поскольку не	2	4
305	жизни героя	1	4
306	в событии	1	4
307	жизни а	2	4
308	на ее	1	4
309	для себя	4	4
310	xix столетия	1	4
311	собственно и	1	4
312	нового времени	2	4
313	не на	5	4
314	со всеми	1	4
315	оно не	2	4
316	вместе с	1	4
317	не имеет	1	4
318	которая не	2	4
319	в аспекте	2	4
320	истории не	1	4
321	в основе	7	4
322	могла бы	2	4
323	в итоге	2	4
324	не могло	2	4
325	в сфере	1	4
326	в поле	1	4
327	мог бы	3	4
328	начиная с	2	4
329	в произведениях	1	4
330	друг друга	1	4
331	в ходе	5	4
332	текста в	3	4
333	зависит от	1	4
334	для нас	1	4
335	раз в	1	4
336	а на	5	4
337	и как	4	4
338	или даже	3	4
339	так в	4	4
340	ли не	1	4
341	по своему	3	4
342	это было	1	4
343	не все	2	4
344	в области	8	4
345	эти два	1	4
346	быть и	2	4
347	что касается	1	4
348	не с	2	4
349	по сути	6	4
350	как мы	1	4
351	другого сознания	1	4
352	и конец	2	4
353	более не	2	3
354	и составляет	3	3
355	с этой	3	3
356	создает эффект	2	3
357	говорит о	1	3
358	в культуре	3	3
359	рассказа на	1	3
360	коммуникативного поведения	1	3
361	не бывает	1	3
362	в этих	4	3
363	о своем	1	3
364	художественных текстах	1	3
365	каждый из	1	3
366	для автора	3	3
367	восходит к	1	3
368	жизненный опыт	1	3
369	входит в	4	3
370	и иных	1	3
371	времени в	2	3
372	сознания в	4	3
373	говорить о	4	3
374	точно так	1	3
375	в строгом	1	3
376	не обязательно	3	3
377	так же	2	3
378	к ним	1	3
379	жизни как	4	3
380	ключ к	1	3
381	еще одна	1	3
382	в зависимости	1	3
383	что она	2	3
384	не происходит	1	3
385	глядя на	1	3
386	только не	1	3
387	к позиции	1	3
388	внутреннего зрения	7	3
389	с точки	3	3
390	подчеркнуть что	1	3
391	в ситуации	1	3
392	одно из	2	3
393	связи с	3	3
394	но он	3	3
395	не знает	4	3
396	в которой	3	3
397	к чему	1	3
398	всех его	1	3
399	что не	1	3
400	из уст	1	3
401	в связи	3	3
402	между ними	5	3
403	же как	1	3
404	героя к	1	3
405	и это	2	3
406	должен был	1	3
407	могли бы	1	3
408	о себе	2	3
409	но как	2	3
410	а с	2	3
411	с матерью	1	3
412	человеческого бытия	2	3
413	и что	4	3
414	иметь в	1	3
415	как уже	3	3
416	не просто	2	3
417	перед лицом	3	3
418	для окружающих	1	3
419	о его	2	3
420	бы быть	1	3
421	а как	1	3
422	здесь мы	1	3
423	события в	2	3
424	в точке	3	3
425	или иного	4	3
426	в него	1	3
427	чем и	3	3
428	в пространстве	2	3
429	он уже	1	3
430	я уже	1	3
431	через посредство	1	3
432	свою жизнь	2	3
433	по слову	1	3
434	различного рода	1	3
435	текста и	1	3
436	самим собой	5	3
437	в романе	3	3
438	обращается к	1	3
439	сути дела	3	3
440	в кадры	2	3
441	приводит к	6	3
442	бы не	2	3
443	зависимости от	1	3
444	в следующей	1	3
445	всей своей	2	3
446	своей жизни	2	3
447	глядела на	1	3
448	еще и	2	3
449	в роли	3	3
450	порой и	1	3
451	быть не	1	3
452	ни для	2	3
453	речь идет	2	3
454	от позиции	1	3
455	было и	2	3
456	жизни на	2	3
457	эпизодов в	1	3
458	тем же	1	3
459	той же	1	3
460	одной из	2	3
461	до конца	1	3
462	лев толстой	1	3
463	всякий раз	2	3
464	текста как	3	3
465	жизни не	1	3
466	собственно говоря	2	3
467	в художественных	1	3
468	жизни но	2	3
469	как к	5	3
470	произведения как	3	3
471	он и	2	3
472	несет в	3	3
473	этом в	1	3
474	для других	1	3
475	дело в	1	3
476	вероятностная картина	1	3
477	участок текста	2	3
478	не подлежит	1	3
479	все эти	2	3
480	на фоне	1	3
481	со своей	4	3
482	по его	1	3
483	именно эта	1	3
484	должен быть	2	3
485	и потому	2	3
486	того или	4	3
487	только к	1	3
488	дело не	2	3
489	это была	1	3
490	заключает в	1	3
491	не следует	4	3
492	первые два	1	3
493	идет о	2	3
494	лишь в	7	3
495	существования в	2	3
496	же самое	1	3
497	для обозначения	2	3
498	н.д тамарченко	1	3
499	и слушающих	1	3
500	в е	1	3
501	в момент	3	2
502	русской литературе	2	2
503	от имени	2	2
504	которая в	1	2
505	рассказе чехова	1	2
506	на второй	1	2
507	следует иметь	1	2
508	простой и	1	2
509	по выражению	1	2
510	какой бы	1	2
511	те же	1	2
512	проникновения в	1	2
513	смысл не	1	2
514	в году	2	2
515	с той	1	2
516	другой стороны	6	2
517	не несет	1	2
518	быть может	1	2
519	мыслится как	5	2
520	чтобы в	1	2
521	произведений чехова	1	2
522	более или	6	2
523	жизнь в	1	2
524	мысль о	1	2
525	тем что	1	2
526	от всего	1	2
527	дело здесь	1	2
528	такого высказывания	1	2
529	принадлежат к	1	2
530	и делает	1	2
531	мира это	1	2
532	одновременно и	1	2
533	тем или	2	2
534	адресат а	1	2
535	в это	1	2
536	воспринимающего сознания	4	2
537	на первый	1	2
538	казалось бы	1	2
539	первый взгляд	1	2
540	во внешнем	2	2
541	центрального героя	1	2
542	шире и	1	2
543	и наиболее	1	2
544	в действительности	1	2
545	раз и	1	2
546	и который	2	2
547	своей природе	2	2
548	текста так	2	2
549	хранения и	1	2
550	писал бахтин	2	2
551	из жизни	1	2
552	новейшего времени	2	2
553	чего не	1	2
554	е годы	1	2
555	превращается в	2	2
556	и внутренней	1	2
557	структуре текста	2	2
558	у себя	1	2
559	в реальной	1	2
560	в контексте	3	2
561	вовсе не	2	2
562	места для	1	2
563	именно так	1	2
564	к которому	4	2
565	толстого или	1	2
566	тем это	1	2
567	также является	1	2
568	рецептивную компетенцию	1	2
569	в системе	3	2
570	отрезок времени	1	2
571	бы в	1	2
572	того же	3	2
573	они могут	1	2
574	чем это	2	2
575	читателем в	2	2
576	и служит	1	2
577	к адресату	1	2
578	художественного высказывания	2	2
579	или иным	4	2
580	себе самом	1	2
581	принадлежит к	3	2
582	той мере	1	2
583	к герою	2	2
584	нами не	1	2
585	рассказе душечка	1	2
586	что иное	1	2
587	к одному	1	2
588	должно быть	1	2
589	моя жизнь	1	2
590	гуманитарных науках	1	2
591	в произведении	3	2
592	время в	1	2
593	я как	2	2
594	второй план	1	2
595	и через	1	2
596	первого эпизода	1	2
597	о ком	1	2
598	иного рода	1	2
599	самобытного я	1	2
600	конфигурация эпизодов	1	2
601	отношения между	1	2
602	можно признать	1	2
603	ни от	1	2
604	одним из	2	2
605	высказывания как	1	2
606	легкой руки	2	2
607	как говорит	3	2
608	в последние	1	2
609	роль принадлежит	1	2
610	также в	1	2
611	вследствие того	1	2
612	не есть	1	2
613	себе и	1	2
614	точек зрения	1	2
615	жизни то	2	2
616	личной тайной	1	2
617	с читателем	2	2
618	во всех	3	2
619	как было	1	2
620	войне и	2	2
621	системы эпизодов	2	2
622	говорил о	1	2
623	этой своей	1	2
624	с легкой	2	2
625	реальной действительности	1	2
626	личного бытия	1	2
627	по этой	1	2
628	внутренней заданности	4	2
629	человека как	1	2
630	так что	1	2
631	этой причине	1	2
632	формах косвенной	1	2
633	является его	1	2
634	на свой	1	2
635	его смысла	1	2
636	одно и	3	2
637	и является	1	2
638	для читателя	4	2
639	одного сознания	3	2
640	позицию адресата	1	2
641	его как	1	2
642	внимание и	1	2
643	оно интерсубъективно	1	2
644	могут быть	5	2
645	что может	2	2
646	и есть	1	2
647	с которым	1	2
648	в вероятностном	1	2
649	в мировой	1	2
650	для притчи	1	2
651	с языком	3	2
652	одного и	3	2
653	в особенности	1	2
654	один голос	1	2
655	кто говорит	5	2
656	речевой деятельности	2	2
657	если в	1	2
658	живет в	1	2
659	значении этого	4	2
660	соответствовало бы	1	2
661	хх века	5	2
662	одному из	1	2
663	в сущности	1	2
664	из которых	2	2
665	это позиция	3	2
666	к различным	1	2
667	смысле можно	1	2
668	ориентировано на	1	2
669	все то	1	2
670	и одновременно	5	2
671	говорящего и	1	2
672	от своего	2	2
673	в составе	1	2
674	значения и	2	2
675	можно назвать	1	2
676	у читателя	1	2
677	в молчание	2	2
678	никто не	3	2
679	говоря и	2	2
680	адресата а	2	2
681	другому человеку	1	2
682	в каком	2	2
683	к другому	2	2
684	силу своей	4	2
685	не входит	2	2
686	в своего	1	2
687	это и	2	2
688	тот кто	2	2
689	художественного целого	3	2
690	по своим	1	2
691	своей собственной	1	2
692	совершенно иной	2	2
693	весь текст	1	2
694	поименованное в	1	2
695	ю.м лотман	1	2
696	более чем	1	2
697	наконец в	1	2
698	автора и	3	2
699	неклассической художественности	1	2
700	слова и	2	2
701	себя не	1	2
702	жизненной ситуации	1	2
703	коммуникативной ситуации	1	2
704	вступает в	2	2
705	специфически человеческий	1	2
706	на основании	1	2
707	как субъекта	1	2
708	в мир	1	2
709	над собой	1	2
710	автора в	1	2
711	адресата в	2	2
712	она может	1	2
713	своего я	1	2
714	с нею	1	2
715	может оказаться	2	2
716	утрачивает свою	1	2
717	к миру	1	2
718	бахтин может	1	2
719	именно к	1	2
720	в более	1	2
721	присутствия я	6	2
722	на роль	1	2
723	не для	1	2
724	вести речь	1	2
725	личности как	2	2
726	мире в	1	2
727	в формах	2	2
728	все это	2	2
729	сознания и	1	2
730	в их	5	2
731	таком случае	2	2
732	когда же	1	2
733	в повести	2	2
734	но с	1	2
735	это всегда	1	2
736	в присутствии	1	2
737	в войне	2	2
738	и более	2	2
739	или иначе	5	2
740	в организации	2	2
741	на нее	1	2
742	это еще	1	2
743	коммуникативную ситуацию	1	2
744	знаком если	1	2
745	в бытии	1	2
746	и читателя	1	2
747	за которым	1	2
748	не предполагает	5	2
749	оказывается всего	1	2
750	есть в	3	2
751	восприниматься как	2	2
752	состоит во	1	2
753	к своему	2	2
754	для которого	2	2
755	в каждой	1	2
756	или менее	6	2
757	при виде	1	2
758	кадров внутреннего	3	2
759	и другого	1	2
760	мере в	1	2
761	этих двух	2	2
762	и рецептивного	2	2
763	в пределе	1	2
764	личности в	4	2
765	он говорит	1	2
766	является искусством	2	2
767	могут служить	2	2
768	субъекта и	3	2
769	втором эпизоде	1	2
770	по бахтину	2	2
771	а по	1	2
772	частности в	1	2
773	говоря о	3	2
774	всей его	2	2
775	течения жизни	1	2
776	на это	1	2
777	человеческого сознания	1	2
778	могло быть	2	2
779	дискурса в	1	2
780	отношение к	7	2
781	и мире	2	2
782	в литературном	1	2
783	к чужому	2	2
784	свести к	1	2
785	бытия и	1	2
786	и иные	1	2
787	о своих	1	2
788	или точнее	1	2
789	жизнью и	1	2
790	иное как	1	2
791	прочих видов	1	1
792	читателя находится	1	1
793	литература как	1	1
794	практически не	1	1
795	это на	1	1
796	до которого	1	1
797	размежеванию с	1	1
798	система ценностей	1	1
799	модус существования	1	1
800	тургенева в	1	1
801	этого в	1	1
802	с которыми	1	1
803	с героем	1	1
804	л.с выготским	1	1
805	место слияние	1	1
806	он интерсубъективен	1	1
807	рассказ о	2	1
808	в такое	1	1
809	тех кто	1	1
810	и читателем	2	1
811	граница между	1	1
812	случае мы	1	1
813	без исключения	4	1
814	речевыми характеристиками	1	1
815	искусства это	3	1
816	с самим	2	1
817	свету остается	1	1
818	тем как	1	1
819	это точка	1	1
820	как формулирует	1	1
821	привести к	1	1
822	не как	2	1
823	менее не	1	1
824	здоровая порядок	1	1
825	что душевная	1	1
826	например с	1	1
827	судьбы они	1	1
828	представлений о	1	1
829	субъекта жизни	2	1
830	только им	1	1
831	литературная классика	1	1
832	чужому я	1	1
833	противоречие с	1	1
834	для всех	1	1
835	не оставляющей	1	1
836	бы место	1	1
837	однако при	3	1
838	осмысленном и	1	1
839	собственно художественной	1	1
840	я героя	3	1
841	рефлексии и	1	1
842	читателя и	1	1
843	состав такого	1	1
844	значение это	1	1
845	по пути	4	1
846	две другие	1	1
847	обращением к	1	1
848	темной родинкой	1	1
849	речи хотя	1	1
850	на мир	2	1
851	парадоксальное сочетание	1	1
852	самом общем	1	1
853	на свою	2	1
854	как об	1	1
855	своем восприятии	1	1
856	воображении в	1	1
857	говоря языком	1	1
858	том или	1	1
859	внутренняя свобода	1	1
860	меня в	1	1
861	эстетически завершенного	1	1
862	общения людей	3	1
863	отграниченная система	1	1
864	данной сферы	1	1
865	определенного смысла	1	1
866	стороны бытия	1	1
867	и внутренне	1	1
868	приходит в	1	1
869	индивида и	1	1
870	здесь именно	1	1
871	жизни ее	1	1
872	которая при	1	1
873	к бытию	2	1
874	предмета и	1	1
875	щеки на	1	1
876	но у	1	1
877	отличается от	2	1
878	по признаку	1	1
879	смыслу или	1	1
880	зрению читателя	1	1
881	обращения к	1	1
882	поскольку он	1	1
883	и слово	1	1
884	быть определена	1	1
885	искусство слова	5	1
886	в сохранении	1	1
887	художественное произведение	3	1
888	общий знаменатель	1	1
889	вникания в	1	1
890	деталей в	1	1
891	который от	1	1
892	истины о	1	1
893	субъективным как	1	1
894	особенности в	1	1
895	с этим	1	1
896	сам же	1	1
897	организатор коммуникативного	1	1
898	условии что	1	1
899	действия и	1	1
900	все и	1	1
901	и предполагает	1	1
902	с позиций	4	1
903	ли я	1	1
904	слияние пространственных	1	1
905	современных гуманитарных	1	1
906	при условии	2	1
907	в некий	1	1
908	общеязыковом отношении	1	1
909	не могли	2	1
910	рецептивного сознаний	1	1
911	когда на	1	1
912	уже до	1	1
913	восприятия в	1	1
914	биографической личности	1	1
915	жизненного опыта	1	1
916	по тем	1	1
917	устанавливает задаваемый	1	1
918	совершенно особое	1	1
919	на адресата	1	1
920	в динамике	1	1
921	чем за	1	1
922	нормы в	1	1
923	таков что	1	1
924	всегда может	1	1
925	имеет в	1	1
926	друга местом	1	1
927	но во	2	1
928	внутри себя	1	1
929	во многих	1	1
930	теоретическую категорию	1	1
931	движется один	1	1
932	имея в	1	1
933	и напротив	1	1
934	выступает одновременно	1	1
935	разворачивается в	1	1
936	от событийности	1	1
937	строго отграниченная	1	1
938	души вдруг	1	1
939	знаковой системы	8	1
940	художественного шедевра	1	1
941	втором случае	2	1
942	картину в	1	1
943	в различных	1	1
944	обращаясь к	1	1
945	для данного	1	1
946	область значений	1	1
947	образом что	1	1
948	который известен	1	1
949	в сторону	2	1
950	значительной степени	2	1
951	что речь	1	1
952	в отсутствие	2	1
953	и те	1	1
954	не что	1	1
955	от своей	1	1
956	всех без	3	1
957	в окружающей	1	1
958	от языковой	1	1
959	преодолеваемая даль	2	1
960	человеческий способ	1	1
961	в глаза	2	1
962	бытия это	1	1
963	всего что	1	1
964	и тоже	1	1
965	в прошлом	1	1
966	из виду	2	1
967	принадлежащих к	1	1
968	такого взаимодействия	1	1
969	это существенно	1	1
970	в комнате	1	1
971	самом начале	1	1
972	говорящих и	1	1
973	и конкретном	1	1
974	текст как	3	1
975	еще нет	1	1
976	взглядом очень	1	1
977	к однозначности	1	1
978	конце предыдущего	1	1
979	такова стратегия	1	1
980	об отсутствии	1	1
981	наиболее существенным	1	1
982	ее как	1	1
983	отсюда столь	1	1
984	ибо жизнь	1	1
985	как я	1	1
986	в одной	1	1
987	что все	1	1
988	объект и	1	1
989	кадры читательского	1	1
990	во всей	3	1
991	самоактуализации я	1	1
992	приобщения к	1	1
993	реализуется в	2	1
994	момент в	1	1
995	а со	1	1
996	речь о	1	1
997	и внутренняя	1	1
998	не мыслится	1	1
999	может отсутствовать	2	1
1000	обращенной к	1	1
1001	могут встречаться	1	1
1002	проникновение в	1	1
1003	в финальной	1	1
1004	под именем	1	1
1005	в противном	2	1
1006	от себя	3	1
1007	и любое	1	1
1008	и внешней	3	1
1009	что даже	1	1
1010	в структуре	3	1
1011	такого кадра	1	1
1012	нет никаких	1	1
1013	и открывает	1	1
1014	такой картины	1	1
1015	сверхличная заданность	1	1
1016	это своего	2	1
1017	ним всегда	1	1
1018	провел с	1	1
1019	самой себе	1	1
1020	внутренней жизни	1	1
1021	в перспективе	1	1
1022	героя не	1	1
1023	бы то	2	1
1024	и временных	1	1
1025	определений таков	1	1
1026	и автора	2	1
1027	этом становится	1	1
1028	личности а	1	1
1029	сюжет в	1	1
1030	личности ее	1	1
1031	последние десятилетия	1	1
1032	предшествующих характеристик	1	1
1033	первого из	1	1
1034	и объединяет	1	1
1035	глубокий и	1	1
1036	реальности рассказа	1	1
1037	стороны и	1	1
1038	не принадлежит	2	1
1039	символическая смерть	1	1
1040	становится для	1	1
1041	собой в	1	1
1042	слова эта	1	1
1043	в состоянии	1	1
1044	рамках этой	1	1
1045	что сама	2	1
1046	а тот	1	1
1047	начале этой	1	1
1048	искусстве слова	2	1
1049	тихая добродушная	1	1
1050	проявляется в	1	1
1051	судьба в	1	1
1052	ни было	2	1
1053	народной жизни	1	1
1054	ведущая роль	1	1
1055	на статус	1	1
1056	чем у	1	1
1057	розовые щеки	1	1
1058	этом втором	1	1
1059	и неслиянность	1	1
1060	представлена в	1	1
1061	текст произведения	2	1
1062	сути своей	3	1
1063	текст не	1	1
1064	xix века	2	1
1065	с другими	5	1
1066	не обладает	1	1
1067	нового эпизода	2	1
1068	смешивать с	3	1
1069	не от	2	1
1070	опираясь на	1	1
1071	стремится к	1	1
1072	героя тогда	2	1
1073	например так	1	1
1074	в европейской	2	1
1075	романтического самоутверждения	1	1
1076	остается неизвестен	1	1
1077	в каждый	1	1
1078	по содержанию	1	1
1079	внешнего мира	3	1
1080	его в	4	1
1081	хронотоп не	1	1
1082	сознания к	1	1
1083	не была	1	1
1084	субъекта однако	1	1
1085	ни в	5	1
1086	это коммуникативное	2	1
1087	сторону индивида	1	1
1088	даже вовсе	1	1
1089	что составляет	1	1
1090	чем собственно	1	1
1091	говорит в	2	1
1092	может обладать	1	1
1093	система смыслов	1	1
1094	по утверждению	1	1
1095	кадра входит	1	1
1096	внутреннего мира	2	1
1097	евгении онегине	1	1
1098	своему коммуникативному	1	1
1099	адресата к	1	1
1100	тех же	1	1
1101	героя о	1	1
1102	художника слова	1	1
1103	к возникновению	1	1
1104	говоря словами	5	1
1105	есть жизнь	1	1
1106	место лишь	1	1
1107	как духовного	1	1
1108	прошлом и	1	1
1109	знания о	2	1
1110	даль и	2	1
1111	как рассказчик	1	1
1112	очевидный пример	1	1
1113	между этими	1	1
1114	не остается	1	1
1115	в евгении	1	1
1116	читаем это	1	1
1117	противоречием между	1	1
1118	лишь на	1	1
1119	и само	1	1
1120	имеется некоторая	1	1
1121	на земле	1	1
1122	стола и	1	1
1123	бы рассказ	1	1
1124	выявляется благодаря	1	1
1125	неизвестен и	1	1
1126	мира при	1	1
1127	того и	1	1
1128	зрения и	1	1
1129	текста но	1	1
1130	субъекта речи	1	1
1131	служит для	1	1
1132	между писателем	1	1
1133	абзаца в	1	1
1134	лишь для	1	1
1135	и сближение	2	1
1136	воздействия на	2	1
1137	мягким взглядом	1	1
1138	смерти чиновника	1	1
1139	всему свету	1	1
1140	персонаж не	1	1
1141	а только	4	1
1142	начало нового	1	1
1143	числе и	2	1
1144	это тоже	2	1
1145	текст и	3	1
1146	находится или	1	1
1147	личность героя	1	1
1148	как сказано	1	1
1149	поскольку всякая	1	1
1150	и усиленная	1	1
1151	на которую	1	1
1152	я на	2	1
1153	читательское восприятие	2	1
1154	проявляет себя	2	1
1155	при соответствующей	1	1
1156	высказывания смена	1	1
1157	человек как	1	1
1158	вошел в	1	1
1159	в уста	1	1
1160	еще одним	1	1
1161	сознания а	1	1
1162	или смерть	1	1
1163	от читателя	1	1
1164	не означает	1	1
1165	на этом	2	1
1166	речи такова	1	1
1167	действия или	1	1
1168	данный момент	2	1
1169	повествователя рассказчика	1	1
1170	говоря в	1	1
1171	личность в	1	1
1172	до нас	1	1
1173	анекдота или	1	1
1174	отдельный кадр	1	1
1175	нередко в	1	1
1176	две стороны	1	1
1177	подробностями и	1	1
1178	жизнь то	1	1
1179	в современных	1	1
1180	зрения в	1	1
1181	здесь присутствует	1	1
1182	мире толстого	1	1
1183	другом и	1	1
1184	на котором	2	1
1185	определенным образом	2	1
1186	и передачи	1	1
1187	не тот	1	1
1188	то ни	2	1
1189	тривиальная в	1	1
1190	не один	1	1
1191	либо его	1	1
1192	отношение между	1	1
1193	или же	1	1
1194	так называемые	1	1
1195	для художника	1	1
1196	в развитии	1	1
1197	например слова	1	1
1198	ничто не	1	1
1199	читателю ракурс	1	1
1200	оказывается в	3	1
1201	к такой	2	1
1202	делает героя	1	1
1203	жалостливая барышня	1	1
1204	единства фразы	1	1
1205	исчезает и	1	1
1206	с кротким	1	1
1207	объективным как	1	1
1208	начинается с	1	1
1209	между жизнью	1	1
1210	за пределы	2	1
1211	идиллический хронотоп	1	1
1212	смысл это	1	1
1213	тем и	1	1
1214	жизни оказывается	2	1
1215	текста а	1	1
1216	этом смысле	3	1
1217	в смерти	1	1
1218	некоторый смысл	1	1
1219	ходе чтения	1	1
1220	одну из	1	1
1221	крупным планом	2	1
1222	не сами	2	1
1223	то или	1	1
1224	как один	1	1
1225	или иное	1	1
1226	в самой	2	1
1227	и возникает	1	1
1228	в тарасе	2	1
1229	этот статус	1	1
1230	а тем	1	1
1231	один отдельный	1	1
1232	из нее	1	1
1233	где слово	1	1
1234	героя оказывается	1	1
1235	примет в	1	1
1236	мира выступает	1	1
1237	оно обладает	1	1
1238	в парадоксальном	1	1
1239	классика xix	1	1
1240	что для	1	1
1241	для обретения	1	1
1242	было введено	1	1
1243	его личности	1	1
1244	это делает	1	1
1245	состояние как	1	1
1246	приводят к	1	1
1247	обратимся к	1	1
1248	с чем	2	1
1249	вненаходимости бахтин	2	1
1250	неслиянность голосов	1	1
1251	я но	1	1
