N	3gram	Vygotskiy_	slovoVRo
138	все это требует	1	1
139	тесной связи с	1	1
140	для этого поэт	1	1
141	остается все же	1	1
142	века не было	1	1
143	при каких условиях	1	1
144	есть не только	1	1
145	этой цели и	1	1
146	в первый раз	1	1
147	влечет за собой	1	1
148	быть отнесены к	1	1
149	что в этой	3	1
150	как бы на	1	1
151	то есть вне	1	1
152	может войти в	1	1
153	совершается не в	1	1
154	мы еще не	1	1
155	в самой этой	1	1
156	это не может	1	1
157	него те или	1	1
158	перед нами в	1	1
159	были даны в	1	1
160	для наших целей	1	1
161	в частности в	1	1
162	том что она	1	1
163	в романах достоевского	1	1
164	сами по себе	2	1
165	рядом с этим	2	1
166	которая могла бы	1	1
167	в том случае	1	1
168	было бы его	1	1
169	в особенности в	1	1
170	именно потому что	3	1
171	чтобы оно не	1	1
172	мы уже указывали	1	1
173	не есть еще	1	1
174	вовсе не обязательно	1	1
175	для правильного понимания	1	1
176	речь идет о	1	1
177	могут быть отнесены	1	1
178	т п нет	1	1
179	одним словом в	1	1
180	самого начала стоит	1	1
181	само по себе	3	1
182	если бы мы	5	1
183	сказать что в	2	1
184	в нем нет	3	1
185	и прежде всего	1	1
186	мы все время	3	1
187	том что в	2	1
188	а в том	1	1
189	не могло быть	1	1
190	именно для того	1	1
191	истории литературы и	1	1
192	и у него	1	1
193	то ни было	1	1
194	и как он	1	1
195	а не в	1	1
196	от него и	1	1
197	материал для своей	1	1
198	том что оно	1	1
199	ничего не может	2	1
200	и в его	1	1
201	все дело в	1	1
202	героя и в	1	1
203	бы то ни	1	1
204	с ними в	1	1
205	как только он	1	1
206	и все происходящие	1	1
207	только в одном	1	1
208	в какой мере	1	1
209	нет места для	1	1
210	очень легко и	1	1
211	между романом и	1	1
212	там где он	1	1
213	было бы невозможно	1	1
214	себе то есть	1	1
215	следовательно не только	1	1
216	вместе с ним	1	1
217	за ним необходимо	1	1
218	равно как и	2	1
219	на одной из	1	1
220	на то что	25	1
221	и может быть	2	1
222	между собой в	1	1
223	по крайней мере	1	1
224	каждый из этих	1	1
225	во всем его	1	1
226	в том чтобы	6	1
227	заключается в том	9	1
228	и заставляет его	1	1
229	в романе мы	1	1
230	в эстетический объект	1	1
231	не до конца	1	1
232	не может и	2	1
233	мы увидим что	7	1
234	и в поэзии	1	1
235	в целом ряде	2	1
236	между ними и	1	1
237	и вообще почти	1	1
238	как один из	1	1
239	может не только	1	1
240	не был бы	1	1
241	жизни но и	2	1
242	нем нет ни	1	1
243	действующих лиц и	1	1
244	того чтобы увидеть	2	1
245	слова может быть	1	1
246	не существует в	1	1
247	одна из самых	1	1
248	не может стать	1	1
249	он может быть	2	1
250	в процессе творчества	1	1
251	самого по себе	1	1
252	эти категории и	1	1
253	как и на	1	1
254	у нее нет	1	1
255	стороны и между	1	1
256	дело в том	2	1
257	и все другие	1	1
258	с другом и	1	1
259	как раз в	2	1
260	подобно тому как	1	1
261	это и не	1	1
262	одной и той	4	1
263	он знает что	2	1
264	на нескольких примерах	1	1
265	оно конечно совершенно	1	1
266	так же как	3	1
267	связанное с ним	1	1
268	в тесной связи	1	1
269	мы имеем в	1	1
270	еще далеко не	1	1
271	эта точка зрения	1	1
272	именно в том	3	1
273	могут быть сведены	1	1
274	но может быть	2	1
275	но во всяком	1	1
276	том что он	4	1
277	как раз те	1	1
278	мы ничего не	1	1
279	образом с одной	1	1
280	от предмета изображения	1	1
281	в русском языке	1	1
282	лежащее в основе	1	1
283	от нас и	1	1
284	точки зрения и	1	1
285	исходя из этого	1	1
286	и потому как	1	1
287	и той же	4	1
288	самого начала в	1	1
289	таким образом с	1	1
290	это было бы	1	1
291	лежит в основе	1	1
292	друг к другу	5	1
