N	3gram	Vygotskiy_	Istorich
267	по вопросу о	1	1
268	мы уже выше	1	1
269	все остальные особенности	1	1
270	с собой по	1	1
271	с вопросом о	1	1
272	летнего возраста в	1	1
273	связь между словом	1	1
274	лет с другой	1	1
275	то что обычно	1	1
276	более ранней ступени	1	1
277	что между этими	1	1
278	таким же образом	1	1
279	у него в	1	1
280	она представляет собой	1	1
281	на всю жизнь	1	1
282	в целом они	1	1
283	таким образом если	1	1
284	как мы уже	4	1
285	показать что эти	1	1
286	можем заключить что	1	1
287	не то с	1	1
288	кроме того что	1	1
289	сводится к тому	1	1
290	что это представление	1	1
291	она связана с	1	1
292	он не имеет	1	1
293	но в каком	1	1
294	предстала перед нами	1	1
295	на которые ссылается	1	1
296	в которой она	1	1
297	речь идет о	4	1
298	состоят в том	1	1
299	с тем и	1	1
300	о котором говорит	1	1
301	из которых одна	1	1
302	с этих пор	1	1
303	таким образом становится	1	1
304	этом мы скажем	1	1
305	бы с ней	1	1
306	значение как и	1	1
307	что можно с	1	1
308	в совершенно иной	1	1
309	и пр в	1	1
310	ничего не может	2	1
311	в целом и	6	1
312	в этой форме	1	1
313	еще на один	1	1
314	было бы назвать	2	1
315	то что у	2	1
316	не входит в	1	1
317	что в действительности	1	1
318	и в самых	1	1
319	и с другой	1	1
320	к вопросу о	1	1
321	пришел бы к	2	1
322	что здесь на	1	1
323	в нашем исследовании	2	1
324	о себе и	1	1
325	тех случаях где	1	1
326	в пользу этого	2	1
327	они состоят в	1	1
328	ее отношения к	3	1
329	ситуации в которой	1	1
330	указать еще на	1	1
331	является не только	1	1
332	вместе с ним	3	1
333	необходимо иметь в	1	1
334	говорит он что	3	1
335	и это положение	1	1
336	но и это	1	1
337	прежде всего то	1	1
338	как и вся	1	1
339	в чем же	1	1
340	не имеет никакого	1	1
341	из которых он	1	1
342	для разрешения этого	1	1
343	не происходит а	1	1
344	только один раз	1	1
345	которые связаны с	1	1
346	в себе и	1	1
347	в этом смысле	3	1
348	отличаются друг от	1	1
349	в свое время	1	1
350	и что самое	1	1
351	одной из них	1	1
352	и к тому	1	1
353	можно спросить себя	1	1
354	но если спросить	1	1
355	и социальным развитием	1	1
356	несмотря на то	1	1
357	тем более что	1	1
358	и с помощью	1	1
359	видим не только	1	1
360	вопросу о том	1	1
361	и мн др	2	1
362	это вопрос о	1	1
363	и в частности	3	1
364	являются прежде всего	1	1
365	что так же	1	1
366	как и все	2	1
367	образом связана с	1	1
368	том что такое	1	1
369	он вступает в	1	1
370	мы только что	2	1
371	низкой ступени развития	1	1
372	раньше чем он	1	1
373	у нас в	1	1
374	но мы видели	1	1
375	вне всякого сомнения	1	1
376	этого слова а	1	1
377	никакой связи с	1	1
378	и вся книга	1	1
379	что оно есть	1	1
380	содержат в себе	1	1
381	по направлению к	1	1
382	с ним и	1	1
383	двух совершенно различных	1	1
384	бы начать с	1	1
385	от до но	1	1
386	никогда не может	1	1
387	еще яснее это	1	1
388	что может быть	2	1
389	и на его	1	1
390	то он делает	1	1
391	таким образом оказывается	1	1
392	целом и его	1	1
393	мы увидим в	1	1
394	то что мы	1	1
395	ключ к пониманию	1	1
396	в целом но	1	1
397	прежде всего в	2	1
398	книга представляет собой	1	1
399	если бы он	3	1
400	свою противоположность и	1	1
401	земли и солнца	1	1
402	в каком отношении	1	1
403	в непосредственной связи	1	1
404	время от времени	1	1
405	и в жизнь	1	1
406	частный случай более	1	1
407	и столь же	1	1
408	от них и	1	1
409	и что его	1	1
410	еще один пример	1	1
411	что это положение	1	1
412	что же это	1	1
413	это значило бы	1	1
414	как и вообще	1	1
415	только для того	2	1
416	в совершенно новом	2	1
417	здесь может быть	1	1
418	в процессе развития	5	1
419	в силу своей	1	1
420	здесь не только	1	1
421	следует за ней	1	1
422	мы таким образом	1	1
423	потому что как	1	1
424	в жизни и	1	1
425	на определенной стадии	1	1
426	что все это	1	1
427	древних времен и	1	1
428	мы могли бы	9	1
429	что вовсе не	1	1
430	в течение лет	1	1
431	перед нами в	1	1
432	который может быть	1	1
433	лежит не там	1	1
434	случай более общего	1	1
435	именно на вопросе	1	1
436	до некоторой степени	1	1
437	это указание на	1	1
438	постепенно по мере	1	1
439	в этом отношении	6	1
440	новое что вносит	1	1
441	является то что	4	1
442	на другие предметы	1	1
443	потому что в	1	1
444	именно потому что	1	1
445	ниже при рассмотрении	1	1
446	на точку зрения	2	1
447	делает это не	1	1
448	в такой же	3	1
449	что перед нами	3	1
450	что представление об	1	1
451	сказать что эта	1	1
452	так и по	1	1
453	таким образом она	1	1
454	в приложении к	2	1
455	в этой книге	2	1
456	переносится в другую	1	1
457	как мы это	1	1
458	не может входить	1	1
459	это позволяет нам	1	1
460	по ту сторону	2	1
461	а с другой	6	1
462	в которых он	1	1
463	не там где	1	1
464	что он видел	1	1
465	которые можно назвать	1	1
466	в высшей степени	7	1
467	что отношение между	1	1
468	по сравнению со	1	1
469	если мы не	1	1
470	один над другим	1	1
471	несмотря на все	1	1
472	центр тяжести всей	1	1
473	в своей книге	2	1
474	на вопросе о	1	1
475	для нас особенно	1	1
476	и по существу	1	1
477	правильнее будет сказать	1	1
478	то же время	2	1
479	для этого мы	1	1
480	в значительной степени	2	1
481	условий в которых	1	1
482	нечто такое что	1	1
483	представить себе что	1	1
484	и в этом	1	1
485	вместе с другими	1	1
486	дальше мы должны	1	1
487	там где он	1	1
488	и эти два	1	1
489	мы должны здесь	1	1
490	он должен быть	2	1
491	все остальные категории	1	1
492	так как если	1	1
493	он не боится	1	1
494	а не за	1	1
495	мы находим в	1	1
496	той ситуации в	1	1
497	в какой мере	2	1
498	прийти к выводу	1	1
499	от того что	2	1
500	то новое что	1	1
501	в сущности это	2	1
502	с той же	1	1
503	во всем его	1	1
504	едва ли можно	1	1
505	так как мы	1	1
506	здесь мы не	1	1
507	он играет с	1	1
508	ту или иную	1	1
509	но об этом	1	1
510	в такой форме	1	1
511	образом оказывается что	1	1
512	как он говорит	1	1
513	и по разнообразию	1	1
514	указанием на то	1	1
515	в то же	2	1
516	того что в	3	1
517	не могу найти	1	1
518	он об этой	1	1
519	а по своей	1	1
520	весь ход развития	1	1
521	при переходе от	2	1
522	на ту же	1	1
523	не содержат в	1	1
524	заключается в том	10	1
525	на этом пути	1	1
526	я не могу	2	1
527	всякий раз когда	1	1
528	в нем своего	1	1
529	он прежде всего	1	1
530	возникает представление о	1	1
531	в совершенно другой	1	1
532	зависимости от того	1	1
533	вывод который делает	1	1
534	но эта гипотеза	1	1
535	как одна из	1	1
536	настолько очевидно что	1	1
537	знаем об этом	1	1
538	может привести к	1	1
539	связи с ее	1	1
540	другой стороны как	1	1
541	можно с уверенностью	1	1
542	с тем есть	1	1
543	представление о том	1	1
544	общаться с другими	1	1
545	также не вполне	1	1
546	в своем исследовании	2	1
547	прямо или косвенно	1	1
548	в целом мы	2	1
549	уже говорили выше	1	1
550	он указывает на	1	1
551	едва ли не	1	1
552	но и многие	1	1
553	это потому что	1	1
554	приводит к тому	3	1
555	в других странах	1	1
556	должен был бы	1	1
557	еще одно обстоятельство	1	1
558	работа представляет собой	2	1
559	с ней в	1	1
560	на две части	2	1
561	потому что они	1	1
562	если к этому	1	1
563	на первом месте	2	1
564	друг к другу	2	1
