N	2gram	Bakhtin_Pr	FransuaR
616	с самого	4	8
617	и почти	3	8
618	почти полностью	2	8
619	на всех	1	8
620	дело не	1	8
621	его целом	1	8
622	были и	1	8
623	нуждается в	1	8
624	мы найдем	4	7
625	же и	1	7
626	площади и	2	7
627	не как	5	7
628	новое время	4	7
629	римского карнавала	2	7
630	во всяком	2	7
631	себе и	2	7
632	к ним	5	7
633	и там	1	7
634	на него	2	7
635	от них	2	7
636	к этим	1	7
637	точка зрения	1	7
638	подлежит сомнению	1	7
639	xvii и	1	7
640	мы говорили	2	7
641	есть здесь	2	7
642	sia ammazzato	2	7
643	в развитии	5	7
644	здесь на	3	7
645	и та	1	7
646	и несколько	3	7
647	мы будем	3	7
648	в одну	1	7
649	таковы основные	2	7
650	и смех	1	7
651	праздника в	1	7
652	весь роман	2	7
653	нет ничего	3	7
654	литературы в	4	7
655	нет и	3	7
656	только с	3	7
657	мир в	1	7
658	здесь есть	1	7
659	нас не	1	7
660	в последней	1	7
661	где он	1	7
662	на службу	2	7
663	подчеркнем еще	2	7
664	особое значение	1	7
665	в кости	2	7
666	но она	3	7
667	средневекового человека	1	7
668	рабле для	1	7
669	и очень	1	7
670	шекспира и	2	7
671	в некоторых	7	7
672	жить и	4	7
673	и обновлений	1	7
674	в различных	1	7
675	представление о	3	7
676	в наиболее	1	7
677	правда в	5	7
678	тенденция к	1	7
679	в мистерии	1	7
680	играют в	2	7
681	только во	1	7
682	у лукиана	6	7
683	себя в	1	7
684	своего развития	3	7
685	несколько слов	3	7
686	узком смысле	1	7
687	и этим	3	7
688	это конечно	3	7
689	правильного понимания	3	7
690	смеховой аспект	1	7
691	всех его	3	7
692	как его	2	7
693	всеми его	1	7
694	смех не	1	7
695	ведь все	1	7
696	в целях	1	7
697	в таком	3	7
698	в новое	4	7
699	которые были	1	7
700	а как	4	7
701	смертью и	2	7
702	из которых	2	7
703	связанная с	2	7
704	отчасти и	4	7
705	из области	1	7
706	и если	4	7
707	к себе	8	7
708	характер это	1	7
709	в карнавальном	2	7
710	точку зрения	1	7
711	носит и	1	7
712	а на	2	7
713	не будем	4	7
714	первой части	1	7
715	и тела	1	7
716	следующей главе	1	7
717	смен и	8	7
718	в свою	1	7
719	на всю	1	7
720	последнее слово	2	7
721	его творчество	2	7
722	одного из	1	7
723	мы наблюдаем	4	6
724	в центре	4	6
725	во времени	1	6
726	и был	1	6
727	позднего средневековья	1	6
728	жизнь в	4	6
729	в один	3	6
730	земля и	1	6
731	и перед	2	6
732	казалось бы	4	6
733	не могли	2	6
734	карнавальные формы	2	6
735	хотя бы	6	6
736	имеем в	3	6
737	священные тексты	2	6
738	уже и	1	6
739	производительной силой	1	6
740	поэтому все	2	6
741	находится в	1	6
742	что она	2	6
743	аллюзий на	1	6
744	в карнавале	5	6
745	является и	1	6
746	сущности только	2	6
747	он знал	2	6
748	и следовательно	1	6
749	всей их	2	6
750	характерны для	5	6
751	и тот	4	6
752	например у	3	6
753	и глубоко	2	6
754	своего героя	1	6
755	в какой-то	5	6
756	это одна	1	6
757	на небе	1	6
758	смысле слова	2	6
759	в корне	1	6
760	для них	2	6
761	и самая	1	6
762	литературы возрождения	2	6
763	эти явления	3	6
764	к его	2	6
765	в обычной	2	6
766	от страха	1	6
767	в нее	1	6
768	это тело	1	6
769	еще один	1	6
770	тем же	1	6
771	и смерть	1	6
772	карнавальных образов	1	6
773	смерть и	2	6
774	как у	5	6
775	и пр	1	6
776	истины и	3	6
777	карнавальная игра	1	6
778	первом плане	1	6
779	вовсе нет	2	6
780	в руках	1	6
781	или даже	1	6
782	людей в	2	6
783	здесь еще	3	6
784	начала в	2	6
785	во многом	3	6
786	которые в	3	6
787	смех как	1	6
788	как будто	3	6
789	за счет	1	6
790	иной форме	1	6
791	вот это	1	6
792	дается в	1	6
793	исторического развития	1	6
794	и которые	2	6
795	его на	1	6
796	и слово	2	6
797	его эпохи	1	6
798	и такие	1	6
799	и мысли	4	6
800	представления о	3	6
801	вот его	1	6
802	говорить о	2	6
803	самого начала	5	6
804	до того	1	6
805	жизни как	4	6
806	преимущественно в	1	6
807	этот смех	2	6
808	мировоззрения и	1	6
809	не была	2	6
810	и под	4	6
811	литературе и	1	6
812	его развития	1	6
813	не дает	3	6
814	что эта	1	6
815	произведение это	3	6
816	в землю	1	6
817	могут быть	5	6
818	план образов	1	6
819	можно только	1	6
820	в языке	1	6
821	святых и	1	6
822	вряд ли	2	6
823	это время	1	6
824	и мировоззрения	2	6
825	важное значение	2	6
826	совершенно не	4	6
827	пародия на	1	6
828	карнавального мироощущения	19	6
829	характерен для	1	6
830	он может	2	6
831	этого слова	3	6
832	друг друга	7	6
833	принадлежит к	1	6
834	все элементы	1	6
835	нет ни	2	6
836	остановимся на	5	6
837	xix веке	3	6
838	находим и	1	6
839	ее в	4	6
840	в обычном	1	6
841	очень много	1	6
842	как она	1	6
843	нас дошли	2	6
844	а иногда	1	6
845	входит в	1	6
846	и обратно	1	6
847	в xix	3	6
848	сцены в	1	6
849	него и	1	6
850	для эпохи	1	6
851	таким же	1	6
852	у сервантеса	2	5
853	в применении	1	5
854	и над	1	5
855	с собой	1	5
856	друг в	4	5
857	форму и	1	5
858	к самому	5	5
859	приведем еще	1	5
860	и отчасти	2	5
861	применении к	1	5
862	раз и	2	5
863	всем этим	2	5
864	в риме	2	5
865	в строгом	3	5
866	верх и	1	5
867	без рампы	1	5
868	жизни он	1	5
869	для всей	1	5
870	но там	2	5
871	карнавальной площади	4	5
872	и могли	1	5
873	все в	3	5
874	характер он	1	5
875	на священные	2	5
876	землю и	1	5
877	быть только	2	5
878	проявляется в	4	5
879	с другими	6	5
880	чем в	2	5
881	а за	2	5
882	они еще	1	5
883	из одного	2	5
884	из него	1	5
885	почти всегда	6	5
886	перед лицом	1	5
887	он пишет	1	5
888	и самое	2	5
889	и стиль	1	5
890	тогда когда	1	5
891	на первом	1	5
892	было связано	1	5
893	бы не	1	5
894	французский язык	1	5
895	сравнению с	6	5
896	на основе	4	5
897	по сравнению	6	5
898	из его	1	5
899	которую он	3	5
900	каждый из	1	5
901	связанной с	1	5
902	но мы	1	5
903	значение имеет	2	5
904	по ходу	1	5
905	но прежде	1	5
906	мы имеем	4	5
907	которых он	1	5
908	и всегда	2	5
909	различия между	1	5
910	средневековой литературы	2	5
911	слово в	5	5
912	стремление к	1	5
913	и человеческой	2	5
914	тем более	2	5
915	в акте	1	5
916	есть не	1	5
917	оказывается что	1	5
918	тем самым	2	5
919	же самое	1	5
920	явление в	1	5
921	на то	2	5
922	которой мы	3	5
923	он с	1	5
924	что было	2	5
925	находим в	3	5
926	что дело	1	5
927	в средневековой	2	5
928	ко всем	2	5
929	но самое	1	5
930	в собственном	3	5
931	на улицах	1	5
932	того он	1	5
933	направлен на	2	5
934	римских сатурналий	1	5
935	и стал	2	5
936	оба полюса	4	5
937	в высоком	1	5
938	во многих	2	5
939	но уже	2	5
940	не вполне	1	5
941	с этими	1	5
942	тут же	1	5
943	а следовательно	2	5
944	друг с	6	5
945	то в	1	5
946	и весь	1	5
947	свобода и	1	5
948	от его	1	5
949	на язык	4	5
950	должно быть	4	5
951	в произведении	3	5
952	в человеке	1	5
953	и сама	1	5
954	в несколько	2	5
955	между этими	2	5
956	связан и	1	5
957	же как	1	5
958	и вещи	1	5
959	в глубины	1	5
960	он сам	5	5
961	мире и	2	5
962	вообще в	2	5
963	с вином	1	5
964	всех других	2	5
965	разъятого на	1	5
966	уже указывали	1	5
967	но только	2	5
968	на голову	1	5
969	независимо от	1	5
970	такие образы	1	5
971	во втором	1	5
972	говорить в	1	5
973	почти не	2	5
974	должна быть	1	5
975	с праздником	1	5
976	и из	3	5
977	первых двух	1	5
978	мы в	2	5
979	их как	1	5
980	возрождения и	2	5
981	так называемый	1	5
982	у шекспира	2	5
983	хвалу и	1	5
984	в слове	2	5
985	своего отца	1	5
986	празднества карнавального	5	5
987	своей жизни	3	5
988	себя и	3	5
989	с производительной	1	5
990	не является	1	5
991	традиции в	1	5
992	убеждение в	1	5
993	в дни	1	5
994	если мы	5	5
995	с нею	1	5
996	к миру	2	5
997	карнавала в	3	5
998	всяком случае	1	5
999	же он	2	5
1000	в друга	2	5
1001	с исключительной	1	5
1002	ему в	1	5
1003	своему существу	1	5
1004	ничем не	3	5
1005	аллюзия на	1	5
1006	мире в	1	5
1007	видеть в	1	5
1008	бы и	3	5
1009	должен был	1	5
1010	гете в	1	5
1011	вообще не	1	5
1012	словом и	2	5
1013	этих явлений	2	5
1014	что мы	2	5
1015	жизнью в	2	5
1016	к своему	4	5
1017	нисколько не	1	5
1018	с другом	6	5
1019	по его	1	5
1020	на свете	2	5
1021	без всякой	1	5
1022	человека в	6	5
1023	в площадной	1	5
1024	исторического времени	1	5
1025	когда он	2	5
1026	стороны и	1	5
1027	вступают в	3	5
1028	связаны со	1	5
1029	слова в	3	5
1030	язык в	1	5
1031	не к	3	5
1032	в игре	1	4
1033	силой и	2	4
1034	я не	6	4
1035	и само	1	4
1036	и судьбы	1	4
1037	все моменты	1	4
1038	еще недостаточно	3	4
1039	к этой	3	4
1040	миросозерцательный и	1	4
1041	особо нужно	1	4
1042	и той	4	4
1043	одной и	1	4
1044	предисловии к	1	4
1045	продолжает жить	2	4
1046	ни одного	1	4
1047	чрезвычайно характерно	1	4
1048	что даже	1	4
1049	официальной и	2	4
1050	о его	1	4
1051	ярче всего	1	4
1052	и обряды	1	4
1053	речевой жизни	1	4
1054	время и	3	4
1055	внимание на	1	4
1056	т.п то	1	4
1057	что самая	1	4
1058	прямое и	1	4
1059	есть с	2	4
1060	значение имели	1	4
1061	распространяется на	1	4
1062	и некоторые	2	4
1063	но для	2	4
1064	традиции и	2	4
1065	романе и	1	4
1066	вернемся в	2	4
1067	о которых	2	4
1068	к некоторым	1	4
1069	действительности и	2	4
1070	в каждом	5	4
1071	о себе	2	4
1072	одно и	1	4
1073	этот вопрос	3	4
1074	над ним	1	4
1075	как один	1	4
1076	не раз	1	4
1077	когда они	1	4
1078	обратимся к	1	4
1079	определяющее влияние	4	4
1080	тексты и	2	4
1081	мы коснемся	1	4
1082	земной рай	1	4
1083	даны в	1	4
1084	них в	3	4
1085	если в	2	4
1086	и сейчас	1	4
1087	и символы	2	4
1088	и далее	1	4
1089	все формы	1	4
1090	мы чувствуем	1	4
1091	сбора винограда	1	4
1092	и народной	1	4
1093	речи как	2	4
1094	языках и	1	4
1095	обычной колеи	2	4
1096	с некоторыми	1	4
1097	самим собой	1	4
1098	строгом смысле	2	4
1099	их и	1	4
1100	есть нечто	1	4
1101	влияния на	1	4
1102	в словах	2	4
1103	есть на	1	4
1104	нем только	2	4
1105	при всех	2	4
1106	в те	1	4
1107	не входит	1	4
1108	в очень	2	4
1109	был также	1	4
1110	да еще	2	4
1111	она дает	1	4
1112	и больше	1	4
1113	и различные	1	4
1114	смех это	2	4
1115	знаем что	1	4
1116	праздник тела	1	4
1117	образ и	1	4
1118	в карнавальной	1	4
1119	это вовсе	1	4
1120	но если	4	4
1121	карнавал в	2	4
1122	именно этот	1	4
1123	при изображении	2	4
1124	иногда в	2	4
1125	понять и	2	4
1126	всего того	1	4
1127	эпизода в	1	4
1128	романа но	3	4
1129	xvi и	1	4
1130	и литературной	1	4
1131	оно и	2	4
1132	этого нельзя	1	4
1133	непосредственное влияние	2	4
1134	один и	1	4
1135	землею и	1	4
1136	др все	2	4
1137	в предисловии	1	4
1138	каждый раз	1	4
1139	и времени	2	4
1140	при всем	3	4
1141	к ней	3	4
1142	в античной	3	4
1143	общества и	1	4
1144	в период	1	4
1145	карнавальным мироощущением	7	4
1146	переходят друг	1	4
1147	здесь они	1	4
1148	но вся	2	4
1149	стерна и	1	4
1150	строя и	1	4
1151	которая была	1	4
1152	мы и	4	4
1153	исторических и	1	4
1154	рассказ о	2	4
1155	прямо на	2	4
1156	дело с	1	4
1157	поэтому они	1	4
1158	которые по	1	4
1159	что человек	1	4
1160	смехом и	1	4
1161	непосредственным источником	1	4
1162	нами в	1	4
1163	по себе	3	4
1164	площади в	2	4
1165	и xviii	1	4
1166	принадлежат к	1	4
1167	всегда в	1	4
1168	становления в	1	4
1169	существенное влияние	2	4
1170	видеть и	3	4
1171	карнавал не	2	4
1172	в античном	1	4
1173	мир наизнанку	5	4
1174	слов о	3	4
1175	и сервантеса	3	4
1176	от лица	1	4
1177	parodia sacra	2	4
1178	сохраняется в	1	4
1179	на свет	1	4
1180	она и	1	4
1181	еще довольно	2	4
1182	большой литературы	1	4
1183	первая часть	1	4
1184	и притом	2	4
1185	и обновляет	1	4
1186	есть во	1	4
1187	что за	1	4
1188	литература на	1	4
1189	но ведь	3	4
1190	учение о	1	4
1191	здесь перед	3	4
1192	удельный вес	2	4
1193	его жизни	2	4
1194	точек зрения	1	4
1195	людьми и	1	4
1196	в смысле	2	4
1197	но к	4	4
1198	для правильного	3	4
1199	время карнавала	1	4
1200	и тем	4	4
1201	кажется что	3	4
1202	и существенно	1	4
1203	на нем	1	4
1204	если же	5	4
1205	нем и	1	4
1206	выраженный карнавальный	2	4
1207	серьезность и	1	4
1208	нашего анализа	1	4
1209	друг другу	1	4
1210	заключается в	1	4
1211	здесь также	2	4
1212	же мы	1	4
1213	свободной и	1	4
1214	лицо и	1	4
1215	собственном смысле	3	4
1216	не исчерпывается	1	4
1217	о которой	1	4
1218	в область	2	4
1219	самый характер	1	4
1220	и форм	1	4
1221	ряде других	1	4
1222	появляется и	2	4
1223	явления как	1	4
1224	и человека	5	4
1225	односторонняя серьезность	1	4
1226	дело идет	1	4
1227	нельзя сказать	2	4
1228	и отдельных	2	4
1229	можно найти	1	4
1230	отрывок из	1	4
1231	ни на	1	4
1232	явления и	1	4
1233	пространстве и	1	4
1234	всего на	1	4
1235	что уже	2	4
1236	не могло	1	4
1237	значение для	5	4
1238	знает и	1	4
1239	продолжают жить	2	4
1240	на карнавальной	2	4
1241	делает его	1	4
1242	без всякого	1	4
1243	заметить что	1	4
1244	ее не	1	4
1245	фамильярная речь	1	4
1246	что я	2	4
1247	и обновляющий	1	4
1248	характерное для	2	4
1249	с веселым	1	4
1250	он утрачивает	1	4
1251	из этой	1	4
1252	где нет	1	4
1253	необходимый момент	1	4
1254	из своих	3	4
1255	на которой	2	4
1256	же не	2	4
1257	литературу и	1	4
1258	и где	1	4
1259	там и	2	4
1260	на тему	1	4
1261	как ее	1	4
1262	отвлеченная мысль	1	4
1263	единство и	2	4
1264	время уже	1	4
1265	ни грана	4	4
1266	быть и	2	4
1267	что касается	2	4
1268	карнавального смеха	2	4
1269	из своей	3	4
1270	у нее	1	4
1271	обычной жизни	6	4
1272	и соти	1	4
1273	на это	1	4
1274	золотого века	1	4
1275	ад и	2	4
1276	веков в	1	4
1277	особенно у	1	4
1278	в чисто	2	4
1279	широко и	1	3
1280	никаких сомнений	1	3
1281	в которую	1	3
1282	говорили в	2	3
1283	он видит	1	3
1284	в обряде	2	3
1285	него в	1	3
1286	смех был	1	3
1287	в общей	1	3
1288	чисто карнавальный	1	3
1289	роман в	1	3
1290	из ее	1	3
1291	в живом	1	3
1292	с резким	1	3
