N	2gram	Bakhtin_Fr	Hudozhes
133	в романе	24	3
134	в жизни	1	3
135	как и	17	3
136	к его	1	3
137	их в	7	3
138	никто не	1	3
139	художественного мышления	1	3
140	культуры в	3	3
141	и того	1	3
142	и состоит	1	3
143	в противоположность	2	3
144	к нему	4	3
145	потому что	3	3
146	одной стороны	4	3
147	в одном	7	3
148	имеем в	2	3
149	известной степени	1	3
150	за пределами	1	3
151	во всей	3	3
152	из этих	2	3
153	и для	6	3
154	в системе	3	3
155	он должен	1	3
156	таким образом	22	3
157	на языке	2	3
158	по преимуществу	3	3
159	произведения как	1	3
160	с одной	5	3
161	том числе	4	3
162	в произведении	3	3
163	с точки	4	3
164	как раз	8	3
165	и притом	1	3
166	связи с	8	3
167	но он	9	3
168	в таком	2	3
169	в контексте	1	3
170	в связи	7	3
171	или даже	1	3
172	по своему	3	3
173	во всех	8	3
174	тому как	2	3
175	принадлежит к	2	3
176	в свою	3	3
177	в которой	6	3
178	одно и	1	3
179	автора и	1	3
180	говоря о	1	3
181	в пределах	1	3
182	того же	4	3
183	перед лицом	2	3
184	одного и	1	3
185	слова в	3	3
186	в узком	3	3
187	и прежде	4	3
188	не случайно	1	3
189	в культуре	4	3
190	в целом	3	3
191	и ее	3	3
192	мире и	1	2
193	и другие	4	2
194	образом и	2	2
195	один из	9	2
196	рассказ о	1	2
197	и который	1	2
198	с ним	3	2
199	жить и	1	2
200	из которых	1	2
201	не как	1	2
202	а затем	2	2
203	в году	11	2
204	одно из	3	2
205	внутреннюю свободу	1	2
206	но чтобы	1	2
207	по себе	1	2
208	в них	19	2
209	самом деле	5	2
210	на мир	2	2
211	заключается в	1	2
212	на свою	1	2
213	все эти	16	2
214	имеет дело	1	2
215	к более	1	2
216	именно в	5	2
217	значения и	1	2
218	каждый такой	1	2
219	значительной степени	2	2
220	с ними	4	2
221	как в	4	2
222	роль в	7	2
223	бы не	1	2
224	жизни в	1	2
225	отличается от	1	2
226	вследствие этого	2	2
227	ни для	4	2
228	в известном	1	2
229	своей жизни	3	2
230	о том	5	2
231	в аспекте	1	2
232	не входит	2	2
233	мире это	1	2
234	при всем	1	2
235	свою очередь	2	2
236	это и	4	2
237	еще и	6	2
238	ни к	1	2
239	во внешнем	1	2
240	и конец	1	2
241	не могли	1	2
242	между собой	1	2
243	на основе	3	2
244	во мне	1	2
245	не всегда	1	2
246	слова и	3	2
247	или иных	2	2
248	втором случае	1	2
249	говорит что	1	2
250	и это	5	2
251	превращается в	4	2
252	времени и	5	2
253	для которого	2	2
254	так же	3	2
255	об этом	3	2
256	в нашем	5	2
257	всякий раз	2	2
258	для понимания	5	2
259	который в	2	2
260	одна из	3	2
261	этого слова	3	2
262	до известной	1	2
263	здесь не	5	2
264	коем случае	1	2
265	на котором	2	2
266	он и	10	2
267	в самой	1	2
268	никогда не	2	2
269	и по	4	2
270	начиная с	3	2
271	бы то	1	2
272	то в	2	2
273	при котором	1	2
274	но на	1	2
275	войне и	1	2
276	основе своей	2	2
277	в коем	1	2
278	в последней	1	2
279	одной из	3	2
280	несмотря на	1	2
281	ни было	1	2
282	к нашему	2	2
283	в формах	1	2
284	в литературе	10	2
285	что такое	1	2
286	ее в	1	2
287	способность к	1	2
288	все это	6	2
289	что и	3	2
290	мальчика а	1	2
291	xix века	5	2
292	что каждый	1	2
293	с их	5	2
294	к жизни	2	2
295	слова не	1	2
296	у него	14	2
297	от всех	1	2
298	или в	3	2
299	говорит в	1	2
300	и более	2	2
301	одним из	2	2
302	тому что	1	2
303	восприниматься как	1	2
304	мира и	4	2
305	к своему	1	2
306	в чем	3	2
307	делает его	1	2
308	жизни то	1	2
309	вовсе не	18	2
310	а для	1	2
311	проявляет себя	1	2
312	и потому	6	2
313	но как	5	2
314	данном контексте	1	2
315	причастности к	1	2
316	на этом	3	2
317	то ни	1	2
318	дело не	3	2
319	в значительной	3	2
320	есть как	1	2
321	быть и	2	2
322	и существенно	1	2
323	не с	1	2
324	свою жизнь	1	2
325	нового времени	2	2
326	но только	2	2
327	таких случаях	1	2
328	ослабляет и	1	2
329	это может	1	2
330	могла бы	1	2
331	в этой	15	2
332	числе и	3	2
333	что может	1	2
334	и мире	1	2
335	и особенно	2	2
336	для обозначения	1	2
337	и др	9	2
338	о его	2	2
339	право на	2	2
340	включает в	2	2
341	из этого	3	2
342	тех или	2	2
343	отнюдь не	1	2
344	мира в	2	2
345	произведение на	1	1
346	в особенности	6	1
347	бытия всякий	1	1
348	иной форме	1	1
349	однако и	1	1
350	никак нельзя	1	1
351	все что	4	1
352	для всех	1	1
353	такие и	1	1
354	это тот	1	1
355	и здесь	5	1
356	мы встречаем	6	1
357	он обнаруживает	1	1
358	же и	4	1
359	типа как	1	1
360	такова же	1	1
361	если в	1	1
362	которая в	1	1
363	художественное сознание	1	1
364	тех кто	2	1
365	существенным образом	1	1
366	словами из	1	1
367	в литературной	1	1
368	между этими	1	1
369	случае мы	1	1
370	теперь в	1	1
371	дело с	2	1
372	и дает	2	1
373	его за	2	1
374	это игра	1	1
375	что это	4	1
376	от нас	1	1
377	тем как	1	1
378	которой в	1	1
379	в сущности	15	1
380	какой бы	2	1
381	в другой	2	1
382	говорит о	2	1
383	самой жизни	2	1
384	те же	6	1
385	речи как	1	1
386	одному из	2	1
387	например с	1	1
388	смыслу и	1	1
389	представлений о	1	1
390	только им	1	1
391	и делает	1	1
392	в результате	1	1
393	быть может	2	1
394	и вполне	2	1
395	за это	2	1
396	не могут	1	1
397	области художественного	1	1
398	из характернейших	1	1
399	со всеми	5	1
400	состоит что	1	1
401	его лице	1	1
402	и даже	7	1
403	значение это	1	1
404	все то	2	1
405	с некоторыми	1	1
406	системе образов	6	1
407	одновременно не	1	1
408	не более	1	1
409	до этого	1	1
410	новое время	1	1
411	между всеми	1	1
412	такими же	1	1
413	и соответствующих	1	1
414	в собственном	1	1
415	о мире	3	1
416	жизнь в	3	1
417	смысла и	1	1
418	так называемый	1	1
419	как об	1	1
420	значение в	4	1
421	особый язык	1	1
422	тем что	6	1
423	от всего	1	1
424	то время	1	1
425	героев и	1	1
426	нам уже	1	1
427	если он	1	1
428	принадлежат к	2	1
429	они существенно	1	1
430	мира это	2	1
431	для своей	2	1
432	по собственному	1	1
433	мы встречаемся	1	1
434	к самому	1	1
435	вещей в	1	1
436	это скорее	1	1
437	одновременно и	3	1
438	вместе с	4	1
439	все же	6	1
440	своему смыслу	1	1
441	только для	6	1
442	не имеет	1	1
443	а этот	1	1
444	смертью в	3	1
445	да и	2	1
446	в историческом	2	1
447	ему и	2	1
448	о котором	2	1
449	и слово	2	1
450	в это	2	1
451	нимало не	1	1
452	в следующей	1	1
453	на их	4	1
454	себя свою	1	1
455	но мы	1	1
456	они ни	1	1
457	на первый	1	1
458	будущее в	1	1
459	к объекту	1	1
460	он мог	2	1
461	они создают	3	1
462	включая и	2	1
463	перед нами	4	1
464	после его	1	1
465	свое время	1	1
466	с этим	2	1
467	все они	5	1
468	одним и	1	1
469	все и	1	1
470	существенный момент	2	1
471	со смертью	3	1
472	в первую	1	1
473	бы и	1	1
474	он же	1	1
475	культуры не	1	1
476	шире и	4	1
477	в котором	3	1
478	в действительности	1	1
479	и такие	2	1
480	когда на	1	1
481	и комедия	1	1
482	на части	10	1
483	языка и	1	1
484	время оно	1	1
485	в любом	1	1
486	сливается с	1	1
487	функционирование в	1	1
488	чем за	1	1
489	в пределе	1	1
490	время от	1	1
491	его исторического	1	1
492	имеет в	2	1
493	значений и	1	1
494	наконец в	3	1
495	художественных произведений	1	1
496	платона и	2	1
497	в отдельности	1	1
498	поэтому речевая	1	1
499	героем и	1	1
500	самое существенное	2	1
501	во многих	1	1
502	эти стороны	2	1
503	из его	2	1
504	оно является	1	1
505	имея в	1	1
506	существенное значение	2	1
507	самого автора	1	1
508	и книги	2	1
509	становится возможной	1	1
510	жизни и	6	1
511	от морального	1	1
512	области литературы	1	1
513	значение для	1	1
514	только на	4	1
515	к одному	2	1
516	в различных	2	1
517	в строгом	1	1
518	эта система	2	1
519	о своем	2	1
520	переходит к	1	1
521	образом что	1	1
522	не так	3	1
523	смех это	1	1
524	и те	1	1
525	не что	1	1
526	в совершенно	1	1
527	именно таков	1	1
528	в истории	5	1
529	и находит	1	1
530	от своей	1	1
531	значения этого	1	1
532	каждый из	2	1
533	до того	2	1
534	на новую	1	1
535	между людьми	1	1
536	эти два	1	1
537	своих моментов	1	1
538	в прошлом	2	1
539	на которые	1	1
540	этого мира	1	1
541	единого целого	1	1
542	как явление	1	1
543	к ним	1	1
544	не для	1	1
545	настоящее время	2	1
546	ее не	2	1
547	тем же	2	1
548	ключ к	1	1
549	той же	9	1
550	и оценки	1	1
551	над этим	1	1
552	за него	2	1
553	смыслом в	1	1
554	до конца	10	1
555	с нею	2	1
556	с этими	2	1
557	в концепции	1	1
558	только во	3	1
559	в каждый	1	1
560	раз и	2	1
561	что все	2	1
562	входят в	1	1
563	этом так	1	1
564	том же	4	1
565	утрачивает свою	1	1
566	к миру	1	1
567	исходит из	1	1
568	момент в	2	1
569	основу этого	1	1
570	нем по	1	1
571	но если	1	1
572	здесь и	6	1
573	что даже	1	1
574	в отдельных	1	1
575	казалось бы	1	1
576	в мировой	4	1
577	в произведениях	2	1
578	к этим	1	1
579	значении в	1	1
580	друг друга	2	1
581	литературе в	1	1
582	лишь один	1	1
583	в настоящее	2	1
584	пришлось бы	1	1
585	из них	8	1
586	характерно что	2	1
587	тот же	4	1
588	ее оболочек	1	1
589	характерные для	1	1
590	как традиция	1	1
591	его можно	1	1
592	человека но	1	1
593	же об	1	1
594	всего в	1	1
595	так с	1	1
596	специально для	1	1
597	что они	3	1
598	к общему	1	1
599	этом случае	1	1
600	в свое	1	1
601	только не	1	1
602	к различным	1	1
603	мы видим	9	1
604	в более	4	1
605	вокруг него	1	1
606	так как	7	1
607	ею как	1	1
608	от его	1	1
609	что иное	1	1
610	они не	4	1
611	после того	1	1
612	не во	1	1
613	первого из	2	1
614	но из	1	1
615	до минимума	1	1
616	на язык	1	1
617	свидетельствует о	2	1
618	в эпизоде	1	1
619	должно быть	1	1
620	время и	1	1
621	примененные к	1	1
622	профанация священного	1	1
623	и процесс	1	1
624	это особенно	1	1
625	внимание на	1	1
626	в состоянии	2	1
627	обе эти	1	1
628	и гротескные	1	1
629	так он	1	1
630	веселую относительность	1	1
631	своей причастности	1	1
632	существенно связаны	1	1
633	здесь остается	1	1
634	подчеркнуть что	1	1
635	свободу и	2	1
636	xix веке	3	1
637	известные нам	1	1
638	случае его	1	1
639	для нас	1	1
640	части романа	1	1
641	приобщение к	1	1
642	у нас	4	1
643	сознания и	1	1
644	на помощь	1	1
645	и от	4	1
646	из дальнейшего	1	1
647	слово в	3	1
648	в заключительной	1	1
649	этом в	1	1
650	и есть	5	1
651	весь мир	4	1
652	в третьем	1	1
653	когда же	2	1
654	мы находим	3	1
655	вокруг себя	1	1
656	раз в	4	1
657	не была	2	1
658	ведь это	3	1
659	но с	1	1
660	в таких	3	1
661	не было	7	1
662	века и	5	1
663	кладет начало	1	1
664	знал и	3	1
665	он это	1	1
666	и где	1	1
667	на нее	1	1
668	дело в	4	1
669	и иронии	1	1
670	места в	2	1
671	поэтому ему	1	1
672	что не	1	1
673	всего романа	2	1
674	но для	1	1
675	xviii века	6	1
676	такое же	1	1
677	по ту	1	1
678	этого события	1	1
679	в конце	8	1
680	с той	1	1
681	нашем примере	3	1
682	также в	2	1
683	не подлежит	4	1
684	можно предположить	1	1
685	человек в	1	1
686	художественном произведении	1	1
687	же как	1	1
688	по содержанию	1	1
689	и произведения	1	1
690	всем своем	1	1
691	от одной	1	1
692	говорят о	3	1
693	все виды	1	1
694	между прочим	1	1
695	рядом с	5	1
696	что ж	1	1
697	жизнью в	1	1
698	на фоне	1	1
699	смерти в	1	1
700	от этого	2	1
701	особенности в	1	1
702	и со	2	1
703	и я	1	1
704	языка но	1	1
705	текста но	1	1
706	и глубже	5	1
707	именно эта	1	1
708	в условиях	3	1
709	это было	2	1
710	на его	4	1
711	себе и	1	1
712	точек зрения	1	1
713	в каждой	1	1
714	путь к	1	1
715	последней главе	1	1
716	этой игрой	1	1
717	в одной	3	1
718	при виде	1	1
719	менее важным	1	1
720	действительности и	1	1
721	встрече с	1	1
722	наивной и	2	1
723	связаны с	6	1
724	ему не	2	1
725	на них	3	1
726	людей в	1	1
727	произведения с	1	1
728	здесь как	1	1
729	и смягчает	1	1
730	том случае	1	1
731	полной мере	1	1
732	вошел в	1	1
733	ними здесь	1	1
734	только к	1	1
735	в полной	1	1
736	вырождается в	1	1
737	сама литература	1	1
738	он говорит	6	1
739	в своих	7	1
740	встречаемся с	2	1
741	от окружающих	1	1
742	эти последние	1	1
743	до нас	8	1
744	если на	1	1
745	случае если	1	1
746	имен и	2	1
747	две стороны	1	1
748	единую систему	1	1
749	не дает	4	1
750	о трагическом	1	1
751	также и	6	1
752	здесь только	3	1
753	от содержания	1	1
754	нельзя не	1	1
755	как человек	2	1
756	смысле также	1	1
757	средств и	1	1
758	она здесь	1	1
759	отклонения от	1	1
760	или же	2	1
761	так называемые	2	1
762	же типа	1	1
763	для художника	1	1
764	в развитии	2	1
765	на чем	1	1
766	в первом	1	1
767	для этого	3	1
768	его смысла	1	1
769	ни от	2	1
770	после чего	1	1
771	не могла	1	1
772	главного героя	1	1
773	для установления	2	1
774	это была	1	1
775	между жизнью	3	1
776	др в	1	1
777	эта сторона	1	1
778	и своя	1	1
779	даже при	1	1
780	стороны и	2	1
781	только то	2	1
782	в xix	3	1
783	время они	1	1
784	что из	2	1
785	жеста и	1	1
786	в новое	1	1
787	выпадает из	1	1
788	да да	1	1
789	границ и	1	1
790	на свое	1	1
791	над собою	1	1
792	было бы	4	1
793	а тем	1	1
794	дает ему	1	1
795	не по	1	1
796	своего значения	1	1
797	автору не	1	1
798	ту сторону	1	1
799	на уровне	2	1
800	как мы	18	1
801	и весело	3	1
802	своей цели	1	1
803	в понимании	2	1
804	что для	2	1
805	друг другу	1	1
806	которые в	2	1
807	это делает	1	1
808	над его	1	1
809	этом и	1	1
810	узнает в	1	1
811	материал из	1	1
812	на отдельные	1	1
813	особое отношение	1	1
814	это ни	1	1
815	по этому	1	1
816	так что	1	1
817	в тексты	1	1
818	с которым	1	1
819	же в	2	1
820	требует от	1	1
821	здесь также	1	1
822	бытия и	1	1
823	происходит в	1	1
824	как будто	2	1
825	на то	1	1
826	свою речь	3	1
827	нуждается в	4	1
828	художественная литература	1	1
829	а как	1	1
830	здесь мы	3	1
831	узком и	1	1
832	процесс формирования	1	1
833	а другому	1	1
834	в него	1	1
835	основе всех	1	1
836	природой и	1	1
837	ориентирована на	1	1
838	и совершенно	1	1
839	или точнее	2	1
840	дело здесь	1	1
841	есть не	1	1
842	жизнью и	4	1
843	образов и	2	1
844	который выставляет	1	1
845	иное как	1	1
846	как ряд	1	1
847	возможна только	1	1
848	более того	1	1
