N	2gram	Vygotskiy_	StatiiOP
202	должен был	7	8
203	заключается в	13	8
204	евгения онегина	1	8
205	в которых	4	8
206	не имеет	2	8
207	совершенно не	11	8
208	и более	1	8
209	мы имеем	10	8
210	при помощи	5	8
211	статьи в	2	8
212	той же	6	8
213	до конца	7	8
214	в их	3	8
215	а также	1	8
216	в какой	5	8
217	по мнению	6	8
218	отношение к	1	8
219	и о	5	8
220	такой же	2	8
221	это в	5	8
222	с которыми	1	7
223	и очень	5	7
224	о чем	4	7
225	по себе	13	7
226	представление о	1	7
227	отличается от	4	7
228	в это	2	7
229	и сейчас	5	7
230	уже о	1	7
231	не мог	1	7
232	точка зрения	4	7
233	не просто	6	7
234	того же	5	7
235	гораздо более	3	7
236	в ее	3	7
237	при чем	1	7
238	что все	12	7
239	это очень	2	7
240	в эту	2	7
241	кажется что	2	7
242	как это	16	7
243	нельзя не	1	7
244	что для	6	7
245	из этого	7	7
246	то в	1	7
247	и то	12	7
248	нет никакого	2	7
249	то время	4	7
250	можно назвать	1	7
251	том как	1	7
252	еще не	6	7
253	очень мало	1	7
254	еще и	1	7
255	другое дело	1	7
256	что здесь	3	7
257	одной из	2	7
258	на этот	7	7
259	этой области	1	7
260	данном случае	4	7
261	уже в	7	7
262	трагедии в	5	7
263	мы находим	2	7
264	в виде	3	7
265	материал для	2	7
266	что этот	3	7
267	говорит об	1	7
268	тем более	1	7
269	не все	3	7
270	с самого	5	7
271	конце концов	6	7
272	факт что	8	7
273	этому поводу	4	7
274	отношению к	2	7
275	вплоть до	1	7
276	случае в	1	6
277	на его	4	6
278	в подлиннике	1	6
279	в некоторых	2	6
280	одно из	1	6
281	вот что	2	6
282	и сам	1	6
283	в жизни	2	6
284	в письме	2	6
285	говорить о	1	6
286	по отношению	3	6
287	даже в	2	6
288	ни одного	5	6
289	крайней мере	1	6
290	к нему	1	6
291	только не	5	6
292	в повестях	1	6
293	отношения между	3	6
294	время как	5	6
295	же как	4	6
296	одном из	2	6
297	должно было	2	6
298	о которых	3	6
299	этом смысле	4	6
300	этот вопрос	6	6
301	его как	1	6
302	в себе	13	6
303	в особенности	3	6
304	и здесь	11	6
305	из которых	5	6
306	и все	15	6
307	том смысле	1	6
308	в известном	2	6
309	в стихах	1	6
310	не трудно	1	6
311	по крайней	1	6
312	этой трагедии	5	6
313	идет о	1	6
314	обратить внимание	2	6
315	статье в	1	6
316	тем же	3	6
317	и во	2	6
318	говорил что	2	6
319	с его	6	6
320	что с	8	6
321	мы не	8	6
322	и за	4	6
323	ни на	3	6
324	независимо от	1	6
325	по существу	4	6
326	должен быть	3	6
327	в одной	4	6
328	действующие лица	5	6
329	и вообще	2	6
330	этих двух	8	6
331	за то	3	6
332	его не	2	6
333	в литературном	1	6
334	что на	6	6
335	нас не	2	5
336	при этом	11	5
337	как говорит	6	5
338	не как	3	5
339	целый ряд	5	5
340	шекспира но	2	5
341	давно уже	2	5
342	на эту	1	5
343	уже не	1	5
344	то это	6	5
345	одной стороны	15	5
346	во многих	1	5
347	но они	2	5
348	конечно не	3	5
349	самого начала	5	5
350	без всякого	3	5
351	том чтобы	7	5
352	в основу	6	5
353	что именно	7	5
354	евгений онегин	1	5
355	на протяжении	2	5
356	что эти	4	5
357	после того	1	5
358	с одной	15	5
359	хотя и	1	5
360	его в	2	5
361	не была	1	5
362	не о	1	5
363	что не	5	5
364	даже не	1	5
365	в двух	9	5
366	в сторону	2	5
367	не был	1	5
368	в уста	3	5
369	если не	2	5
370	не приходится	1	5
371	в тех	3	5
372	примеров из	1	5
373	и почему	3	5
374	столь же	3	5
375	или иного	1	5
376	всех этих	3	5
377	не так	4	5
378	один из	9	5
379	и который	1	5
380	должна быть	2	5
381	о которой	1	5
382	не на	1	5
383	оно не	2	5
384	что ему	4	5
385	конечно и	1	5
386	никто не	4	5
387	думать что	3	5
388	в очень	1	5
389	оба эти	3	5
390	и если	13	5
391	не могло	2	5
392	которую он	2	5
393	не потому	2	5
394	нет и	2	5
395	пушкин с	1	5
396	том же	1	5
397	ее в	2	5
398	но если	3	5
399	точку зрения	1	5
400	это и	7	5
401	такое же	1	5
402	трагедию в	3	5
403	в прозе	2	5
404	раз в	4	5
405	в сущности	14	5
406	на нее	2	5
407	а то	1	5
408	на тему	1	5
409	вообще не	1	5
410	нас к	1	5
411	другом месте	1	5
412	во многом	1	5
413	и потому	8	5
414	того или	1	5
415	и только	5	5
416	не по	1	5
417	тот факт	6	5
418	как он	6	5
419	на это	3	5
420	к ней	3	5
421	одного из	1	5
422	как будто	7	5
423	время чумы	1	5
424	что было	1	4
425	находим в	1	4
426	и другие	3	4
427	все что	1	4
428	в центре	2	4
429	только что	11	4
430	никаких сомнений	1	4
431	которые не	2	4
432	в применении	1	4
433	не являются	1	4
434	и без	1	4
435	из двух	3	4
436	что по	3	4
437	что ни	4	4
438	не имели	1	4
439	казалось бы	11	4
440	не существует	3	4
441	не могли	4	4
442	применении к	1	4
443	сцены в	2	4
444	на сцене	8	4
445	на него	4	4
446	во времена	1	4
447	который в	1	4
448	трагедии и	5	4
449	всего в	1	4
450	мы видим	13	4
451	и он	7	4
452	статье о	1	4
453	на язык	2	4
454	что трагедия	8	4
455	поэзии в	1	4
456	и эти	3	4
457	тому же	4	4
458	будто бы	3	4
459	во внимание	5	4
460	xviii века	1	4
461	очевидно что	3	4
462	в таком	4	4
463	представляют собою	1	4
464	и именно	8	4
465	одна из	6	4
466	на этом	11	4
467	не могут	4	4
468	в свете	1	4
469	в смысле	1	4
470	и у	1	4
471	могло бы	4	4
472	что как	1	4
473	но как	3	4
474	для его	2	4
475	только с	3	4
476	и речи	1	4
477	должны быть	1	4
478	и тот	2	4
479	иметь в	3	4
480	литературы и	2	4
481	общего с	1	4
482	с которым	5	4
483	показывает что	3	4
484	за пределы	1	4
485	вообще нет	1	4
486	эту тему	1	4
487	а потому	1	4
488	я уже	1	4
489	то есть	16	4
490	если в	1	4
491	не зная	1	4
492	это есть	3	4
493	в форме	2	4
494	я имею	1	4
495	сами по	2	4
496	они не	3	4
497	в наших	1	4
498	в романе	2	4
499	обращается к	1	4
500	в процессе	1	4
501	это время	1	4
502	и так	4	4
503	нет не	1	4
504	да и	4	4
505	по своей	1	4
506	именно поэтому	2	4
507	хотел бы	2	4
508	нет в	2	4
509	ничего общего	1	4
510	здесь нет	1	4
511	все они	2	4
512	бы и	1	4
513	в основе	9	4
514	совпадает с	1	4
515	в значительной	1	4
516	связана с	1	4
517	как известно	1	4
518	относится к	2	4
519	быть не	2	4
520	тех пор	2	4
521	не знает	2	4
522	состоит в	3	4
523	не для	4	4
524	трагедии то	1	4
525	начиная с	1	4
526	этого слова	1	4
527	это просто	1	4
528	это произведение	1	4
529	которые в	2	4
530	что оно	12	4
531	нет ни	4	4
532	в поэзии	5	4
533	материала и	6	4
534	естественно что	2	4
535	бы на	2	4
536	как у	1	4
537	и всегда	1	4
538	чем он	1	4
539	смысле этого	1	4
540	а на	1	4
541	или в	6	4
542	пир во	1	4
543	стремление к	2	4
544	меньше всего	4	4
545	эта трагедия	1	4
546	этого вопроса	1	4
547	в такой	1	4
548	нисколько не	3	4
549	в каждой	3	4
550	бы совершенно	1	4
551	чем в	3	4
552	каждая из	1	4
553	он говорит	5	4
554	и их	3	4
555	еще в	2	4
556	что его	2	4
557	как мы	6	4
558	для этого	12	4
559	когда пушкин	2	4
560	но для	1	4
561	от него	5	3
562	является в	2	3
563	по тому	1	3
564	русской литературе	1	3
565	любовь к	1	3
566	к числу	1	3
567	а затем	2	3
568	не хочет	1	3
569	его от	1	3
570	но что	3	3
571	и которые	1	3
572	или иной	2	3
573	более или	1	3
574	из нее	2	3
575	их в	4	3
576	здесь дело	2	3
577	в одно	1	3
578	почти все	3	3
579	ни для	1	3
580	что оба	1	3
581	смысл этого	3	3
582	гораздо больше	1	3
583	к этой	2	3
584	больше чем	3	3
585	о той	1	3
586	трагедии это	2	3
587	даже и	2	3
588	не должен	1	3
589	представляет собой	2	3
590	искусства и	8	3
591	к своей	3	3
592	точно и	2	3
593	в руках	1	3
594	с помощью	3	3
595	смысле слова	2	3
596	о них	2	3
597	может служить	1	3
598	внимания к	1	3
599	для которого	1	3
600	быть в	1	3
601	как я	1	3
602	все время	44	3
603	от них	1	3
604	на котором	1	3
605	к этим	2	3
606	не то	4	3
607	ему не	1	3
608	бы то	1	3
609	произведения и	1	3
610	в драме	5	3
611	не говоря	1	3
612	на том	4	3
613	что при	5	3
614	для своего	2	3
615	х годов	1	3
616	бы что	2	3
617	есть еще	1	3
618	что сцена	2	3
619	в деле	1	3
620	к шекспиру	2	3
621	и до	4	3
622	от этого	1	3
623	больше всего	1	3
624	в других	1	3
625	вопроса о	2	3
626	бы в	7	3
627	на которую	1	3
628	не сумел	1	3
629	находит свое	2	3
630	принять во	2	3
631	в лучшем	3	3
632	не дает	2	3
633	то ни	1	3
634	совсем не	3	3
635	многих случаях	1	3
636	xvii века	1	3
637	или же	1	3
638	в рассказе	2	3
639	не будет	3	3
640	не могла	2	3
641	в остальных	1	3
642	тем и	1	3
643	или иное	1	3
644	это действительно	2	3
645	не раз	2	3
646	это же	2	3
647	на который	1	3
648	что во	1	3
649	точно также	1	3
650	образом в	3	3
651	за себя	1	3
652	в один	1	3
653	каждого из	1	3
654	что до	1	3
655	и самый	2	3
656	чем у	3	3
657	от нее	2	3
658	взгляд на	2	3
659	смотреть на	3	3
660	на совершенно	1	3
661	почти не	2	3
662	тогда когда	1	3
663	не были	1	3
664	представляют собой	2	3
665	это уже	1	3
666	вот как	2	3
667	целого ряда	1	3
668	из того	4	3
669	что нет	3	3
670	оказывается в	1	3
671	если это	4	3
672	если я	2	3
673	он хотел	2	3
674	отношения к	2	3
675	к его	2	3
676	если принять	1	3
677	отступает от	2	3
678	себя и	3	3
679	бы не	1	3
680	о котором	9	3
681	которая не	1	3
682	в словах	3	3
683	перед нами	5	3
684	вытекает из	2	3
685	то и	1	3
686	в свою	3	3
687	в стих	1	3
688	так чтобы	2	3
689	драме и	3	3
690	в стихотворении	1	3
691	и вся	4	3
692	очень хорошо	2	3
693	и ему	1	3
694	что когда	2	3
695	быть это	2	3
696	заметить что	1	3
697	но именно	1	3
698	только при	1	3
699	в сознании	2	3
700	здесь не	1	3
701	только потому	1	3
702	то или	1	3
703	действующего лица	2	3
704	он должен	8	3
705	как к	1	3
706	этом случае	2	3
707	в нашей	5	3
708	может не	1	3
709	он делает	2	3
710	одним и	3	3
711	что значит	1	3
712	так в	4	3
713	что так	1	3
714	в заключительной	1	3
715	основана на	2	3
716	в русском	1	3
717	течение всей	1	3
718	этого произведения	1	3
719	но эта	1	3
720	это еще	1	3
721	с той	2	3
722	и как	10	3
723	если и	1	3
724	при таком	4	3
725	а иногда	1	3
726	или менее	1	3
727	на них	3	3
728	конечно это	1	3
729	она не	1	3
730	задний план	1	3
731	сомневаться в	1	3
732	здесь совершенно	2	3
733	когда он	10	3
734	отказ от	1	3
735	конечно в	1	3
736	в трех	5	3
737	от того	6	3
738	могло быть	2	3
739	не хотел	2	3
740	и ее	1	3
741	это можно	1	3
742	свидетельствуют о	1	3
743	и других	2	3
744	все более	1	3
745	ли в	1	3
746	ведь и	1	3
747	лучшем случае	3	3
748	в каком-то	2	3
749	его современников	1	3
750	слова в	1	3
751	и наконец	5	3
752	не к	1	3
753	и уже	4	3
754	которая говорит	2	2
755	что один	1	2
756	мы и	2	2
757	на тот	1	2
758	между собою	1	2
759	которая в	1	2
760	будто на	2	2
761	к такому	3	2
762	тех кто	1	2
763	он считает	1	2
764	сверх того	1	2
765	дело с	5	2
766	из всех	1	2
767	которое я	1	2
768	это значит	2	2
769	в разных	1	2
770	вольными стихами	1	2
771	тем как	2	2
772	или нет	1	2
773	какой бы	3	2
774	что то	2	2
775	те же	3	2
776	и говорить	1	2
777	это нужно	2	2
778	остановиться на	1	2
779	не годится	1	2
780	указано что	1	2
781	мнение о	1	2
782	к другу	5	2
783	делает в	1	2
784	даны в	2	2
785	которым он	1	2
786	мысль о	5	2
787	из самых	3	2
788	каждом отдельном	1	2
789	дают возможность	1	2
790	принадлежат к	1	2
791	искусства он	1	2
792	связи которая	2	2
793	с не	2	2
794	драмы в	1	2
795	одновременно и	1	2
796	есть только	3	2
797	он является	2	2
798	я хотел	1	2
799	ли не	2	2
800	всем его	1	2
801	большей части	1	2
802	говорится о	2	2
803	ответить на	1	2
804	на этой	1	2
805	чтобы найти	1	2
806	которой он	1	2
807	нет такой	1	2
808	доказать что	1	2
809	но то	1	2
810	из жизни	1	2
811	и другой	1	2
812	чего не	1	2
813	за собой	1	2
814	видеть что	1	2
815	на пути	1	2
816	и когда	12	2
817	связь между	2	2
818	а между	1	2
819	превращается в	2	2
820	для своей	1	2
821	совершенно неправильно	2	2
822	то как	1	2
823	а только	1	2
824	свою очередь	1	2
825	чтобы показать	2	2
826	убедиться в	1	2
827	всего что	1	2
828	него не	1	2
829	в контексте	1	2
830	что их	2	2
831	но к	1	2
832	имеем дело	1	2
833	в зависимости	7	2
834	именно на	6	2
835	для понимания	3	2
836	от себя	2	2
837	тут же	1	2
838	вернее сказать	3	2
839	сам по	4	2
840	а кроме	1	2
841	во вторую	1	2
842	в монологе	2	2
843	о трагедии	1	2
844	и всей	1	2
845	отомстить за	2	2
846	что можно	1	2
847	против его	1	2
848	это письмо	1	2
849	мы знаем	4	2
850	ссылается на	1	2
851	это стихотворение	1	2
852	проявляется в	1	2
853	него самого	1	2
854	в работах	1	2
855	трагедию с	1	2
856	которого он	2	2
857	его словам	1	2
858	именно то	5	2
859	нигде не	2	2
860	ума и	1	2
861	видит в	3	2
862	работы и	3	2
863	которых складывается	1	2
864	как по	1	2
865	и можно	2	2
866	на которое	2	2
867	но совершенно	3	2
868	евгении онегине	1	2
869	нас сейчас	2	2
870	до тех	2	2
871	с одним	1	2
872	в последние	1	2
873	в изображении	1	2
874	указывает что	7	2
875	и она	1	2
876	так сказать	1	2
877	говорят не	1	2
878	уже давно	4	2
879	между собой	2	2
880	но каждый	1	2
881	он жил	1	2
882	той или	2	2
883	чтобы понять	3	2
884	в евгении	1	2
885	онегина в	1	2
886	которая является	1	2
887	за основу	3	2
888	драматического произведения	1	2
889	очевидно не	1	2
890	ту же	3	2
891	всех трех	3	2
892	как человек	1	2
893	раз я	1	2
894	этих трех	1	2
895	взглянуть на	3	2
896	на чем	1	2
897	пушкин совершенно	1	2
898	на нем	1	2
899	которыми пользовался	1	2
900	др в	1	2
901	но только	3	2
902	его жизнь	2	2
903	в нее	3	2
904	которая существует	3	2
905	когда мы	10	2
906	ко времени	1	2
907	ни одной	2	2
908	истории и	1	2
909	должно непременно	1	2
910	но столь	1	2
911	и философской	1	2
912	что есть	3	2
913	что нужно	1	2
914	но нет	1	2
915	существует в	1	2
916	едва ли	3	2
917	который так	1	2
918	на такие	1	2
919	что только	1	2
920	и от	2	2
921	последнее время	1	2
922	всю жизнь	1	2
923	бы быть	1	2
924	хотелось бы	1	2
925	по первому	1	2
926	и насколько	4	2
927	понять смысл	1	2
928	с ее	1	2
929	в одну	1	2
930	еще одно	1	2
931	мы видели	2	2
932	быть и	2	2
933	были бы	3	2
934	характеров и	2	2
935	бы они	1	2
936	нет такого	1	2
937	однако с	1	2
938	и этот	2	2
939	за ним	3	2
940	мы встречаем	1	2
941	с и	11	2
942	надо сказать	2	2
943	его с	2	2
944	с такой	5	2
945	стиха и	2	2
946	и при	3	2
947	скажу что	1	2
948	связанное с	1	2
949	и из	3	2
950	никак не	10	2
951	хотя в	1	2
952	мы в	3	2
953	это их	1	2
954	для них	1	2
955	критики и	2	2
956	это была	1	2
957	целом ряде	2	2
958	второй части	1	2
959	поэтому и	1	2
960	событий и	3	2
961	его статьи	1	2
962	нам в	1	2
963	ни о	2	2
964	с ней	1	2
965	их и	1	2
966	это положение	1	2
967	по преимуществу	2	2
968	показать что	17	2
969	это чувство	2	2
970	допустим что	1	2
971	совершенно правильно	3	2
972	героев и	1	2
973	пушкин прямо	1	2
974	в выражении	1	2
975	и они	1	2
976	как не	1	2
977	всякого внимания	1	2
978	состоит из	1	2
979	справедливо указывает	1	2
980	мы имели	2	2
981	этого материала	2	2
982	не до	1	2
983	со страниц	1	2
984	из которого	1	2
985	как следствие	1	2
986	к той	1	2
987	только одно	1	2
988	с трагедией	1	2
989	тем у	1	2
990	то он	2	2
991	замечательно что	2	2
992	язык и	1	2
993	что ей	1	2
994	это явление	1	2
995	еще на	1	2
996	значение этого	1	2
997	это то	1	2
998	во мне	1	2
999	этой работы	1	2
1000	наших глазах	1	2
1001	это особенно	1	2
1002	стиха как	1	2
1003	них как	1	2
1004	зависимости от	9	2
1005	и теперь	2	2
1006	что если	9	2
1007	каждой из	1	2
1008	те или	1	2
1009	совпадают с	2	2
1010	значение для	2	2
1011	приводит в	1	2
1012	он хочет	1	2
1013	формой и	3	2
1014	от других	1	2
1015	только тем	1	2
1016	в поэтическом	1	2
1017	мире с	1	2
1018	чем не	2	2
1019	это имеет	2	2
1020	цели и	1	2
1021	и той	4	2
1022	имеем в	1	2
1023	имею в	1	2
1024	непременно в	1	2
1025	в отличие	3	2
1026	в деревне	1	2
1027	мог бы	3	2
1028	не у	1	2
1029	или с	2	2
1030	ни было	1	2
1031	которым мы	2	2
1032	их с	1	2
1033	которое он	2	2
1034	в глазах	2	2
1035	далеко не	4	2
1036	характера и	8	2
1037	всякий раз	6	2
1038	он может	3	2
1039	этот стих	1	2
1040	в свой	1	2
1041	у них	1	2
1042	свое мнение	2	2
1043	только о	2	2
1044	исключительно в	1	2
1045	тот же	5	2
1046	сомнения в	1	2
1047	д и	1	2
1048	но есть	1	2
1049	с каким	1	2
1050	чуть ли	1	2
1051	из этой	2	2
1052	жизни но	3	2
1053	истории литературы	1	2
1054	это делает	3	2
1055	значение в	1	2
1056	уже сейчас	1	2
1057	и события	1	2
1058	любви в	1	2
1059	различие между	1	2
1060	только по	1	2
1061	сам он	1	2
1062	и вот	7	2
1063	который говорил	1	2
1064	и этим	1	2
1065	которых он	3	2
1066	этой мысли	1	2
1067	для искусства	1	2
1068	где он	1	2
1069	указание на	1	2
1070	из своих	1	2
1071	на которой	1	2
1072	со словами	2	2
1073	собой в	2	2
1074	том в	2	2
1075	отступление от	1	2
1076	без всяких	1	2
1077	этом не	1	2
1078	к которым	3	2
1079	не больше	3	2
1080	и эта	2	2
1081	с теми	3	2
1082	как она	9	2
1083	трагедией в	1	2
1084	которой пушкину	1	2
1085	иной раз	1	2
1086	перед собой	1	2
1087	по своему	1	2
1088	на все	2	2
1089	первой части	1	2
1090	бы мы	7	2
1091	и оно	1	2
1092	но уже	2	2
1093	значения с	1	2
1094	что тот	2	2
1095	и таким	3	2
1096	совершенно ясно	13	2
1097	жизнь и	2	2
1098	чтобы сделать	2	2
1099	п и	1	2
1100	что от	2	2
1101	только к	1	2
1102	в полной	2	2
1103	отличие от	3	2
1104	же к	1	2
1105	ни один	2	2
1106	и ни	4	2
1107	в комедии	3	2
1108	пор пока	2	2
1109	с полным	1	2
1110	четырехстопным ямбом	1	2
1111	отказаться от	1	2
1112	и может	3	2
1113	не оставляет	1	2
1114	в характере	1	2
1115	нужно было	1	2
1116	каждый раз	1	2
1117	что действующие	1	2
1118	это однако	1	2
1119	в пределах	3	2
1120	против того	1	2
1121	тем самым	1	2
1122	но вместе	1	2
1123	борьбе за	1	2
1124	повод для	3	2
1125	смысл его	1	2
1126	было указано	1	2
1127	бы по	3	2
1128	самые разнообразные	1	2
1129	показывает как	1	2
1130	те которые	1	2
1131	же самое	13	2
1132	вступают в	1	2
1133	явление в	1	2
1134	своей задачей	1	2
1135	впечатление которое	1	2
1136	бы он	1	2
1137	чтобы создать	1	2
1138	по моему	2	2
1139	из другой	1	2
1140	нуждается в	3	2
1141	на всем	1	2
1142	в эти	1	2
1143	эти два	3	2
1144	эту сцену	2	2
1145	отдельном случае	1	2
1146	и совершенно	8	2
1147	с этих	1	2
1148	котором говорит	4	1
1149	заключительной сцене	1	1
1150	во всем	3	1
1151	мы можем	8	1
1152	новое и	1	1
1153	это утверждение	2	1
1154	могут иметь	1	1
1155	несомненно что	2	1
1156	техникой но	1	1
1157	дают в	1	1
1158	которой все	2	1
1159	еще раз	2	1
1160	а когда	2	1
1161	время на	2	1
1162	которые также	1	1
1163	совершенно очевидно	6	1
1164	найти и	1	1
1165	чувства как	2	1
1166	до самого	2	1
1167	его за	1	1
1168	оказывается не	1	1
1169	критики как	1	1
1170	драма в	2	1
1171	вступает в	1	1
1172	его чтобы	1	1
1173	забывает о	1	1
1174	бы искусство	1	1
1175	самое важное	5	1
1176	строго говоря	2	1
1177	линию к	1	1
1178	перед ней	1	1
1179	мысли и	1	1
1180	действие и	3	1
1181	мы одновременно	1	1
1182	воплощенной в	1	1
1183	и едва	1	1
1184	в отдельном	1	1
1185	время не	1	1
1186	него в	1	1
1187	такие отношения	1	1
1188	онегина он	2	1
1189	требует от	1	1
1190	только тот	1	1
1191	роман в	1	1
1192	ссылкой на	1	1
1193	трагедии к	3	1
1194	на шекспира	3	1
1195	с собой	3	1
1196	что тогда	1	1
1197	на события	1	1
1198	что слово	1	1
1199	разговора с	2	1
1200	основывается на	1	1
1201	их не	2	1
1202	положения в	1	1
1203	в борьбе	1	1
1204	или во	1	1
1205	лет все	1	1
1206	он имеет	1	1
1207	место их	1	1
1208	себе выражение	1	1
1209	жизнь если	1	1
1210	было вызвано	1	1
1211	ни малейшего	1	1
1212	знаменитое письмо	1	1
1213	против такого	2	1
1214	так часто	1	1
1215	им по	1	1
1216	все дело	1	1
1217	каким образом	2	1
1218	что форма	1	1
1219	всех событий	1	1
1220	в построении	1	1
1221	именно они	2	1
1222	почти ничего	1	1
1223	москву и	1	1
1224	уже на	1	1
1225	выражено в	1	1
1226	если он	2	1
1227	его романа	1	1
1228	является выражением	1	1
1229	рядом с	6	1
1230	и другим	2	1
1231	в корне	2	1
1232	этот шаг	1	1
1233	находит себе	5	1
1234	упоминания о	3	1
1235	необходимо для	1	1
1236	там же	1	1
1237	драме которая	1	1
1238	в собственном	2	1
1239	в главном	1	1
1240	к действительности	1	1
1241	где она	1	1
1242	нет решительно	1	1
1243	что действие	4	1
1244	они ни	1	1
1245	внимание что	1	1
1246	является для	1	1
1247	становится особенно	1	1
1248	целым рядом	2	1
1249	актерами и	1	1
1250	раз когда	1	1
1251	художественное произведение	5	1
1252	разумеется на	1	1
1253	и нет	1	1
1254	иметь никакого	1	1
1255	был совершенно	1	1
1256	и смерти	1	1
1257	время с	1	1
1258	понять как	3	1
1259	ставить вопрос	1	1
1260	серьезностью и	1	1
1261	чумы и	1	1
1262	исследований и	2	1
1263	и того	2	1
1264	элементы в	1	1
1265	и отчасти	1	1
1266	читатель не	2	1
1267	это с	1	1
1268	некоторые из	1	1
1269	кажется будто	1	1
1270	которые мы	1	1
1271	сцена не	1	1
1272	он находит	1	1
1273	или вернее	4	1
1274	уже до	1	1
1275	основе трагедии	2	1
1276	может использовать	1	1
1277	существование и	1	1
1278	редких случаях	1	1
1279	его текст	1	1
1280	исключительно для	2	1
1281	нельзя было	2	1
1282	а чем-то	1	1
1283	дело только	1	1
1284	нас и	2	1
1285	сам не	2	1
1286	число таких	2	1
1287	именно этим	1	1
1288	но даже	1	1
1289	в нескольких	1	1
1290	все свои	1	1
1291	почти исключительно	1	1
1292	еще почти	1	1
1293	ничто не	1	1
1294	но во	2	1
1295	чувств которые	2	1
1296	в каких	2	1
1297	являются не	1	1
1298	мы очень	2	1
1299	вся задача	1	1
1300	заключается что	2	1
1301	вопроса об	1	1
1302	больше не	1	1
1303	значительной мере	1	1
1304	действительно так	2	1
1305	что вся	3	1
1306	с самой	1	1
