N	2gram	Voloshinov	Literetu
140	далеко не	1	6
141	и наконец	5	6
142	и к	2	5
143	в связи	2	5
144	хотя бы	5	5
145	класс и	1	5
146	всего в	1	5
147	должно быть	1	5
148	несмотря на	2	5
149	тем не	1	5
150	не знает	1	5
151	в себя	1	5
152	этой точки	1	5
153	между тем	2	5
154	эти слова	1	5
155	литературного произведения	2	5
156	себя и	1	5
157	и если	1	5
158	автора и	1	5
159	быть не	1	5
160	вслед за	2	5
161	так как	3	5
162	мы не	4	5
163	в художественной	1	5
164	более того	2	5
165	но тем	1	4
166	в них	2	4
167	в природе	1	4
168	то это	1	4
169	входит в	2	4
170	для того	1	4
171	не всегда	1	4
172	в руках	2	4
173	только на	1	4
174	не вполне	1	4
175	него не	1	4
176	объект и	2	4
177	во всей	2	4
178	к этому	1	4
179	не мог	2	4
180	все время	1	4
181	на этом	1	4
182	ту же	1	4
183	и что	1	4
184	за пределы	3	4
185	общего с	3	4
186	могут быть	2	4
187	и есть	1	4
188	сводится к	1	4
189	со всеми	1	4
190	от своего	2	4
191	и все	3	4
192	в пределах	3	4
193	в лирике	1	4
194	нет ничего	2	4
195	то он	1	4
196	не является	4	4
197	на том	1	4
198	со всей	3	4
199	каждый из	1	4
200	быть это	1	4
201	художественное произведение	2	4
202	одной из	1	4
203	жизнь как	1	4
204	но это	1	4
205	таким образом	6	4
206	как к	1	4
207	и вот	1	4
208	в г	2	4
209	объекта и	1	4
210	в каждой	1	4
211	вовсе не	2	4
212	не могу	1	4
213	но при	1	4
214	зависимость от	1	4
215	такой же	1	4
216	на то	1	4
217	нуждается в	2	4
218	воспринимающее сознание	1	4
219	мысли и	1	3
220	по себе	1	3
221	нам представляется	1	3
222	вопрос о	1	3
223	времени в	1	3
224	превращается в	3	3
225	так же	2	3
226	себе в	1	3
227	по которым	1	3
228	или нет?	1	3
229	мы чувствуем	1	3
230	который в	1	3
231	говорить о	3	3
232	она и	1	3
233	сознания с	1	3
234	автора героя	2	3
235	что такое	1	3
236	полном соответствии	2	3
237	сознания не	1	3
238	в чем	2	3
239	героя и	2	3
240	же как	1	3
241	к новым	1	3
242	и является	2	3
243	ту или	1	3
244	однако если	1	3
245	там где	2	3
246	художника оказывается	1	3
247	художественного события	1	3
248	в особенности	1	3
249	в столь	1	3
250	мы в	1	3
251	в отношении	2	3
252	и вполне	1	3
253	не на	2	3
254	можно было	1	3
255	если не	1	3
256	если бы	2	3
257	они не	1	3
258	не имеет	2	3
259	да и	3	3
260	вследствие этого	1	3
261	всей своей	2	3
262	ничего общего	3	3
263	речь в	1	3
264	объекта в	1	3
265	того чтобы	1	3
266	и тогда	1	3
267	тех пор	4	3
268	и уже	3	3
269	художественного впечатления	1	3
270	в решении	1	3
271	и до	1	3
272	в истории	1	3
273	что же	3	3
274	в этот	2	3
275	между людьми	1	3
276	из наиболее	1	3
277	в сознании	4	3
278	к предмету	2	3
279	тот же	2	3
280	ее в	2	3
281	в полном	2	3
282	на самом	1	3
283	сознания и	2	3
284	или иную	1	3
285	с их	1	3
286	все равно	1	3
287	а на	1	3
288	в действительности	2	3
289	все эти	2	3
290	он говорит	1	3
291	искусства есть	1	3
292	поэт не	1	3
293	также и	1	3
294	только то	1	3
295	и иных	1	3
296	же самое	1	3
297	отношение к	1	3
298	и о	1	3
299	художественного произведения	5	3
300	в эстетической	1	3
301	искусства в	1	3
302	есть не	2	3
303	во всем	2	2
304	от него	1	2
305	чувствуем что	1	2
306	тем как	1	2
307	для понимания	1	2
308	в борьбе	1	2
309	на эту	1	2
310	роль в	2	2
311	состоит не	1	2
312	языка в	1	2
313	даже и	1	2
314	пор пока	3	2
315	но даже	1	2
316	о литературе	1	2
317	и эстетического	1	2
318	рассчитана на	1	2
319	сказать что	1	2
320	в контексте	1	2
321	и у	1	2
322	путь от	1	2
323	раньше не	1	2
324	слово не	1	2
325	тем более	1	2
326	по поводу	1	2
327	к нему	1	2
328	не зная	1	2
329	и столь	1	2
330	внимание на	1	2
331	для которой	1	2
332	исторической поэтики	1	2
333	тому что	1	2
334	в живом	1	2
335	одно дело	1	2
336	себя как	1	2
337	века к	1	2
338	и вместе	1	2
339	в ряду	1	2
340	в литературоведении	1	2
341	воздействия на	1	2
342	бы в	2	2
343	в строке	1	2
344	кажется что	2	2
345	на нем	1	2
346	одно и	3	2
347	себе на	1	2
348	как известно	1	2
349	в школе	4	2
350	человека и	1	2
351	в общем	2	2
352	бы быть	1	2
353	как система	1	2
354	здесь мы	3	2
355	и ее	2	2
356	к более	1	2
357	в статье	1	2
358	переходит в	1	2
359	своего времени	1	2
360	и который	1	2
361	на первом	1	2
362	и при	2	2
363	поэта то	1	2
364	литературы как	1	2
365	что они	2	2
366	своем составе	1	2
367	из существеннейших	1	2
368	для них	1	2
369	все то	1	2
370	борьба с	1	2
371	к общей	1	2
372	если говорить	1	2
373	с ними	2	2
374	что такой	1	2
375	которого является	1	2
376	и последовательно	1	2
377	это и	1	2
378	и более	1	2
379	в значительной	1	2
380	на основе	1	2
381	время в	1	2
382	или иных	1	2
383	в совершенно	1	2
384	и наоборот	1	2
385	а лишь	1	2
386	но мы	4	2
387	нет и	1	2
388	впервые в	1	2
389	мог бы	2	2
390	он все	1	2
391	чуть ли	1	2
392	ему в	1	2
393	произведения как	4	2
394	на три	1	2
395	знает категории	1	2
396	мы имеем	1	2
397	вождя в	1	2
398	от всех	2	2
399	что к	1	2
400	и всякое	1	2
401	в последнем	1	2
402	между собою	2	2
403	позволить себе	1	2
404	другом месте	1	2
405	при таком	1	2
406	в такой	1	2
407	иннокентия анненского	1	2
408	как все	1	2
409	от первого	1	2
410	но такой	1	2
411	а как	2	2
412	до тех	4	2
413	исследования в	1	2
414	что касается	1	2
415	в нашей	1	2
416	собственно говоря	2	2
417	статьи о	2	2
418	в понимании	1	2
419	замкнутого круга	2	2
420	в пространство	1	2
421	тех или	1	2
422	может и	1	2
423	не можем	1	2
424	несомненно что	1	1
425	вторжение в	1	1
426	с момента	1	1
427	этого необходимо	1	1
428	ленина и	1	1
429	только что	1	1
430	эстетическое общение	1	1
431	в последнее	1	1
432	наконец даже	1	1
433	которые не	1	1
434	сдвига в	1	1
435	за исключением	1	1
436	эстетическим объектом	1	1
437	в некоторых	1	1
438	мы получим	2	1
439	и лучше	1	1
440	мы это	1	1
441	которое может	2	1
442	о всемирном	1	1
443	которую он	1	1
444	понимается как	1	1
445	что слово	1	1
446	все произведение	1	1
447	творческого сознания	2	1
448	людей и	1	1
449	ко всем	1	1
450	свободы художника	1	1
451	более или	1	1
452	ни одна	1	1
453	для осуществления	1	1
454	уже на	1	1
455	в музыке	5	1
456	к другим	1	1
457	мира это	1	1
458	само собою	1	1
459	должно звучать	1	1
460	имеет место	2	1
461	в собственном	1	1
462	их в	1	1
463	ряда произведений	1	1
464	человеческой речи	2	1
465	его творческого	1	1
466	феномен который	1	1
467	в дальнейшем	1	1
468	с этим	3	1
469	при наличии	1	1
470	ориентация и	1	1
471	у такого	1	1
472	которой он	1	1
473	и место	1	1
474	уже у	1	1
475	точно и	1	1
476	но может	1	1
477	мы все	1	1
478	он всегда	1	1
479	общения и	2	1
480	каждое слово	2	1
481	в различных	1	1
482	внимания к	1	1
483	конечно не	1	1
484	не что	2	1
485	процессов в	1	1
486	самого начала	2	1
487	момента в	1	1
488	соприкасается с	1	1
489	художественном творчестве	1	1
490	чем порождается	1	1
491	среди них	1	1
492	его за	1	1
493	революции в	1	1
494	и говорил	1	1
495	языка как	3	1
496	к которому	1	1
497	же слова	1	1
498	в зависимости	2	1
499	традиций и	1	1
500	соприкасающийся с	1	1
501	тут же	1	1
502	даже у	1	1
503	понятие о	1	1
504	в системе	1	1
505	но так	2	1
506	что едва	1	1
507	оказались бы	1	1
508	и приходится	1	1
509	из ранних	1	1
510	ее и	1	1
511	этой внутренней	1	1
512	явления как	1	1
513	здесь нет	1	1
514	с единым	1	1
515	как для	1	1
516	поэтического сознания	1	1
517	в строфе	1	1
518	в образе	1	1
519	общей эстетической	1	1
520	что при	1	1
521	трудный путь	1	1
522	в общее	1	1
523	в поэтике	3	1
524	поэта как	1	1
525	п.н медведев	2	1
526	как же	1	1
527	в которой	3	1
528	в произведении	2	1
529	произведение как	1	1
530	с самого	2	1
531	но для	3	1
532	его понимании	1	1
533	призыв к	1	1
534	по мере	1	1
535	поэтику и	1	1
536	поэтической речи	3	1
537	всем своем	1	1
538	именно этого	1	1
539	от этого	2	1
540	должно было	1	1
541	комплексов в	1	1
542	о которых	1	1
543	в двух	4	1
544	не знала	1	1
545	и всякого	1	1
546	и слушателя	2	1
547	и сверхличный	1	1
548	строит свое	1	1
549	в.м жирмунского	1	1
550	вопроса о	4	1
551	его эстетической	1	1
552	поэтическое произведение	1	1
553	утверждая что	1	1
554	мы можем	4	1
555	находит свое	1	1
556	и породило	1	1
557	вообще в	1	1
558	творца и	1	1
559	мы уже	2	1
560	возникающее в	1	1
561	как некая	1	1
562	говорить об	2	1
563	к литературному	1	1
564	шкловского и	1	1
565	и определяет	1	1
566	совершенно справедливо	1	1
567	когда мы	1	1
568	своей полноте	1	1
569	только с	1	1
570	несомненно и	1	1
571	поэтому столь	1	1
572	вне этого	1	1
573	исполнителя в	1	1
574	что без	1	1
575	на место	1	1
576	и особенно	1	1
577	книге п.н	1	1
578	еще одно	1	1
579	угадывается в	1	1
580	воззрений на	1	1
581	что до	1	1
582	которая и	1	1
583	и подобно	1	1
584	к сожалению	2	1
585	и этот	2	1
586	и здесь	1	1
587	приближается к	1	1
588	как возможность	1	1
589	то само	1	1
590	слово для	1	1
591	для поэта	2	1
592	событии художественного	1	1
593	здесь для	1	1
594	его на	2	1
595	не исчерпывается	2	1
596	этот не	1	1
597	предстает не	1	1
598	в материале	5	1
599	иметь в	1	1
600	ни одно	2	1
601	пространство и	1	1
602	это конечно	1	1
603	одно слово	1	1
604	области поэтики	1	1
605	времени не	1	1
606	в процессе	5	1
607	глаз и	1	1
608	может стать	2	1
609	в определенной	1	1
610	подхода к	1	1
611	п.н медведева	3	1
612	же остается	1	1
613	никто не	1	1
614	что иное	2	1
615	говоря и	1	1
616	в которых	1	1
617	зависимости от	2	1
618	эта аналогия	1	1
619	к другому	1	1
620	только одно	1	1
621	ее на	1	1
622	появляется и	1	1
623	перейти в	1	1
624	в словесном	2	1
625	языка и	5	1
626	что мы	1	1
627	сознание что	1	1
628	высказывания и	1	1
629	бы по	1	1
630	можно лишь	1	1
631	не должно	1	1
632	это все	1	1
633	художественных произведений	2	1
634	роста и	1	1
635	остается только	1	1
636	те или	1	1
637	высказывание и	2	1
638	общих для	1	1
639	та сила	1	1
640	и наиболее	2	1
641	и находит	1	1
642	в новых	1	1
643	высказывание от	1	1
644	образом не	1	1
645	и там	1	1
646	мышления но	1	1
647	на две	2	1
648	значение имеет	1	1
649	произведения и	1	1
650	в ряд	2	1
651	здесь и	1	1
652	же автора	1	1
653	только потому	1	1
654	в эстетике	1	1
655	счете к	1	1
656	обратиться к	1	1
657	всего является	1	1
658	поэта есть	1	1
659	с эстетикой	1	1
660	общения в	1	1
661	равно и	1	1
662	выходит за	1	1
663	о помощи	1	1
664	иной характер	1	1
665	художественного высказывания	1	1
666	того как	1	1
667	материала и	3	1
668	которых он	1	1
669	на службу	1	1
670	и поэтики	1	1
671	в вечности	1	1
672	входя в	1	1
673	все это	4	1
674	но одно	2	1
675	средств и	1	1
676	в виде	1	1
677	или в	1	1
678	когда ребенок	1	1
679	в эпоху	1	1
680	сознания но	1	1
681	и сложнее	1	1
682	борьбы и	1	1
683	за которым	1	1
684	или даже	1	1
685	последнее время	1	1
686	на одном	1	1
687	на все	1	1
688	один и	1	1
689	не создает	1	1
690	только и	4	1
691	в условиях	1	1
692	произведение и	1	1
693	или менее	1	1
694	так рождается	1	1
695	в одной	1	1
696	мысли в	1	1
697	как средство	1	1
698	человека становится	1	1
699	к одному	3	1
700	которая как	1	1
701	существует только	1	1
702	как ни	1	1
703	отсюда и	1	1
704	наша жизнь	2	1
705	в самых	1	1
706	т.п и	3	1
707	были для	1	1
708	ни один	3	1
709	быть и	1	1
710	о границах	1	1
711	к тем	1	1
712	и их	7	1
713	конечно в	2	1
714	лишь как	1	1
715	на всю	1	1
716	как то	1	1
717	почти никогда	1	1
718	существует как	1	1
719	в книге	2	1
720	художественной традиции	1	1
721	и вне	1	1
722	идеологического кругозора	1	1
723	литературное произведение	2	1
724	является той	1	1
725	закрепленное в	1	1
726	отождествляется с	1	1
727	писателей и	1	1
728	птицы не	1	1
729	и эта	5	1
730	т.д и	1	1
731	не сумеет	1	1
732	которое мы	2	1
733	само по	1	1
734	пути к	2	1
735	иное как	2	1
736	себе а	1	1
