N	2gram	Voloshinov	slovoVRo
160	в качестве	1	6
161	слово не	1	6
162	единство и	1	6
163	на этом	1	6
164	хотя бы	5	6
165	между тем	3	6
166	стороны и	2	6
167	нем и	1	6
168	точку зрения	2	6
169	которые в	1	6
170	ничего не	2	6
171	должна быть	5	5
172	героя в	1	5
173	не как	1	5
174	в результате	1	5
175	в рамки	1	5
176	к его	2	5
177	они не	1	5
178	по отношению	11	5
179	вместе с	2	5
180	не менее	3	5
181	о том	3	5
182	его и	1	5
183	не является	1	5
184	в данном	2	5
185	и более	3	5
186	мы не	3	5
187	с помощью	6	5
188	только на	3	5
189	каждое слово	1	5
190	связанных с	1	5
191	речи в	2	5
192	отношению к	11	5
193	со словом	2	5
194	этих языков	1	5
195	остается в	1	5
196	в поэзии	3	5
197	уже в	2	5
198	на протяжении	1	5
199	хотя и	1	5
200	этом отношении	1	5
201	слова не	1	5
202	как его	1	5
203	или даже	1	5
204	и проч	3	5
205	на слушателя	1	5
206	слова с	1	5
207	не знает	1	5
208	и по	3	5
209	слушателя и	2	5
210	для этого	1	5
211	имеет дело	1	5
212	до сих	3	4
213	обстоит дело	1	4
214	в некоторых	3	4
215	те же	2	4
216	в виду	5	4
217	влияние на	2	4
218	если бы	9	4
219	в различные	1	4
220	где они	1	4
221	друг о	1	4
222	от его	1	4
223	ли он	1	4
224	так же	3	4
225	как только	2	4
226	к тому	1	4
227	зрения и	1	4
228	непосредственно и	1	4
229	входя в	1	4
230	о друге	1	4
231	и политической	1	4
232	даже и	1	4
233	того чтобы	1	4
234	сознание и	1	4
235	в другом	1	4
236	но эти	1	4
237	случае она	1	4
238	тогда когда	2	4
239	и уже	3	4
240	и слово	2	4
241	с этой	2	4
242	точками зрения	1	4
243	ни были	1	4
244	в чем	2	4
245	свою очередь	1	4
246	и во	1	4
247	к предмету	5	4
248	но это	2	4
249	его как	2	4
250	того что	3	4
251	формы и	3	4
252	он должен	3	4
253	истории литературы	2	4
254	что оно	1	4
255	том же	1	4
256	быть только	2	4
257	в литературе	4	4
258	что и	2	4
259	в виде	1	4
260	в атмосфере	2	4
261	же как	1	4
262	оценок и	2	4
263	только и	1	4
264	в условиях	2	4
265	в себя	2	4
266	из одного	1	4
267	от предмета	1	4
268	сих пор	3	4
269	но конечно	2	4
270	оформления и	1	4
271	уже сказали	1	4
272	выражение в	2	4
273	характер и	1	4
274	разрыв между	2	4
275	в частности	1	4
276	одно и	2	4
277	из него	2	4
278	литературы и	4	4
279	и о	1	4
280	всех сторон	1	4
281	в лучшем	1	4
282	не всегда	1	4
283	из этого	3	4
284	лучшем случае	1	4
285	и ее	3	4
286	мы видели	1	4
287	он пользуется	1	3
288	и другие	2	3
289	и самое	2	3
290	от чисто	1	3
291	еще раз	2	3
292	автором и	2	3
293	и поэтическое	2	3
294	поэтическом произведении	1	3
295	слову в	1	3
296	не требует	1	3
297	в форме	2	3
298	от этой	2	3
299	и то	2	3
300	и создает	1	3
301	идеологического творчества	2	3
302	и единство	1	3
303	с таким	1	3
304	в корне	2	3
305	вне произведения	1	3
306	автора к	1	3
307	жизни в	1	3
308	со всех	2	3
309	было бы	1	3
310	высказывания и	2	3
311	как это	2	3
312	не должно	1	3
313	и стиль	1	3
314	или иных	1	3
315	и различные	1	3
316	на границе	3	3
317	и те	2	3
318	отметить что	1	3
319	а лишь	1	3
320	быть более	1	3
321	и вообще	3	3
322	и остается	1	3
323	если мы	1	3
324	произведения и	3	3
325	на него	2	3
326	входят в	1	3
327	но эта	1	3
328	до известной	2	3
329	внутренней речи	3	3
330	как если	4	3
331	может конечно	1	3
332	за пределами	1	3
333	выходит за	1	3
334	не исчерпывает	1	3
335	должно быть	1	3
336	материала и	4	3
337	и художественно	1	3
338	них и	1	3
339	речь но	1	3
340	дело в	4	3
341	сама по	1	3
342	и без	1	3
343	слово здесь	1	3
344	не есть	2	3
345	на все	2	3
346	зрения не	1	3
347	если она	1	3
348	между собой	2	3
349	но уже	1	3
350	и это	1	3
351	смысл и	2	3
352	к слову	2	3
353	свое выражение	4	3
354	стиля в	1	3
355	и почти	1	3
356	может и	1	3
357	в такой	3	3
358	и тем	1	3
359	конечно в	2	3
360	и вне	1	3
361	стиль и	1	3
362	речь и	1	3
363	к этому	2	3
364	данном случае	2	3
365	такой же	2	3
366	включает в	1	3
367	менее всего	1	3
368	тех или	1	3
369	нуждается в	3	3
370	или иного	1	3
371	ведь и	3	3
372	себе как	1	3
373	положения и	1	2
374	представителей этой	1	2
375	та же	1	2
376	разобранные нами	1	2
377	эти три	1	2
378	слова это	1	2
379	и вся	1	2
380	вместе со	2	2
381	выступает здесь	1	2
382	других социальных	1	2
383	тем как	2	2
384	нашего времени	1	2
385	поэта в	1	2
386	для них	1	2
387	слова которая	1	2
388	том и	1	2
389	и которые	1	2
390	на которую	1	2
391	связь с	2	2
392	особого рода	1	2
393	этой точки	3	2
394	высказывания в	1	2
395	все то	1	2
396	и она	1	2
397	с ней	1	2
398	произведения в	1	2
399	то время	1	2
400	героев и	2	2
401	в жизни	5	2
402	как о	1	2
403	они ни	2	2
404	и герой	3	2
405	да и	3	2
406	не нужно	1	2
407	они как	1	2
408	но мы	2	2
409	др и	1	2
410	на материале	2	2
411	и общества	1	2
412	взаимоотношения между	1	2
413	перестает быть	2	2
414	это и	1	2
415	и глубоко	1	2
416	героя или	2	2
417	то что	5	2
418	в котором	3	2
419	нас и	2	2
420	мы увидим	1	2
421	именно этим	1	2
422	только как	1	2
423	в двух	1	2
424	из его	1	2
425	и т.п	1	2
426	в руках	1	2
427	контекста в	2	2
428	мы все	4	2
429	вступает в	1	2
430	а между	1	2
431	различных моментов	1	2
432	чем не	1	2
433	самого начала	1	2
434	как например	1	2
435	автора с	1	2
436	но этот	2	2
437	несмотря на	1	2
438	к ним	2	2
439	его словесные	1	2
440	и оценки	2	2
441	в нашем	11	2
442	для всего	1	2
443	что все	1	2
444	этих форм	1	2
445	его для	1	2
446	есть только	1	2
447	разговорного языка	1	2
448	момент в	1	2
449	свой смысл	1	2
450	взаимодействие и	1	2
451	не из	1	2
452	же он	1	2
453	в ее	1	2
454	и становится	1	2
455	на них	1	2
456	самое слово	2	2
457	не знают	1	2
458	такой степени	1	2
459	и такой	1	2
460	проникает в	1	2
461	не можем	1	2
462	но прежде	1	2
463	жизненное слово	1	2
464	что уже	1	2
465	оценки и	2	2
466	ни было	4	2
467	слов в	1	2
468	подчеркнуть что	2	2
469	тем не	3	2
470	есть в	1	2
471	и взаимоотношения	1	2
472	довлеет себе	2	2
473	что для	1	2
474	на самом	4	2
475	одному и	1	2
476	у нас	1	2
477	бы только	1	2
478	его социальная	1	2
479	материал для	1	2
480	оставаясь в	1	2
481	от всех	2	2
482	такое понимание	1	2
483	живет и	1	2
484	что она	1	2
485	и эта	1	2
486	что не	4	2
487	произведения так	1	2
488	и непосредственное	1	2
489	высказывания как	4	2
490	дано в	1	2
491	не остается	2	2
492	в какой	2	2
493	между ними	2	2
494	то в	1	2
495	время как	1	2
496	лежит на	2	2
497	социальной группы	3	2
498	в области	1	2
499	при таком	1	2
500	именно эта	1	2
501	и оно	1	2
502	дело и	1	2
503	за его	2	2
504	что они	1	2
505	для анализа	1	2
506	к одному	1	2
507	в стиле	1	2
508	других моментов	1	2
509	мы можем	2	2
510	а с	1	2
511	если оно	1	2
512	уже сказано	1	2
513	возникает из	1	2
514	с самого	1	2
515	моментами его	1	2
516	это как	3	2
517	нашего сознания	2	2
518	к материалу	4	2
519	как уже	2	2
520	слова так	2	2
521	бы они	1	2
522	слова но	2	2
523	является уже	1	2
524	и та	2	2
525	пор не	1	2
526	и что	2	2
527	можно было	1	2
528	по своей	1	2
529	к которой	1	2
530	полное и	1	2
531	он еще	1	2
532	каковы бы	1	2
533	значение и	1	2
534	ни одной	1	2
535	не входят	1	2
536	материала в	1	2
537	на один	2	2
538	место в	2	2
539	кругозора и	2	2
540	столь же	1	2
541	и только	1	2
542	каждый момент	2	2
543	независимо от	2	2
544	в последующем	1	2
545	определяется прежде	1	2
546	и обратно	1	2
547	языки в	1	2
548	не к	3	2
549	и самый	1	2
550	вне ее	1	2
551	к автору	4	2
552	нельзя отождествлять	1	1
553	поэтического произведения	3	1
554	с которой	1	1
555	степень его	1	1
556	и вражды	2	1
557	является в	1	1
558	в душе	2	1
559	к другу	1	1
560	само слово	1	1
561	грубые линии	1	1
562	друг к	1	1
563	форм которые	1	1
564	выражением этих	1	1
565	лишь косвенно	1	1
566	срослись с	2	1
567	бы то	3	1
568	предметы и	1	1
569	не сможем	2	1
570	к художественному	1	1
571	социальной значительности	1	1
572	самим автором	1	1
573	конечно ни	1	1
574	совпадают с	1	1
575	он как	1	1
576	ровно ничего	1	1
577	утратит свою	1	1
578	его поэтических	1	1
579	особенно важное	1	1
580	его содержание	1	1
581	остановимся несколько	1	1
582	и дает	2	1
583	контекст может	1	1
584	конечно на	1	1
585	остаться в	1	1
586	из словаря	1	1
587	вещи и	2	1
588	опираться на	1	1
589	о чем	1	1
590	два основных	1	1
591	свое высказывание	1	1
592	от социального	1	1
593	но тем	2	1
594	какой бы	1	1
595	говорит о	1	1
596	заложенная в	1	1
597	это основное	1	1
598	потому не	1	1
599	моментов которые	1	1
600	самом же	1	1
601	одно из	1	1
602	социальной жизни	2	1
603	этом направлении	1	1
604	социальных сил	1	1
605	сводится к	1	1
606	но чтобы	1	1
607	сторон и	1	1
608	но что	2	1
609	что слово	2	1
610	свою связь	1	1
611	произведение и	2	1
612	и он	1	1
613	сами по	1	1
614	и значение	2	1
615	он имеет	1	1
616	мы понимаем	1	1
617	оно ни	1	1
618	эпоса трагедии	1	1
619	социальной атмосферы	1	1
620	его смыслового	1	1
621	равно как	1	1
622	так называемый	1	1
623	и степень	1	1
624	о самом	1	1
625	весь этот	1	1
626	резко меняется	1	1
627	форму и	2	1
628	с абстрактным	1	1
629	стиля как	1	1
630	социологического подхода	1	1
631	и рождается	1	1
632	сознания нет	1	1
633	конечном счете	1	1
634	в игру	1	1
635	относятся к	1	1
636	может получить	1	1
637	оно всегда	1	1
638	слово к	1	1
639	звуковым образом	1	1
640	и так	2	1
641	со специфической	1	1
642	свои слова	1	1
643	словом так	1	1
644	осознает себя	1	1
645	своих специфических	1	1
646	героя ведь	1	1
647	только для	1	1
648	определяет его	1	1
649	данной социальной	1	1
650	бы не	2	1
651	общий язык	1	1
652	конечно общей	1	1
653	кругозор на	1	1
654	может дать	1	1
655	от того	4	1
656	важное значение	1	1
657	автору и	3	1
658	говорить и	1	1
659	эта последняя	2	1
660	установку на	1	1
661	может находиться	1	1
662	имеют общего	1	1
663	по крайней	1	1
664	другими формами	1	1
665	обращение к	1	1
666	лингвистическое явление	1	1
667	самое содержание	1	1
668	нет ничего	2	1
669	именно такой	1	1
670	высказывание как	2	1
671	то он	1	1
672	здесь конечно	1	1
673	не существует	1	1
674	и было	1	1
675	почвы для	1	1
676	моменты и	1	1
677	близости к	1	1
678	же то	1	1
679	что мы	5	1
680	поэт и	1	1
681	не имеют	1	1
682	знак равенства	1	1
683	как одно	1	1
684	становится лишь	1	1
685	каково бы	1	1
686	вне поля	1	1
687	его пределы	1	1
688	полемический стиль	1	1
689	почти исключительно	2	1
690	целостный смысл	2	1
691	часто в	1	1
692	может овладеть	1	1
693	по самому	1	1
694	они сплошь	1	1
695	это только	1	1
696	суждения и	1	1
697	пространстве и	1	1
698	нашем случае	1	1
699	для нее	1	1
700	увидим что	1	1
701	всего именно	1	1
702	художественный смысл	1	1
703	эпохи но	1	1
704	с автором	3	1
705	определяется тем	1	1
706	в неразрывное	1	1
707	зрения другого	1	1
708	ориентируется в	1	1
709	определяются именно	2	1
710	нечего делать	1	1
711	более и	1	1
712	его структуру	1	1
713	литературы в	1	1
714	социальной действительности	1	1
715	оно оказывается	1	1
716	в обществе	1	1
717	выходят за	2	1
718	художественного произведения	7	1
719	слову и	1	1
720	имеем в	2	1
721	как на	2	1
722	между людьми	1	1
723	всей жизни	1	1
724	анализа в	1	1
725	словами и	2	1
726	только одна	1	1
727	реализовать себя	1	1
728	герой нашего	1	1
729	оно стало	1	1
730	форма и	1	1
731	в переводе	1	1
732	частности в	1	1
733	политической жизни	1	1
734	все зависит	1	1
735	процессе живого	1	1
736	какая бы	1	1
737	то она	1	1
738	и вступает	1	1
739	исходит из	1	1
740	не поймет	1	1
741	на высказывание	1	1
742	можем сказать	2	1
743	нем по	1	1
744	тем это	1	1
745	но если	1	1
746	несводимо к	1	1
747	в противном	1	1
748	какой степени	2	1
749	может опираться	2	1
750	являются необходимыми	1	1
751	другими социальными	1	1
752	речи с	1	1
753	событием и	1	1
754	мы берем	1	1
755	для этой	1	1
756	эта же	1	1
757	этими словами	1	1
758	но самый	1	1
759	мы еще	1	1
760	крайней мере	1	1
761	своего смысла	1	1
762	и автобиографии	2	1
763	тот же	1	1
764	всякой художественной	1	1
765	своеобразие это	1	1
766	не имеющих	1	1
767	речи а	1	1
768	того о	1	1
769	или иным	1	1
770	как часто	1	1
771	сказанные слова	1	1
772	себе оно	1	1
773	этих моментов	1	1
774	она имеет	1	1
775	же просто	1	1
776	к общему	1	1
777	высказывания далее	1	1
778	не зная	1	1
779	проч все	1	1
780	так можно	1	1
781	все элементы	1	1
782	образом к	1	1
783	и точек	1	1
784	ситуацию и	1	1
785	высказывания с	2	1
786	так называемые	1	1
787	зависит от	2	1
788	и вот	1	1
789	она в	1	1
790	мы имеем	2	1
791	не стремится	1	1
792	говоря образно	1	1
793	целого которое	1	1
794	ним в	1	1
795	признать что	1	1
796	обычно не	1	1
797	речи так	1	1
798	только его	1	1
799	в формах	2	1
800	форму в	2	1
801	аналогии с	1	1
802	то мы	1	1
803	случае оно	1	1
804	всех других	1	1
805	же не	1	1
806	третье лицо	1	1
807	ясность и	2	1
808	художественного значения	1	1
809	стиля на	1	1
810	и художественное	1	1
811	сколько бы	3	1
812	участие в	1	1
813	взаимоотношения и	1	1
814	находит свое	3	1
815	и свободно	1	1
816	и политического	1	1
817	все равно	1	1
818	есть уже	2	1
819	правовой и	1	1
820	знания и	1	1
821	бы заключает	1	1
822	непосредственно в	1	1
823	синтаксическим и	1	1
824	указывали что	1	1
825	в конечном	1	1
826	того в	1	1
827	а к	2	1
828	ко второму	1	1
829	и притом	2	1
830	степени их	1	1
831	и некоторые	1	1
832	те стороны	1	1
833	в свои	1	1
834	него свое	1	1
835	виду не	1	1
836	окружающей социальной	1	1
837	не довлеет	2	1
838	оценки относятся	1	1
839	места в	1	1
840	не те	1	1
841	выражение этого	1	1
842	определяет не	1	1
843	здесь таким	1	1
844	этого развития	1	1
845	приближается к	1	1
846	не бывает	1	1
847	литературе и	1	1
848	бы оно	2	1
849	с жизнью	1	1
850	художественному целому	1	1
851	и ощущение	1	1
852	же две	1	1
853	подобно тому	1	1
854	и прежде	1	1
855	и того	1	1
856	какой-нибудь иной	1	1
857	выходящая за	1	1
858	противном случае	1	1
859	на события	1	1
860	стиль высказывания	1	1
861	поэзии слово	1	1
862	один и	1	1
863	к вопросам	1	1
864	как не	2	1
865	слово непосредственно	3	1
866	бы мы	3	1
867	три момента	1	1
868	и идеологических	1	1
869	и художественного	1	1
870	конечно эта	1	1
871	себе и	1	1
872	его значение	1	1
873	из жизненного	1	1
874	фактором и	1	1
875	но особенно	1	1
876	и таким	1	1
877	словесного и	1	1
878	строит свое	1	1
879	для правильного	1	1
880	говорящему не	1	1
881	к говорящему	2	1
882	выдвигает на	1	1
883	предметами и	1	1
884	же деле	1	1
885	высказывания самой	1	1
886	поэтическое произведение	5	1
887	в самое	2	1
888	зрения является	1	1
889	которого и	1	1
890	др все	1	1
891	высказывание осмысленно	1	1
892	в высший	1	1
893	жизнь и	1	1
894	тем более	1	1
895	предмета высказывания	1	1
896	конкретные вопросы	1	1
897	дана в	1	1
898	ко всем	2	1
899	высказывания эти	1	1
900	как особая	1	1
901	произведения поскольку	1	1
902	все остальные	1	1
903	может идти	1	1
904	их но	1	1
905	которой сводится	1	1
906	тому как	1	1
907	почти полностью	1	1
908	что всякий	1	1
909	раз подчеркнуть	1	1
910	не извне	1	1
911	степени не	1	1
912	оно становится	1	1
913	его внутренней	1	1
914	явления в	1	1
915	ни была	1	1
916	мы должны	1	1
917	в искусстве	1	1
918	когда он	3	1
919	здесь на	1	1
920	но зато	2	1
921	если же	2	1
922	должны быть	1	1
923	его смысла	1	1
924	определять стиль	1	1
925	автора со	1	1
926	в изучении	1	1
927	и является	4	1
928	и оценкой	1	1
929	в материале	2	1
930	и тот	1	1
931	определенным образом	1	1
932	этого кругозора	1	1
933	с действительным	1	1
934	как явление	1	1
935	жизни другие	1	1
936	миру и	1	1
937	как чисто	1	1
938	важна здесь	1	1
939	из общего	3	1
940	у нее	1	1
941	стиля его	1	1
942	и последовательное	1	1
943	стала возможной	1	1
944	то ни	3	1
945	произведение не	1	1
946	лицо и	1	1
947	или наконец	1	1
948	на это	2	1
949	и особенности	1	1
950	этого основного	1	1
951	и несводимо	1	1
952	смысл слова	1	1
953	найдем в	1	1
954	остаются вне	2	1
955	находиться в	1	1
956	на их	1	1
957	слова из	1	1
958	но есть	1	1
959	ибо нет	1	1
960	конкретную и	1	1
961	и конкретного	1	1
962	сущности как	1	1
963	слушателя как	2	1
964	дальше и	1	1
965	могут выйти	1	1
966	по аналогии	1	1
967	к внешнему	1	1
968	все явления	1	1
969	в общем	1	1
970	оно способно	1	1
971	направленность на	1	1
972	характерны для	1	1
973	же мы	1	1
974	каком направлении	1	1
975	говорящего в	1	1
976	не поддающегося	1	1
977	момент слова	1	1
978	и художественную	1	1
979	всегда лежит	1	1
980	его к	2	1
981	на который	1	1
982	все более	1	1
983	в эти	1	1
984	нас за	1	1
985	отнюдь не	5	1
986	всех моментов	2	1
987	художественное восприятие	1	1
988	отношении он	1	1
989	здесь же	1	1
990	все возможные	1	1
991	чтобы не	1	1
992	и совершенно	2	1
993	во взаимодействие	1	1
994	в лице	1	1
995	в который	1	1
996	процессе этого	1	1
997	специфической социальной	1	1
998	в пространстве	1	1
999	жизнью и	2	1
1000	на эту	1	1
1001	художественное значение	1	1
1002	искусства в	1	1
1003	в каком	3	1
1004	конкретное высказывание	1	1
1005	непосредственное выражение	1	1
1006	что поэт	2	1
1007	можно только	1	1
