N	3gram	Vygotskiy_	Psycholo
391	другой стороны он	1	2
392	все эти три	1	2
393	этого слова и	1	2
394	указывают на то	1	2
395	он не мог	1	2
396	мы видим таким	5	2
397	оно не может	1	2
398	представление о том	1	2
399	в таком виде	1	2
400	видит в этом	2	2
401	том что при	1	2
402	однако и эта	1	2
403	точки зрения и	1	2
404	всяком случае в	1	2
405	целым рядом других	1	2
406	имеем дело с	1	2
407	совпадает с тем	1	2
408	это внутреннее противоречие	1	1
409	в готовом виде	3	1
410	которые мы должны	1	1
411	в историческом развитии	2	1
412	мы знаем по	1	1
413	имеет совершенно другой	1	1
414	можем с уверенностью	1	1
415	до того как	1	1
416	пути по которым	1	1
417	выступают в роли	1	1
418	а отнюдь не	2	1
419	и это как	1	1
420	по своему психологическому	1	1
421	с тем мы	1	1
422	о которой мы	1	1
423	те случаи когда	1	1
424	еще дальше и	1	1
425	а в плане	1	1
426	на деле не	1	1
427	для нас ясно	1	1
428	полагает что если	1	1
429	мы думаем что	1	1
430	в самых общих	1	1
431	с другом мы	1	1
432	и характер его	1	1
433	и тогда когда	1	1
434	они были бы	1	1
435	как мы говорили	1	1
436	в результате этого	1	1
437	один из них	1	1
438	чтобы прийти к	1	1
439	результатах к которым	1	1
440	но все они	1	1
441	с его помощью	1	1
442	три различные формы	1	1
443	при каких условиях	2	1
444	с психологической стороны	2	1
445	в известный момент	1	1
446	влечет за собой	1	1
447	если мы скажем	1	1
448	прав в том	2	1
449	все это говорит	1	1
450	что речь в	1	1
451	не играет никакой	1	1
452	остановиться на этом	1	1
453	оно состоит в	1	1
454	совершенно так же	2	1
455	в какой степени	2	1
456	все исследование в	1	1
457	что они представляют	1	1
458	вполне совпадает с	2	1
459	этом смысле думается	1	1
460	по отношению ко	1	1
461	таким образом это	1	1
462	сказала что она	1	1
463	всяком случае то	1	1
464	что они действительно	2	1
465	и во многих	1	1
466	а не наоборот	1	1
467	как мы уже	3	1
468	могла бы возникнуть	1	1
469	выражению одного из	1	1
470	обе эти тенденции	1	1
471	целый ряд чрезвычайно	1	1
472	и по пути	1	1
473	вновь и вновь	1	1
474	исследование показало что	1	1
475	не следует что	1	1
476	что под этим	1	1
477	поколения к поколению	1	1
478	если бы это	1	1
479	на которые ссылается	1	1
480	означает что в	1	1
481	как это имеет	1	1
482	элементы могут быть	1	1
483	том числе и	3	1
484	имеем все основания	1	1
485	с которыми встречается	1	1
486	между этими двумя	1	1
487	но только в	1	1
488	у взрослого человека	3	1
489	заметить что это	1	1
490	в психологии не	1	1
491	быть отнесена к	1	1
492	мы узнаем что	1	1
493	или не так	1	1
494	вовсе не следует	1	1
495	свидетельствовать о том	1	1
496	мы не хотим	2	1
497	из них не	1	1
498	мы полагаем что	1	1
499	виде в каком	1	1
500	которое могло бы	1	1
501	бы оно не	1	1
502	можем представить себе	1	1
503	не только на	1	1
504	и я не	1	1
505	или еще чаще	1	1
506	же и в	1	1
507	только и может	1	1
508	в правильности этого	1	1
509	что только при	1	1
510	дело обстоит совершенно	1	1
511	одну и ту	1	1
512	том что их	1	1
513	не входит в	1	1
514	на этот раз	2	1
515	и здесь этот	1	1
516	и других авторов	1	1
517	факт что в	1	1
518	но все же	1	1
519	шаг вперед по	1	1
520	исследование оно показывает	1	1
521	что с помощью	1	1
522	на один и	3	1
523	конце концов к	1	1
524	в буквальном смысле	1	1
525	мы говорили уже	2	1
526	едва ли может	1	1
527	и сам начинает	1	1
528	столь же мало	2	1
529	что видит в	1	1
530	мы совсем не	1	1
531	чтобы подойти к	1	1
532	а также и	1	1
533	что так как	1	1
534	быть столь же	1	1
535	которого заключается в	1	1
536	то что благодаря	1	1
537	с теми же	1	1
538	мы говорили в	1	1
539	быть определены как	1	1
540	даже там где	1	1
541	всяком случае очень	1	1
542	не станем останавливаться	1	1
543	что обе эти	1	1
544	с первого взгляда	2	1
545	сказать что она	1	1
546	связи с этой	1	1
547	заключается вовсе не	1	1
548	и том же	2	1
549	никогда не бывает	2	1
550	в той связи	1	1
551	никогда не могли	1	1
552	как правильно указывает	1	1
553	этим сказано все	1	1
554	с чем мы	1	1
555	и во всяком	2	1
556	с которыми приходится	1	1
557	дело происходит так	1	1
558	обоих этих моментов	1	1
559	видим что все	1	1
560	в этом заключается	1	1
561	станет совершенно ясно	1	1
562	это положение не	1	1
563	не имеют ничего	1	1
564	мы скажем что	1	1
565	он пришел к	1	1
566	и ту же	1	1
567	нам о том	1	1
568	ясно до какой	1	1
569	мы можем с	2	1
570	и тому же	5	1
571	а затем уже	2	1
572	таким образом по	1	1
573	не находит себе	1	1
574	со всеми присущими	1	1
575	показали что в	1	1
576	для объяснения всего	1	1
577	по своей сущности	1	1
578	действительно по своему	1	1
579	в себе и	2	1
580	если мы возьмем	1	1
581	в виду не	1	1
582	мы и в	1	1
583	тогда когда они	2	1
584	но и сами	1	1
585	совершенно другим законам	1	1
586	в процессе развития	2	1
587	оно показывает что	1	1
588	имеет еще и	1	1
589	в нашей обыденной	1	1
590	полагает что для	1	1
591	тем и другим	1	1
592	связи с этим	2	1
593	когда он начинает	1	1
594	те интеллектуальные операции	1	1
595	в этом и	2	1
596	приводит нас к	1	1
597	нам казалось нужным	1	1
598	что различие между	1	1
599	мы не сумеем	1	1
600	независимо от того	3	1
601	со всеми другими	2	1
602	мы уже приводили	1	1
603	к которым приводит	1	1
604	мы имеем все	1	1
605	но и у	1	1
606	всяком случае они	1	1
607	центром притяжения для	1	1
608	это вполне совпадает	1	1
609	мы склонны видеть	3	1
610	мы будем говорить	1	1
611	от общих законов	1	1
612	говорит нам о	1	1
613	ряд и это	1	1
614	решающую роль играет	1	1
615	уже в первой	1	1
616	или иначе говоря	1	1
617	все та же	1	1
618	всего могут быть	1	1
619	что мы имеем	1	1
620	содержание и форму	1	1
621	выступает на первый	1	1
622	включает в себя	2	1
623	не иметь с	1	1
624	именно это и	1	1
625	могли бы формулировать	1	1
626	или правильнее сказать	1	1
627	этом отношении не	1	1
628	было бы если	1	1
629	которыми приходится иметь	1	1
630	внутреннее противоречие которое	1	1
631	уже и в	1	1
632	отсюда ясно что	1	1
633	и это мы	1	1
634	уже говорили что	2	1
635	может быть отнесена	1	1
636	к которому мы	1	1
637	и все остальные	2	1
638	которые могут быть	1	1
639	чтобы понять это	1	1
640	в прямой зависимости	1	1
641	основе его лежит	1	1
642	в первую очередь	2	1
643	в совершенно другом	1	1
644	всегда и непременно	1	1
645	не в одном	1	1
646	совершенно ином виде	1	1
647	что вместе с	1	1
648	так же мало	1	1
649	содержания и формы	1	1
650	самом деле как	1	1
651	она находится в	1	1
652	нашей обыденной жизни	1	1
653	при этом чрезвычайно	1	1
654	та или иная	3	1
655	исследования показывают что	2	1
656	сказать что и	1	1
657	но этим самым	1	1
658	того чтобы подойти	1	1
659	том что ребенок	3	1
660	том смысле как	1	1
661	все это в	1	1
662	но как только	1	1
663	из которых каждый	2	1
664	среднее место между	1	1
665	с на этом	1	1
666	происходит так что	1	1
667	и между тем	1	1
668	новые и новые	1	1
669	в силу общих	1	1
670	сводится исключительно к	1	1
671	мы приводили выше	1	1
672	вовсе не необходимо	2	1
673	при помощи которых	1	1
674	себе два противоположных	1	1
675	спрашивает как это	1	1
676	становятся как бы	1	1
677	в самом начале	1	1
678	и для взрослого	1	1
679	нельзя было бы	1	1
680	может войти в	1	1
681	не хотим сказать	1	1
682	оно заключается в	1	1
683	людей с ее	1	1
684	они представляют собой	1	1
685	и даже не	1	1
686	на деле как	1	1
687	ничего более ложного	1	1
688	с нашей точки	2	1
689	отнюдь не является	1	1
690	прекрасно показал как	1	1
691	между тем и	1	1
692	относится и ко	1	1
693	которой мы говорили	1	1
694	если только они	1	1
695	как это делают	2	1
696	какого бы то	1	1
697	того чтобы дать	1	1
698	ясно что с	1	1
699	же что и	2	1
700	одна чрезвычайно интересная	2	1
701	и более или	1	1
702	что оно не	1	1
703	в которой они	1	1
704	задачи стоящей перед	1	1
705	нашей точки зрения	2	1
706	все же должно	1	1
707	противоречие заключается в	1	1
708	и что мы	1	1
709	в высокой степени	1	1
710	сказать что на	1	1
711	в том же	1	1
712	отношении друг к	1	1
713	с помощью слов	4	1
714	ответить на этот	1	1
715	иметь ничего общего	1	1
716	внешнее сходство с	2	1
717	в том числе	3	1
718	самое существенное для	1	1
719	с тем же	1	1
720	что он так	2	1
721	говорит по этому	1	1
722	другие авторы как	1	1
723	другим путем и	1	1
724	нельзя представить себе	2	1
725	существует связь между	1	1
726	таким образом его	1	1
727	анализ показывает что	1	1
728	поведении взрослого человека	1	1
729	не знает что	1	1
730	и формы в	1	1
731	снизу вверх от	1	1
732	этого слова то	1	1
733	то же слово	3	1
734	слова те же	1	1
735	имеем все время	1	1
736	на которых мы	1	1
737	а также в	1	1
738	именно художественное произведение	1	1
739	мы можем сказать	1	1
740	в одном слове	1	1
741	сомневаться в том	1	1
742	могло бы быть	1	1
743	все необходимые для	1	1
744	к одной и	2	1
745	этом не только	1	1
746	является одновременно и	1	1
747	говорит он но	1	1
748	если мы проследим	3	1
749	как и всякая	1	1
750	что оно является	1	1
751	они указывали на	1	1
752	это или не	1	1
753	мы можем подвести	1	1
754	в поведении взрослого	1	1
755	которые не только	1	1
756	и как мы	2	1
757	вперед по сравнению	1	1
758	остается при этом	1	1
759	состоянии объяснить нам	1	1
760	по двум причинам	1	1
761	тем что мы	1	1
762	не имеет ничего	1	1
763	ребенка и что	1	1
764	это означает что	2	1
765	и в основе	1	1
766	или иных элементов	1	1
767	так точно и	1	1
768	в другом месте	3	1
769	тот же предмет	6	1
770	и к психологии	1	1
771	к высшим формам	1	1
772	и в его	1	1
773	такой же точно	1	1
774	увидим что эти	1	1
775	точки зрения на	2	1
776	одном и том	2	1
777	не просто в	1	1
778	не может возникнуть	1	1
779	исследование в целом	1	1
780	что на деле	1	1
781	и чем оно	1	1
782	говорит об этом	2	1
783	что они имеют	2	1
784	лишь случайно с	1	1
785	теми или иными	2	1
786	именно в тех	1	1
787	все что мы	4	1
788	кладет в основу	1	1
789	как бы открывает	1	1
790	самую характерную черту	1	1
791	состоящий в том	1	1
792	нет никаких объективных	1	1
793	в этой двойственности	1	1
794	с помощью которых	8	1
795	и у взрослого	1	1
796	к тому или	3	1
797	и мы не	1	1
798	случае в своей	1	1
799	мы очень часто	1	1
800	которой оно было	1	1
801	иногда может быть	1	1
802	а вместе с	1	1
803	с тем общим	1	1
804	распадаются на две	1	1
805	между собой в	1	1
806	речь идет об	1	1
807	разница только в	1	1
808	во всем его	1	1
809	соотнесены друг с	1	1
810	принадлежит к числу	1	1
811	не станем сейчас	1	1
812	когда речь идет	1	1
813	существенно отличаются от	1	1
814	эта особенность состоит	1	1
815	лежащим в основе	1	1
816	в действительной жизни	1	1
817	в свое время	2	1
818	сплошь и рядом	1	1
819	ту или иную	1	1
820	отнюдь не как	1	1
821	другим способом и	1	1
822	имеют ничего общего	1	1
823	особенность состоит в	1	1
824	непосредственного отношения к	1	1
825	самом деле то	1	1
826	того что мы	2	1
827	но если мы	1	1
828	в своем развитии	3	1
829	чрезвычайно близко к	1	1
830	сомнения в том	1	1
831	тем стоит только	1	1
832	в себе два	1	1
833	результатов к которым	1	1
834	стоящей перед ним	1	1
835	самом деле для	1	1
836	прямой зависимости от	1	1
837	пускает в ход	1	1
838	скажем ли мы	1	1
839	того чтобы вскрыть	1	1
840	с равным образом	1	1
841	тем что они	2	1
842	что дело идет	1	1
843	хотим сказать что	1	1
844	и одновременно с	1	1
845	ли может быть	1	1
846	в сложном и	1	1
847	которых мы не	2	1
848	до последнего времени	1	1
849	всякий раз когда	1	1
850	значение для данной	1	1
851	можно сравнить с	1	1
852	у ребенка и	7	1
853	и с точки	1	1
854	не совпадают с	1	1
855	в известном смысле	2	1
856	далеко не все	1	1
857	своему психологическому значению	1	1
858	в связи со	1	1
859	всем его объеме	1	1
860	мы не знаем	2	1
861	и ко всем	1	1
862	от всех остальных	1	1
863	все согласны в	1	1
864	в основе этого	4	1
865	в их основе	1	1
866	луна и месяц	1	1
867	том что эта	1	1
868	одному и тому	5	1
869	может привести к	1	1
870	сделать на основании	1	1
871	не сводится к	1	1
872	этой области как	1	1
873	к той же	1	1
874	входит в область	1	1
875	в следующем виде	3	1
876	толкование которое дает	1	1
877	можно было сделать	1	1
878	том что с	1	1
879	от поколения к	1	1
880	тем ближе подходит	1	1
881	и в некоторых	1	1
882	их психологической природы	1	1
883	которое заключается в	1	1
884	все равно что	1	1
885	они указывают на	3	1
886	было бы формулировать	1	1
887	том чтобы понять	1	1
888	этот процесс мы	1	1
889	в целом мы	4	1
890	нового по сравнению	1	1
891	целый ряд отдельных	1	1
892	что в начале	1	1
893	между собой с	1	1
894	он был бы	1	1
895	и другое не	1	1
896	пришел к той	1	1
897	то что они	3	1
898	то увидим что	4	1
899	и не только	1	1
900	были бы уже	1	1
901	может быть распространено	1	1
902	и независимое от	1	1
903	в совершенно разных	1	1
904	едва ли можно	1	1
905	на место прежнего	1	1
906	самого начала в	1	1
907	лежащих в его	1	1
908	не в силу	1	1
909	связь со всем	1	1
910	каждом шагу в	1	1
