N	2gram	Trubetskoy	StatiiOP
355	борьба с	1	4
356	что его	1	4
357	как мы	1	4
358	же это	1	4
359	в эпоху	1	4
360	для этого	3	4
361	но для	2	4
362	люди которые	1	3
363	от него	2	3
364	любовь к	2	3
365	не хочет	1	3
366	или иной	5	3
367	чтобы в	2	3
368	более или	4	3
369	из нее	1	3
370	бы все	1	3
371	их в	2	3
372	здесь дело	1	3
373	в одно	1	3
374	что оба	1	3
375	и дело	1	3
376	к этой	4	3
377	больше чем	2	3
378	даже и	2	3
379	не должен	2	3
380	к своей	1	3
381	в руках	1	3
382	всегда будет	1	3
383	от них	1	3
384	бы то	4	3
385	эпохи не	1	3
386	на том	3	3
387	что при	1	3
388	столько же	1	3
389	и некоторые	1	3
390	в деле	1	3
391	от этого	1	3
392	в других	2	3
393	вопроса о	1	3
394	бы в	1	3
395	формы в	1	3
396	в лучшем	3	3
397	то ни	4	3
398	многих случаях	1	3
399	не будет	7	3
400	не могла	1	3
401	это же	1	3
402	что во	1	3
403	точно также	1	3
404	образом в	1	3
405	в один	1	3
406	при жизни	1	3
407	однако и	1	3
408	смотреть на	4	3
409	для русской	2	3
410	на совершенно	2	3
411	тогда когда	4	3
412	борьбы с	1	3
413	бы ни	2	3
414	сомнению что	1	3
415	отношения к	2	3
416	к его	1	3
417	себя и	5	3
418	бы не	1	3
419	о котором	3	3
420	важно отметить	1	3
421	перед нами	1	3
422	то и	1	3
423	в свою	1	3
424	так чтобы	3	3
425	с большой	1	3
426	и вся	1	3
427	россии в	7	3
428	на основании	2	3
429	что когда	1	3
430	а во	1	3
431	в данной	1	3
432	только при	1	3
433	и народ	1	3
434	в сознании	3	3
435	один общий	1	3
436	найти в	1	3
437	сомнений в	1	3
438	он должен	5	3
439	этом случае	3	3
440	но на	1	3
441	может не	3	3
442	том числе	1	3
443	что значит	1	3
444	от которого	1	3
445	что так	1	3
446	неудивительно что	1	3
447	в полном	1	3
448	в русском	1	3
449	что о	1	3
450	и как	3	3
451	не подлежит	2	3
452	если и	1	3
453	при таком	1	3
454	или менее	4	3
455	на них	1	3
456	всю свою	2	3
457	она не	2	3
458	то нужно	1	3
459	когда он	1	3
460	существуют в	1	3
461	отказ от	1	3
462	движения в	1	3
463	от того	4	3
464	этом и	2	3
465	свидетельствуют о	1	3
466	и других	1	3
467	лучшем случае	3	3
468	и наконец	2	3
469	не к	2	3
470	для всех	6	2
471	которая в	1	2
472	к такому	2	2
473	он считает	1	2
474	в истинности	1	2
475	можно спорить	1	2
476	из всех	2	2
477	в разных	1	2
478	она стала	1	2
479	те же	1	2
480	и говорить	1	2
481	точно так	2	2
482	остановиться на	1	2
483	россии никогда	1	2
484	говорить что	1	2
485	к другу	1	2
486	а во-вторых	2	2
487	по их	1	2
488	мысль о	1	2
489	принадлежат к	2	2
490	роль в	1	2
491	по своим	1	2
492	прочим и	1	2
493	есть только	1	2
494	которые являются	1	2
495	на точку	1	2
496	в обстановке	1	2
497	и стал	1	2
498	тем в	1	2
499	на этой	2	2
500	следовало бы	1	2
501	которой он	4	2
502	доказать что	1	2
503	входит в	1	2
504	это его	1	2
505	видеть что	1	2
506	и когда	1	2
507	а между	5	2
508	превращается в	1	2
509	является вполне	1	2
510	а только	1	2
511	свою очередь	1	2
512	в политическом	1	2
513	настоящее время	2	2
514	этот человек	2	2
515	именно так	1	2
516	в зависимости	1	2
517	именно на	2	2
518	они сами	1	2
519	иначе и	1	2
520	бы это	1	2
521	свое собственное	2	2
522	русского общества	1	2
523	фактом что	1	2
524	этому пути	1	2
525	время в	2	2
526	мы знаем	1	2
527	проявляется в	2	2
528	это обстоятельство	1	2
529	следить за	1	2
530	русского человека	1	2
531	а за	1	2
532	но совершенно	2	2
533	с одним	1	2
534	в последние	5	2
535	и вместе	2	2
536	между собой	5	2
537	к вопросу	4	2
538	на себе	1	2
539	той или	3	2
540	чтобы понять	2	2
541	выражение в	1	2
542	принадлежит в	1	2
543	зрения в	1	2
544	несомненно в	1	2
545	ту же	1	2
546	к новым	1	2
547	на чем	1	2
548	на нем	1	2
549	но только	1	2
550	его жизнь	1	2
551	являются лишь	1	2
552	с элементами	1	2
553	что только	2	2
554	и от	2	2
555	последнее время	2	2
556	чаще всего	1	2
557	хотелось бы	1	2
558	с ее	1	2
559	в одну	1	2
560	не умеет	1	2
561	быть и	2	2
562	были бы	2	2
563	характеров и	1	2
564	и этот	3	2
565	за ним	1	2
566	и при	6	2
567	никак не	1	2
568	хотя в	1	2
569	мы в	1	2
570	для них	3	2
571	событий и	1	2
572	от своего	1	2
573	с ней	1	2
574	их и	1	2
575	это положение	1	2
576	показать что	1	2
577	ближайшим образом	1	2
578	о своей	1	2
579	этот тип	1	2
580	и заняться	1	2
581	как не	1	2
582	жизни в	5	2
583	быть назван	1	2
584	от степени	1	2
585	своей жизни	1	2
586	к той	2	2
587	тем у	1	2
588	всему этому	1	2
589	а если	1	2
590	может создать	1	2
591	язык и	1	2
592	тех же	1	2
593	случае и	1	2
594	еще на	1	2
595	это то	1	2
596	это особенно	1	2
597	не должны	1	2
598	только тогда	1	2
599	и теперь	1	2
600	те или	1	2
601	тогда как	2	2
602	в силе	1	2
603	таким путем	1	2
604	эти попытки	1	2
605	мог бы	1	2
606	не за	1	2
607	ни было	1	2
608	в глазах	2	2
609	верить что	1	2
610	он может	1	2
611	и большинство	1	2
612	в настоящее	2	2
613	жизни но	1	2
614	когда речь	1	2
615	и вот	2	2
616	которых он	1	2
617	а это	1	2
618	причем все	1	2
619	видеть в	2	2
620	на которой	2	2
621	собой в	1	2
622	у всех	1	2
623	перед собой	1	2
624	по своему	1	2
625	на все	1	2
626	и таким	1	2
627	совершенно ясно	1	2
628	другом случае	2	2
629	чтобы сделать	1	2
630	всего необходимо	1	2
631	только к	3	2
632	в полной	1	2
633	в таких	2	2
634	ни один	1	2
635	и ни	3	2
636	отказаться от	4	2
637	однако ни	1	2
638	этой статьи	1	2
639	тем самым	2	2
640	что отдельные	1	2
641	борьбе за	1	2
642	недавнего времени	1	2
643	россии и	3	2
644	числе и	1	2
645	же самое	1	2
646	явление в	1	2
647	не верит	1	2
648	пути к	2	2
649	он с	1	2
650	в известной	1	2
651	мы подходим	1	1
652	во всем	4	1
653	мы можем	2	1
654	был и	3	1
655	сколько и	1	1
656	никто из	1	1
657	они их	1	1
658	окрашены в	1	1
659	с существующими	1	1
660	самого себя	7	1
661	трудно сказать	1	1
662	совершенно очевидно	2	1
663	до самого	1	1
664	вопросу о	3	1
665	не исключает	1	1
666	с самим	2	1
667	ни стало	3	1
668	в принципе	1	1
669	и рядом	1	1
670	одному из	2	1
671	борьбы между	1	1
672	особенно если	1	1
673	собой разумеется	1	1
674	для большинства	1	1
675	чтобы она	2	1
676	этом направлении	2	1
677	в сокровищнице	1	1
678	что народ	1	1
679	а там	1	1
680	их не	2	1
681	в борьбе	2	1
682	собой все	2	1
683	он имеет	1	1
684	национальная культура	5	1
685	так часто	2	1
686	на свою	1	1
687	результате этого	1	1
688	в новую	1	1
689	бы против	1	1
690	уверен в	1	1
691	народа это	1	1
692	с господствующей	1	1
693	от некоторых	1	1
694	пор мы	1	1
695	если он	1	1
696	или другие	1	1
697	видно из	1	1
698	в корне	4	1
699	к народу	3	1
700	находит себе	1	1
701	всего с	1	1
702	похож на	1	1
703	в собственном	1	1
704	и внутренне	1	1
705	в порядке	2	1
706	ему по	2	1
707	есть самое	1	1
708	является для	1	1
709	вполне реальные	1	1
710	ставить в	1	1
711	трудно видеть	1	1
712	это делалось	1	1
713	следует подчеркнуть	1	1
714	разумеется на	1	1
715	основанный на	2	1
716	образом при	1	1
717	и того	1	1
718	русской жизни	1	1
719	при условии	3	1
720	россию и	2	1
721	свои личные	1	1
722	той и	1	1
723	нельзя было	1	1
724	нас и	1	1
725	в среду	1	1
726	интересов и	1	1
727	всего этого	1	1
728	по возможности	1	1
729	но даже	2	1
730	это разумеется	2	1
731	являются не	1	1
732	а после	1	1
733	же у	1	1
734	значительной мере	2	1
735	больше в	1	1
736	что вся	1	1
737	относится не	1	1
738	особенно осторожным	1	1
739	только на	2	1
740	борьбе с	3	1
741	приходит к	3	1
742	себе и	4	1
743	нельзя отрицать	1	1
744	о самой	1	1
745	что ее	1	1
746	как оно	1	1
747	отклик в	1	1
748	любви к	2	1
749	которые существовали	1	1
750	внутренней борьбы	1	1
751	всегда и	1	1
752	в прошлом	1	1
753	к ним	1	1
754	у себя	1	1
755	быть уверен	1	1
756	для всей	1	1
757	это два	1	1
758	он отстаивает	1	1
759	мечтать о	1	1
760	таких условиях	3	1
761	все-таки не	1	1
762	с большим	1	1
763	могущества и	1	1
764	без того	1	1
765	с реальными	1	1
766	исходит из	1	1
767	такую картину	1	1
768	яркое выражение	1	1
769	согласиться с	2	1
770	для культуры	1	1
771	работа в	1	1
772	он сам	3	1
773	в меру	2	1
774	лишь при	5	1
775	нею и	1	1
776	был вполне	1	1
777	эти самые	2	1
778	разницей что	1	1
779	и искать	1	1
780	себя в	4	1
781	быта и	1	1
782	если возможно	1	1
783	вся эта	2	1
784	к правительству	1	1
785	всякого давления	1	1
786	иначе говоря	1	1
787	ближе к	1	1
788	представить себе	2	1
789	которую можно	1	1
790	все попытки	1	1
791	и россия	1	1
792	влияние на	1	1
793	еще одну	1	1
794	она и	1	1
795	политического и	1	1
796	время и	1	1
797	даже к	1	1
798	ввести в	1	1
799	встает перед	1	1
800	к себе	2	1
801	в состоянии	1	1
802	народов но	1	1
803	свою точку	1	1
804	то у	1	1
805	национальную культуру	4	1
806	о себе	1	1
807	особых объяснений	1	1
808	на другую	1	1
809	бы найти	1	1
810	с другими	1	1
811	вылиться в	1	1
812	чем должен	1	1
813	преимущественно в	1	1
814	нельзя считать	2	1
815	ряду с	1	1
816	в будущем	3	1
817	пребыванию в	1	1
818	от этих	1	1
819	о россии	1	1
820	тот кто	1	1
821	которое в	1	1
822	быть особенно	1	1
823	на одну	1	1
824	общих рассуждений	1	1
825	ясностью и	2	1
826	по которому	1	1
827	здесь же	1	1
828	отличие этого	1	1
829	проблемы для	1	1
830	себя как	2	1
831	большинстве случаев	2	1
832	при ближайшем	1	1
833	россии что	1	1
834	во главе	2	1
835	всех их	1	1
836	этого прежде	1	1
837	все обстоит	1	1
838	работы по	1	1
839	в себя	1	1
840	будет пользоваться	1	1
841	из одного	1	1
842	свое место	1	1
843	для этих	1	1
844	которой на	1	1
845	таким каким	1	1
846	но можно	1	1
847	участию в	1	1
848	ведь в	2	1
849	невозможно они	1	1
850	но которая	1	1
851	широких масс	1	1
852	при отсутствии	2	1
853	чтобы он	1	1
854	но тогда	1	1
855	концепций с	1	1
856	на которых	1	1
857	языком и	1	1
858	будет в	2	1
859	борьбе против	1	1
860	зрения которая	1	1
861	идет в	1	1
862	к самому	1	1
863	от которых	1	1
864	свободные от	1	1
865	и является	2	1
866	народа она	1	1
867	из нас	1	1
868	вот в	1	1
869	ведь на	1	1
870	отчасти в	1	1
871	что бы	3	1
872	следует признать	1	1
873	должны были	1	1
874	он еще	1	1
875	могла бы	1	1
876	россии а	3	1
877	важно только	1	1
878	естественной но	1	1
879	на такой	2	1
880	тот или	1	1
881	у некоторых	1	1
882	друг другу	2	1
883	подход к	1	1
884	его личности	1	1
885	самостоятельно и	1	1
886	условиях и	1	1
887	на отдельные	1	1
888	был в	1	1
889	и есть	2	1
890	в силу	2	1
891	мы теперь	1	1
892	же мы	1	1
893	в совершенно	4	1
894	на европейскую	1	1
895	оно может	1	1
896	особенно когда	1	1
897	и крестьянина	1	1
898	дела не	2	1
899	для чего	1	1
900	как известную	1	1
901	а главное	1	1
902	что хотя	1	1
903	чем и	1	1
904	понять что	2	1
905	где мы	1	1
906	любви и	1	1
907	том чем	1	1
908	на деле	1	1
909	время но	1	1
910	чтобы вся	1	1
911	славянофилов как	1	1
912	и конечно	1	1
913	друг к	1	1
914	себе представить	1	1
915	своими средствами	1	1
916	исходить из	1	1
917	кто они	1	1
918	выше вполне	1	1
919	которых мы	1	1
920	на ее	1	1
921	и должно	2	1
922	вполне и	2	1
923	россия великая	1	1
924	первый и	1	1
925	освободиться от	1	1
926	для народа	2	1
927	упомянутой выше	1	1
928	человек с	1	1
929	прочно и	1	1
930	чтобы стать	1	1
931	с ним	2	1
932	этого мало	1	1
933	никакому сомнению	1	1
934	всегда были	1	1
935	для борьбы	1	1
936	не дала	1	1
937	он на	1	1
938	действительно можно	1	1
939	и заставляли	1	1
940	чем для	1	1
941	они в	1	1
942	но этого	1	1
943	время когда	2	1
944	для творчества	1	1
945	том и	2	1
946	власти и	1	1
947	нас от	1	1
948	там в	1	1
949	такого же	1	1
950	дела от	1	1
951	прочным и	1	1
952	во что	3	1
953	и старая	1	1
954	самим собой	12	1
955	сил и	3	1
956	опять оказывается	1	1
957	подходим к	1	1
958	ясного и	1	1
959	и действительно	1	1
960	из русских	1	1
961	виде как	1	1
962	является результатом	1	1
963	в праве	1	1
964	для каждого	1	1
965	что такой	4	1
966	и просто	1	1
967	участвовать в	1	1
968	приводит к	4	1
969	к какому	1	1
970	дело так	1	1
971	вследствие этого	1	1
972	эта последняя	1	1
973	в гармонии	1	1
974	единения с	1	1
975	и обратно	1	1
976	сейчас же	1	1
977	представляется в	1	1
978	смотреть как	1	1
979	к данной	1	1
980	на россию	2	1
981	ни к	7	1
982	его и	2	1
983	нее так	1	1
984	наконец и	1	1
985	воплощение в	1	1
986	должно быть	3	1
987	их общей	2	1
988	было а	1	1
989	какие же	1	1
990	своей собственной	1	1
991	принципиально не	1	1
992	чем то	1	1
993	таковы что	1	1
994	это только	2	1
995	и исторических	1	1
996	в те	1	1
997	верному пути	1	1
998	только один	1	1
999	то все	1	1
1000	правительства в	1	1
1001	к одному	1	1
1002	котором она	1	1
1003	случаев это	1	1
1004	ее с	1	1
1005	это стремление	1	1
1006	что такая	1	1
1007	друг от	2	1
1008	которое будет	1	1
1009	а лишь	4	1
1010	в обществе	1	1
1011	основан на	1	1
1012	совершенно новым	1	1
1013	наука и	1	1
1014	если мы	1	1
1015	при котором	3	1
1016	v но	1	1
1017	в каждый	1	1
1018	котором мы	1	1
1019	политической или	3	1
1020	другим способом	1	1
1021	и проч	1	1
1022	конкретно представить	1	1
1023	господствующей в	1	1
1024	состоящая в	1	1
1025	бы гибель	1	1
1026	друг друга	3	1
1027	же он	1	1
1028	ведет нас	1	1
1029	в самой	1	1
1030	давления со	1	1
1031	может представлять	1	1
1032	они были	1	1
1033	работа по	2	1
1034	из отдельных	1	1
1035	обе стороны	1	1
1036	то они	1	1
1037	ничем не	1	1
1038	за последнее	2	1
1039	не во	1	1
1040	на тех	1	1
1041	своих целях	1	1
1042	эта не	1	1
1043	действительно является	1	1
1044	в семью	1	1
1045	народа к	1	1
1046	при таких	4	1
1047	к соединению	4	1
1048	все таки	4	1
1049	упускать из	1	1
1050	тому чтобы	4	1
1051	именно тем	1	1
1052	на ряду	1	1
1053	себя на	2	1
1054	мало того	1	1
1055	нетрудно было	1	1
1056	участие в	2	1
1057	все равно	1	1
1058	к участию	1	1
1059	от своих	1	1
1060	целиком в	1	1
1061	на каком	1	1
1062	от друга	2	1
1063	а о	1	1
1064	этого не	2	1
1065	в свои	1	1
1066	с ними	1	1
1067	что к	1	1
1068	то к	1	1
1069	не противоречат	1	1
1070	работу по	1	1
1071	и другое	1	1
1072	отрицать что	1	1
1073	вот это	1	1
1074	понимать как	1	1
1075	положение в	1	1
1076	с россией	1	1
1077	об отдельных	1	1
1078	возможно и	1	1
1079	образцу на	1	1
1080	и следовало	1	1
1081	и небольшой	1	1
1082	сейчас не	1	1
1083	быть для	1	1
1084	и довольно	1	1
1085	культурного творчества	1	1
1086	связаны с	1	1
1087	каждого отдельного	2	1
1088	именно вследствие	1	1
1089	бы его	2	1
1090	которая как	1	1
1091	протестом против	1	1
1092	ко всему	1	1
1093	тем чем	1	1
1094	том случае	4	1
1095	тем сильнее	1	1
1096	а сделать	1	1
1097	этот взгляд	1	1
1098	переворот в	4	1
1099	у кого	1	1
1100	ради этой	1	1
1101	усомниться в	1	1
1102	или целиком	1	1
1103	это как	1	1
1104	с новыми	1	1
1105	он принадлежит	1	1
1106	но при	1	1
1107	характера в	1	1
1108	церкви и	9	1
1109	однако если	1	1
1110	русской культуры	2	1
1111	силе и	1	1
1112	внутренних противоречий	1	1
1113	этому и	1	1
1114	нечего и	1	1
1115	у народа	1	1
1116	есть и	2	1
1117	оказывается что	1	1
1118	решения этого	1	1
1119	но дело	1	1
1120	не следует	1	1
1121	стороны и	1	1
1122	только то	1	1
1123	эта должна	1	1
1124	по сравнению	1	1
1125	в большинстве	3	1
1126	судить об	1	1
1127	идет речь	4	1
1128	и т.д	4	1
1129	эти ошибки	1	1
1130	европейцев и	1	1
1131	сказано выше	1	1
1132	этом вопросе	1	1
1133	зависимость от	2	1
1134	свою задачу	2	1
1135	со своими	1	1
1136	не быть	1	1
1137	наконец что	1	1
1138	что среди	1	1
1139	связи между	1	1
1140	эту мысль	1	1
1141	означало бы	1	1
1142	с таким	1	1
1143	самом себе	2	1
1144	никому не	1	1
1145	же будет	1	1
1146	том виде	1	1
1147	рабочего и	1	1
1148	совести и	1	1
1149	отправная точка	1	1
1150	идет не	1	1
1151	об этой	1	1
1152	в создании	1	1
1153	известной степени	1	1
1154	всем мире	1	1
1155	само собой	1	1
1156	некоторых из	2	1
1157	которых каждая	1	1
1158	сам а	1	1
1159	нетрудно заметить	1	1
1160	его творчество	1	1
1161	в лице	1	1
1162	такой вид	1	1
1163	силу и	1	1
1164	не можем	2	1
1165	есть не	1	1
1166	и деятельности	2	1
1167	не отвечала	1	1
1168	степени и	1	1
1169	по нашему	1	1
