text	Bakhtin_FransuaRableINarodnaiaKultura_part1	Bakhtin_FransuaRableINarodnaiaKultura_part2	Bakhtin_FransuaRableINarodnaiaKultura_part3	Bakhtin_FransuaRableINarodnaiaKultura_part4	Bakhtin_KFilosofiiPostupka_part1	Bakhtin_ProblemaSoderzhaniaMateriala_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part2	Bakhtin_ProblemyTvorchestvaDostoevskogo_part1	Bakhtin_formyVremeniIChronotopaVRomane_part1	Bakhtin_slovoVRomane_part1	Berdyaev_MirosozercanieDostoevskogo_part1	Berdyaev_NovoeSrednevekovje_part1	Berdyaev_OtkrovenieoChelovekeDostoevskij_part1	Berdyaev_VelikijInkvizitor_part1	Ircho_Komedia_part1	Ircho_Komedia_part2	Kanaev_SovremennyiVitalizm_part1	Losev_DialektikaMifa_part1	Losev_DialektikaMifa_part2	Losev_ProblemaSimvolaiRealistich_part1	Losev_ProblemaSimvolaiRealistich_part2	Losev_ProblemaSimvolaiRealistich_part3	Losev_VeschiImya_part1	Losev_VladivirSolovjev_part1	Medvedev_BTomashevskiyTeoriaLiteratury_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part1	Medvedev_IolandNeifeldDostoevskiy_part1	Medvedev_SotsiologizmBezSotsiologii_part1	Medvedev_UchenyiSalierizm_part1	Medvedev_VLabPisatelia_part1	Medvedev_ViktorShklovskiyTeoriaProsy_part1	Nazirov_TragedijnoeNachaloPetrVerxovenskij_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part1	Nazirov_VrazhdaKakSotrPrototypStavrogina_part1	Potebnia_Myslijsyk_part1	Potebnia_Myslijsyk_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part1	Propp_IstoricheskieKorniVolshebnoiSkazki_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part3	Propp_IstoricheskieKorniVolshebnoiSkazki_part4	Propp_MorfologiaSkazki_part1	Propp_RusskieAgrarnyePrazdniki_part1	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean_part1	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast_part1	Tiupa_AnalitikaHudozhestvennogo_part1	Tiupa_AnalitikaHudozhestvennogo_part2	Tiupa_DiskursIZhanr_part1	Tiupa_HudozhestvennostChehovskogoRasskasa_part1	Tiupa_HudozhestvennyiDiskurs_part1	Tiupa_LitereturaIMentalnost_part1	Tiupa_Narrotologia_part1	Tiupa_NarrotologicheskiyChehov_part1	Tiupa_TeoriaLiteretury3glavy_part1	Tiupa_VvedenieVSravnitelnuyuNarrotologiu_part1	Trubetskoy_EvropaiChelovechestvo_part1	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom_part1	Trubetskoy_VerxiiNizyReligiiIndii_part1	Vinokur_KulturaYazyka_part1	Vinokur_StatiiOPushkine_part1	Vinokur_VvedenieVizuchenieFilologicheskichNauk_part1	Voloshinov_Freidism_part1	Voloshinov_MarksizmFilosofijaJazyka_part1	Voloshinov_OGranitsachLingvistikiIPoetiki_part1	Voloshinov_PoTuStoronuSotsialnogo_part1	Voloshinov_RetstnziiaNaVinogradova_part1	Voloshinov_SlovoVZhizniISlovoVPoezii_part1	Voloshinov_StilistikaHudozestvennoyRechi_part1	Vygotskiy_Myshlenieirech_part1	Vygotskiy_Myshlenieirech_part2	Vygotskiy_Myshlenieirech_part3	Vygotskiy_Myshlenieirech_part4	Vygotskiy_Psychologia_part1	Vygotskiy_Psychologia_part2	Vygotskiy_Psychologia_part3
Berdyaev_VelikijInkvizitor	823	711	803	781	676	545	1161	890	1033	936	903	1446	366	404	0	589	765	150	1118	1255	1305	1233	993	1309	955	8	884	8	57	165	550	8	211	690	194	1245	1255	887	828	847	845	591	754	400	221	724	669	688	800	445	602	421	734	490	671	559	448	386	1045	1082	756	845	762	175	239	5	269	528	879	969	1035	956	1075	1086	1226
Ircho_Komedia	2273	2230	2374	2263	1498	1425	2996	2502	2918	2667	2567	2433	590	614	510	0	0	480	2827	2878	3418	3366	2819	3176	3072	17	2636	22	107	329	1561	10	527	1933	505	3098	3102	2688	2498	2422	2551	1871	2260	1287	511	2261	2027	2044	2439	1369	1880	1268	2327	1540	2067	1785	1109	1140	3047	3177	2212	2587	2547	488	688	13	728	1481	3112	3229	3223	3227	3235	3322	3583
Kanaev_SovremennyiVitalizm	817	785	818	821	578	599	1173	904	1135	940	980	804	226	253	179	598	791	0	1031	1134	1337	1329	917	1156	856	7	1096	8	58	153	555	6	207	611	168	1132	1073	899	805	810	777	697	753	421	204	790	651	713	695	456	597	442	757	501	761	695	467	433	1082	1117	748	1192	1159	240	327	7	313	691	1174	1304	1241	1218	1251	1246	1271
Losev_DialektikaMifa	2580	2347	2620	2425	1960	1824	3594	2793	3452	3034	2990	3127	725	701	609	1925	2501	567	0	0	5333	5398	3299	5997	2948	15	3169	19	115	392	1687	10	529	1999	480	3985	4010	2966	2613	2715	2763	1975	2131	1370	536	2316	2026	2125	2373	1465	1864	1259	2263	1696	2050	2038	1264	1195	3414	3151	2537	3174	3178	586	824	11	818	1757	3342	3429	3691	3672	3907	3854	4145
Losev_ProblemaSimvolaiRealistich	2873	2717	2975	2778	1993	2054	3842	3273	3708	3324	3575	3272	726	794	640	2467	2870	632	4682	4955	0	0	0	5581	3630	15	3665	19	115	425	2037	10	609	2398	591	4391	4449	3185	2884	3004	3055	2240	2578	1543	631	2661	2323	2385	2700	1730	2131	1397	2575	1891	2326	2171	1351	1261	3845	3730	2881	3252	3583	674	835	11	934	1935	4031	4315	4278	4421	4303	4224	4526
Losev_VeschiImya	1861	1782	1968	1888	1553	1371	2724	2080	2602	2258	2291	2273	546	556	478	1441	1958	437	3914	4370	4210	4281	2555	0	2318	13	2476	19	107	317	1307	10	441	1483	412	3045	3045	2200	1969	1946	2021	1564	1648	1163	485	1881	1650	1708	1899	1162	1527	1068	1827	1375	1612	1525	1020	914	2774	2599	2052	2379	2593	448	635	11	648	1391	2712	2713	2910	2920	3020	2967	3128
Losev_VladivirSolovjev	2482	2339	2487	2318	1627	1503	3159	2638	2898	2709	2601	2874	625	701	621	2082	2550	477	3648	3938	4703	4614	3324	4092	0	15	2816	17	99	328	1666	13	550	2105	614	3412	3391	2621	2443	2456	2527	1742	2208	1295	609	2133	2023	1992	2367	1361	1837	1217	2151	1530	1931	1823	1220	1148	3093	3223	2271	2778	2725	514	741	11	727	1517	3126	3107	3221	3182	3455	3444	3621
Medvedev_BTomashevskiyTeoriaLiteratury	63	49	58	50	41	55	93	67	74	35	57	68	23	19	31	45	51	12	83	79	119	103	68	97	61	0	74	9	7	16	43	0	11	34	13	55	51	47	38	31	37	25	35	21	20	35	28	31	29	21	31	27	45	26	38	34	35	16	72	83	32	59	57	14	8	0	19	34	35	43	48	47	48	78	52
Medvedev_FormalnyjMetodvLiteraturovedenii	2552	2368	2404	2410	1841	2163	3529	2736	3603	2994	3712	2392	628	585	454	1782	2224	565	3356	3643	4252	4152	2651	3856	2506	15	0	15	146	478	1775	17	474	1751	456	3623	3622	2631	2290	2335	2370	1901	2160	1360	519	2444	1963	2137	2152	1591	1788	1247	2120	1753	1983	1807	1172	1085	3358	2947	2456	3081	4212	707	759	15	999	1844	3502	3644	3713	3808	3751	3432	3764
Medvedev_IolandNeifeldDostoevskiy	74	97	98	77	63	92	175	106	148	96	79	141	42	47	29	59	81	21	124	125	156	121	91	122	134	4	118	0	7	19	68	0	31	70	31	103	88	75	105	76	77	56	77	51	28	93	60	70	74	41	61	49	82	46	71	46	59	46	108	135	69	98	94	13	26	0	23	41	109	99	122	109	105	118	114
Medvedev_SotsiologizmBezSotsiologii	395	325	369	359	320	328	558	380	516	396	405	383	99	117	87	268	342	90	411	418	585	570	446	528	428	2	486	4	0	99	324	10	99	301	98	567	605	399	353	330	354	276	371	226	128	423	349	378	343	254	321	262	367	279	343	329	191	206	514	557	394	369	418	103	122	3	161	251	509	510	562	528	577	606	679
Medvedev_UchenyiSalierizm	672	645	711	627	544	715	1075	739	1034	736	770	771	202	223	174	489	665	169	943	1019	1266	1264	833	1142	759	7	1135	9	75	0	668	17	186	582	162	999	1017	696	616	588	602	480	508	409	219	841	656	673	703	498	653	432	704	541	664	555	430	349	1004	990	720	770	870	220	239	7	295	515	866	874	938	876	1134	935	1082
Medvedev_VLabPisatelia	1515	1419	1601	1402	1021	1182	2081	1583	2027	1722	1902	1588	377	440	312	1185	1448	331	1915	1947	2317	2359	1769	2153	1829	13	2037	12	79	319	0	13	327	1306	392	1976	2038	1680	1456	1535	1508	1220	1318	847	389	1466	1325	1338	1442	972	1201	807	1440	1060	1287	1147	749	762	2089	2080	1587	1615	1740	370	457	13	509	956	2013	2047	2063	1994	2310	1926	2252
Medvedev_ViktorShklovskiyTeoriaProsy	137	102	110	112	38	49	111	119	101	118	82	91	26	26	24	89	100	14	82	71	133	133	119	77	132	0	89	0	14	26	56	0	27	75	17	117	123	67	68	72	82	34	125	54	27	91	77	88	94	54	73	51	61	59	63	83	46	53	129	173	108	56	65	21	22	3	23	57	131	141	123	118	154	144	167
Nazirov_TragedijnoeNachaloPetrVerxovenskij	990	966	1036	1019	693	664	1512	1136	1344	1090	1100	1340	248	440	219	732	941	192	1159	1173	1433	1418	1174	1213	1221	4	1027	13	56	164	599	8	0	1260	356	1234	1249	932	834	894	932	538	836	451	198	961	922	912	1039	619	807	566	1003	688	888	621	426	401	1007	1145	746	917	918	186	260	9	281	599	1046	1079	1145	1079	1210	1315	1338
Nazirov_TvorcheskiePrincipyDostoevskogo	2187	2179	2180	2082	1446	1431	3556	2738	3133	2471	2527	3156	574	838	567	1789	2180	418	2732	2820	3320	3269	2543	2928	2786	13	2412	25	93	317	1599	13	737	0	707	2864	2798	2194	2029	2165	2109	1516	1835	1091	504	2131	1991	2016	2347	1389	1876	1199	2235	1565	1883	1475	969	977	2528	2786	1811	2236	2271	452	617	13	675	1233	2690	2645	2787	2774	2924	2995	3090
Nazirov_VrazhdaKakSotrPrototypStavrogina	929	959	973	944	665	606	1459	1009	1369	1031	1030	1327	221	400	194	743	939	182	1035	1057	1194	1153	1045	1159	1474	6	1007	13	58	149	672	8	381	1192	0	1022	1096	886	874	901	880	521	929	481	241	819	838	848	946	546	771	515	921	633	797	631	448	431	968	1131	740	948	964	190	290	9	293	574	1014	1044	1035	1004	1145	1171	1236
Potebnia_Myslijsyk	2309	2233	2450	2363	1795	1908	3410	2663	3380	2745	3336	2875	661	726	564	1944	2500	572	3728	3939	4689	4630	2915	4324	2837	15	3187	19	105	377	1680	6	495	1827	466	0	0	2873	2596	2588	2660	1984	2238	1385	520	2270	2065	2100	2357	1511	1858	1225	2205	1654	2036	2060	1171	1145	3528	3062	2568	2930	3296	603	783	11	866	1831	3696	3898	4068	4192	4100	3852	4080
Propp_IstoricheskieKorniVolshebnoiSkazki	2679	2691	2891	3014	1840	1818	3611	3078	3495	3238	3058	3131	672	727	636	2305	3111	605	4031	4276	4749	4697	3350	4437	3250	17	3299	19	109	390	1867	11	583	2129	512	4004	4063	0	0	0	0	3394	3376	1464	546	2542	2296	2367	2757	1556	2049	1444	2595	1767	2297	2168	1309	1340	3634	3504	2653	3200	3134	585	820	13	866	1813	3878	4213	4140	4037	3972	4255	4441
Propp_MorfologiaSkazki	1300	1278	1477	1341	907	981	1874	1442	1934	1586	1674	1383	367	358	295	1239	1556	364	1951	2217	2496	2460	1665	2364	1516	9	1765	12	81	240	1094	6	313	1057	277	2117	2069	2497	2295	2122	2277	0	1747	809	320	1401	1238	1337	1379	892	1047	875	1464	1014	1299	1126	761	722	2097	1950	1556	1649	1800	354	480	11	502	987	2007	2134	2260	2118	2199	2159	2345
Propp_RusskieAgrarnyePrazdniki	2046	1926	2186	2034	1239	1373	2439	2150	2384	2273	2252	2018	466	516	414	1795	2072	431	2467	2529	3138	3017	2415	2688	2454	11	2363	15	88	271	1350	8	456	1546	465	2871	2853	2854	2769	2752	2738	1935	0	1081	446	1816	1621	1705	1892	1125	1433	1045	1875	1267	1755	1568	975	965	2580	2612	1868	2175	2127	436	597	11	639	1244	2602	2777	2800	2704	2818	2687	2951
Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean	1342	1165	1316	1222	890	972	1787	1430	1657	1440	1517	1301	371	332	269	1059	1252	282	1726	1832	2200	2227	1568	2010	1427	6	1664	11	76	226	900	6	270	1011	274	1997	1987	1315	1211	1239	1258	932	1204	0	496	1363	1162	1259	1159	872	995	816	1275	978	1209	1212	821	758	1732	1717	1412	1424	1560	310	384	9	443	892	1937	2011	2075	2034	1999	1917	2048
Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast	814	717	753	700	666	641	1111	870	1065	915	996	938	273	247	210	636	764	183	1153	1227	1312	1334	941	1351	976	6	1109	9	65	168	653	6	184	655	215	1288	1335	846	746	742	727	641	767	822	0	911	754	875	806	599	757	539	841	656	779	587	498	450	1224	1143	913	802	912	217	250	9	276	594	1054	1022	1109	1111	1125	1123	1226
Tiupa_AnalitikaHudozhestvennogo	2362	2162	2357	2207	1678	1915	3274	2617	3146	2755	2964	2418	561	586	491	1869	2332	499	3005	3129	3812	3775	2698	3368	2605	15	2907	15	118	398	1689	8	525	1968	481	3217	3285	2461	2260	2196	2293	1706	1996	1272	551	0	0	3024	2822	2692	2626	1812	2907	3163	2654	1713	1133	1042	3029	2995	2298	2523	2861	583	672	13	807	1624	3102	3142	3246	3351	3313	3202	3365
Tiupa_DiskursIZhanr	2141	1952	2078	1976	1502	1565	2932	2463	2780	2508	2750	2054	544	538	384	1687	1990	416	2457	2506	3182	3170	2263	2715	2212	10	2551	15	96	317	1367	11	459	1782	447	2764	2760	2079	1908	1889	1919	1431	1622	1125	471	2937	2764	0	2491	2115	2217	1744	2831	2343	2725	1384	948	881	2543	2755	1915	2273	2601	488	623	13	714	1417	2694	2827	2895	3025	2610	2679	2739
Tiupa_HudozhestvennostChehovskogoRasskasa	2016	1917	2096	2005	1467	1378	3016	2336	2898	2446	2565	2457	499	688	480	1804	2268	433	2655	2756	3189	3210	2480	2881	2516	8	2481	13	92	298	1426	8	511	1902	477	2887	2858	2310	2147	2087	2125	1606	1923	1169	488	2610	2469	2417	0	1704	2182	1466	3072	1911	2446	1471	995	887	2686	2612	2008	2266	2338	456	602	15	691	1416	2701	2704	2785	2971	2814	3016	3102
Tiupa_HudozhestvennyiDiskurs	1619	1369	1509	1364	1153	1368	2171	1686	1991	1779	1967	1434	392	400	281	1076	1357	264	1663	1752	2349	2338	1698	1904	1473	6	1859	10	84	279	1061	8	367	1253	322	1968	1987	1371	1209	1222	1289	992	1084	919	365	2597	2372	2178	1806	0	2041	1372	2020	3987	1926	1049	671	667	1796	1708	1364	1599	1926	376	439	9	562	981	1995	1985	2078	2143	2107	1886	2068
Tiupa_LitereturaIMentalnost	2132	2001	2160	1954	1580	1711	3063	2318	2856	2400	2657	2489	583	633	517	1719	2066	409	2601	2755	3324	3365	2549	2940	2805	9	2598	17	100	348	1548	10	516	1920	491	2941	3001	2034	1862	1909	1925	1392	1781	1200	505	3044	2664	2520	2594	2157	0	1446	2605	2401	2464	1523	1017	971	2742	2582	1966	2239	2428	503	645	13	719	1384	2683	2563	2785	2809	3000	2682	2975
Tiupa_Narrotologia	1459	1270	1407	1311	1041	1108	2004	1570	1835	1623	1698	1392	389	371	276	1071	1279	270	1684	1802	2128	2140	1552	1923	1375	8	1599	13	71	229	922	6	343	1164	307	1743	1712	1408	1205	1266	1274	987	1059	848	352	2084	1843	2139	1697	1500	1441	0	2379	1646	1911	913	642	623	1620	1592	1213	1396	1701	319	401	11	476	963	1642	1747	1819	1702	1779	1688	1777
Tiupa_NarrotologicheskiyChehov	1987	1896	2013	1947	1503	1389	2910	2199	2795	2408	2611	2131	492	533	420	1699	2102	419	2530	2711	3269	3305	2420	2835	2342	11	2346	15	98	313	1400	8	495	1820	510	2774	2841	2072	1882	1888	1959	1407	1687	1104	450	2710	2374	2717	3129	1833	2096	2060	0	2057	4209	1413	952	909	2612	2565	1894	2184	2399	449	565	15	694	1433	2499	2712	2770	2880	2724	2893	2985
Tiupa_TeoriaLiteretury3glavy	1640	1428	1596	1431	1156	1388	2218	1742	2068	1845	2018	1510	401	406	296	1134	1419	285	1824	1921	2474	2445	1817	2054	1579	9	1937	10	88	289	1090	10	386	1322	333	2018	2047	1464	1291	1277	1365	1066	1182	949	380	2728	2715	2283	1895	3865	2127	1408	2136	0	2011	1064	705	696	1883	1794	1421	1753	2081	388	460	11	576	1035	2059	2072	2157	2263	2206	1961	2180
Tiupa_VvedenieVSravnitelnuyuNarrotologiu	1728	1615	1743	1637	1267	1269	2345	1849	2192	1985	2169	1782	464	445	346	1432	1722	356	2021	2107	2751	2740	1950	2284	1946	11	1925	15	89	287	1141	8	414	1446	427	2341	2410	1774	1612	1540	1655	1187	1430	919	405	2306	1992	2394	2243	1594	1751	1436	3506	1744	0	1206	781	754	2117	2046	1558	1760	1931	368	502	13	567	1220	2085	2183	2272	2203	2231	2324	2381
Trubetskoy_EvropaiChelovechestvo	1599	1485	1602	1558	1179	1145	2126	1708	1931	1772	1709	1663	420	441	383	1243	1635	394	2022	2117	2704	2618	1846	2245	1821	13	1941	15	85	253	1072	10	356	1140	345	2477	2470	1613	1472	1532	1571	1080	1385	1070	370	1507	1329	1348	1409	983	1193	821	1438	1075	1360	0	1117	982	2088	1995	1527	1881	1978	364	522	7	570	1093	2319	2391	2503	2420	2491	2470	2579
Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	1246	1140	1228	1229	1040	952	1778	1281	1702	1435	1473	1565	396	411	400	980	1325	331	1855	1950	2294	2239	1607	2051	1486	12	1665	13	79	257	924	10	303	1015	310	1934	1964	1441	1246	1285	1264	964	1175	884	372	1318	1142	1204	1305	825	1022	742	1300	916	1178	1475	0	789	1775	1720	1327	1540	1606	292	426	9	453	947	1733	1745	1891	1881	1942	1958	2139
Trubetskoy_VerxiiNizyReligiiIndii	1396	1224	1376	1312	858	896	1730	1449	1552	1439	1465	1351	347	365	307	1060	1324	290	1580	1551	2035	1976	1612	1649	1485	6	1479	11	74	235	903	10	290	987	292	1851	1891	1419	1260	1332	1329	903	1166	865	355	1246	1069	1234	1132	861	985	766	1213	921	1098	1323	796	0	1621	1617	1230	1399	1554	296	429	11	457	903	1790	1821	1927	1860	1866	1804	1983
Vinokur_KulturaYazyka	2410	2290	2433	2259	1684	1721	3236	2617	3328	2691	3487	2559	577	588	502	2026	2496	547	3575	3778	4405	4375	2907	4046	2910	13	3441	17	124	417	1757	10	524	1991	510	3874	3919	2977	2638	2565	2687	2071	2299	1425	567	2395	2179	2157	2350	1511	1963	1297	2356	1685	2104	2014	1221	1154	0	3648	2852	2852	3369	640	728	17	843	1776	3570	3651	3935	4014	3789	3633	3856
Vinokur_StatiiOPushkine	2439	2417	2481	2368	1517	1585	3176	2607	3039	2656	3080	2409	594	587	492	2241	2627	533	3204	3347	4113	4011	2994	3501	3161	21	3130	24	119	372	1774	13	540	2024	551	3470	3461	2628	2415	2500	2501	1927	2338	1351	566	2343	2177	2155	2342	1466	1953	1295	2349	1630	2100	1849	1111	1159	3593	0	2656	2605	2844	568	695	13	772	1583	3211	3392	3396	3430	3558	3557	3782
Vinokur_VvedenieVizuchenieFilologicheskichNauk	1747	1620	1659	1635	1182	1250	2209	1778	2170	1887	2201	1661	460	415	351	1507	1743	389	2559	2664	3190	3104	2091	2834	1961	11	2357	13	101	300	1289	10	367	1290	346	2686	2568	1993	1737	1799	1778	1481	1651	1067	425	1831	1577	1705	1630	1157	1430	1024	1749	1287	1634	1412	899	882	2854	2650	0	1910	2228	432	476	11	595	1255	2521	2537	2729	2695	2626	2470	2818
