text	Bakhtin_FransuaRableINarodnaiaKultura_part1	Bakhtin_FransuaRableINarodnaiaKultura_part2	Bakhtin_FransuaRableINarodnaiaKultura_part3	Bakhtin_FransuaRableINarodnaiaKultura_part4	Bakhtin_KFilosofiiPostupka_part1	Bakhtin_ProblemaSoderzhaniaMateriala_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part2	Bakhtin_ProblemyTvorchestvaDostoevskogo_part1	Bakhtin_formyVremeniIChronotopaVRomane_part1	Bakhtin_slovoVRomane_part1	Berdyaev_MirosozercanieDostoevskogo_part1	Berdyaev_NovoeSrednevekovje_part1	Berdyaev_OtkrovenieoChelovekeDostoevskij_part1	Berdyaev_VelikijInkvizitor_part1	Ircho_Komedia_part1	Ircho_Komedia_part2	Kanaev_SovremennyiVitalizm_part1	Losev_DialektikaMifa_part1	Losev_DialektikaMifa_part2	Losev_ProblemaSimvolaiRealistich_part1	Losev_ProblemaSimvolaiRealistich_part2	Losev_ProblemaSimvolaiRealistich_part3	Losev_VeschiImya_part1	Losev_VladivirSolovjev_part1	Medvedev_BTomashevskiyTeoriaLiteratury_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part1	Medvedev_IolandNeifeldDostoevskiy_part1	Medvedev_SotsiologizmBezSotsiologii_part1	Medvedev_UchenyiSalierizm_part1	Medvedev_VLabPisatelia_part1	Medvedev_ViktorShklovskiyTeoriaProsy_part1	Nazirov_TragedijnoeNachaloPetrVerxovenskij_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part1	Nazirov_VrazhdaKakSotrPrototypStavrogina_part1	Potebnia_Myslijsyk_part1	Potebnia_Myslijsyk_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part1	Propp_IstoricheskieKorniVolshebnoiSkazki_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part3	Propp_IstoricheskieKorniVolshebnoiSkazki_part4	Propp_MorfologiaSkazki_part1	Propp_RusskieAgrarnyePrazdniki_part1	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean_part1	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast_part1	Tiupa_AnalitikaHudozhestvennogo_part1	Tiupa_AnalitikaHudozhestvennogo_part2	Tiupa_DiskursIZhanr_part1	Tiupa_HudozhestvennostChehovskogoRasskasa_part1	Tiupa_HudozhestvennyiDiskurs_part1	Tiupa_LitereturaIMentalnost_part1	Tiupa_Narrotologia_part1	Tiupa_NarrotologicheskiyChehov_part1	Tiupa_TeoriaLiteretury3glavy_part1	Tiupa_VvedenieVSravnitelnuyuNarrotologiu_part1	Trubetskoy_EvropaiChelovechestvo_part1	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom_part1	Trubetskoy_VerxiiNizyReligiiIndii_part1	Vinokur_KulturaYazyka_part1	Vinokur_StatiiOPushkine_part1	Vinokur_VvedenieVizuchenieFilologicheskichNauk_part1	Voloshinov_Freidism_part1	Voloshinov_MarksizmFilosofijaJazyka_part1	Voloshinov_OGranitsachLingvistikiIPoetiki_part1	Voloshinov_PoTuStoronuSotsialnogo_part1	Voloshinov_RetstnziiaNaVinogradova_part1	Voloshinov_SlovoVZhizniISlovoVPoezii_part1	Voloshinov_StilistikaHudozestvennoyRechi_part1	Vygotskiy_Myshlenieirech_part1	Vygotskiy_Myshlenieirech_part2	Vygotskiy_Myshlenieirech_part3	Vygotskiy_Myshlenieirech_part4	Vygotskiy_Psychologia_part1	Vygotskiy_Psychologia_part2	Vygotskiy_Psychologia_part3
Berdyaev_VelikijInkvizitor	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1
Ircho_Komedia	3	6	4	3	4	4	6	6	5	9	5	3	0	0	1	0	0	0	4	6	4	5	9	6	8	0	3	0	0	2	4	0	1	3	1	3	4	3	3	3	3	4	3	5	3	7	4	7	5	9	4	5	5	9	2	4	1	5	7	7	6	5	5	0	1	0	2	3	5	8	10	7	5	4	7
Kanaev_SovremennyiVitalizm	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Losev_DialektikaMifa	7	7	7	3	4	8	8	5	6	12	9	6	1	0	0	3	6	0	0	0	25	25	11	31	7	0	10	0	0	1	6	0	2	5	2	12	8	9	6	7	7	8	4	7	3	10	6	8	5	6	5	2	6	7	3	2	4	2	9	11	13	8	9	3	2	0	3	9	8	9	13	9	8	6	8
Losev_ProblemaSimvolaiRealistich	8	10	10	5	4	4	10	7	6	16	9	7	1	1	1	6	10	0	25	31	0	0	0	28	17	0	11	0	0	1	5	0	1	5	1	14	12	18	10	10	9	11	9	9	3	13	7	8	7	11	6	5	6	11	2	5	5	5	12	19	16	13	18	4	1	0	5	12	14	22	26	21	15	13	18
Losev_VeschiImya	3	3	3	2	3	3	5	3	5	5	4	3	0	1	1	4	4	0	22	21	18	18	7	0	6	0	2	0	0	2	2	0	1	3	1	4	5	9	3	4	3	5	1	5	3	7	5	6	2	6	3	3	4	6	1	3	1	3	10	5	8	6	5	3	0	0	3	5	5	5	6	5	7	6	8
Losev_VladivirSolovjev	9	10	8	5	4	3	10	6	9	10	8	4	2	0	1	7	10	0	15	16	22	21	14	15	0	0	10	0	0	2	3	0	2	6	2	8	8	9	6	6	4	7	4	7	4	8	3	7	5	5	4	4	5	6	2	7	7	4	9	12	10	8	10	4	1	0	4	7	7	11	10	9	11	8	14
Medvedev_BTomashevskiyTeoriaLiteratury	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medvedev_FormalnyjMetodvLiteraturovedenii	7	11	7	7	4	6	10	9	9	13	8	1	0	0	0	3	9	0	11	6	8	8	5	5	7	0	0	0	0	2	6	0	2	4	2	7	7	3	2	2	3	2	2	6	3	11	3	6	5	6	4	4	3	7	5	3	4	4	6	11	7	12	22	0	1	0	3	7	3	9	8	12	6	3	3
Medvedev_IolandNeifeldDostoevskiy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medvedev_SotsiologizmBezSotsiologii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medvedev_UchenyiSalierizm	1	1	1	1	2	2	2	1	2	1	1	0	0	0	0	2	2	0	1	1	0	1	1	2	1	0	1	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	0	2	1	2	1	1	1	2	1	2	1	2	1	2	1	2	1	1	1	2	2	0	0	0	1	1	0	0	0	0	1	0	0
Medvedev_VLabPisatelia	6	6	3	2	1	2	2	6	4	4	5	0	0	0	0	1	4	0	3	5	2	1	0	2	2	0	4	0	0	1	0	0	1	3	1	4	2	0	0	1	0	0	0	3	3	2	1	4	3	4	1	2	3	4	3	1	1	2	3	5	3	2	3	0	0	0	1	3	2	3	5	5	1	0	0
Medvedev_ViktorShklovskiyTeoriaProsy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nazirov_TragedijnoeNachaloPetrVerxovenskij	2	2	2	2	1	1	3	3	2	2	2	0	0	1	0	1	1	0	1	1	0	0	1	1	2	0	2	0	0	1	1	0	0	4	2	1	1	0	0	0	0	0	0	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	0	0	0	0	2	0	0	0	0	1	0	0
Nazirov_TvorcheskiePrincipyDostoevskogo	6	5	5	4	1	2	7	9	6	5	3	3	1	3	1	1	3	0	3	2	3	3	2	4	6	0	5	0	0	1	4	0	4	0	2	2	1	1	0	1	0	1	2	4	3	4	2	5	3	3	3	2	4	4	1	2	1	2	2	7	4	5	5	0	0	0	1	3	3	3	3	5	2	1	3
Nazirov_VrazhdaKakSotrPrototypStavrogina	2	2	2	2	1	1	2	2	2	2	2	0	0	0	0	1	1	0	1	1	0	0	1	1	2	0	2	0	0	1	1	0	2	2	0	1	1	0	0	0	0	0	0	2	1	2	1	1	2	1	1	1	1	2	1	1	1	1	1	2	2	2	2	0	0	0	0	2	0	0	0	0	1	0	0
Potebnia_Myslijsyk	3	6	2	3	4	2	8	3	7	8	7	4	0	0	1	5	7	0	11	13	14	13	9	11	9	0	8	0	0	2	4	0	1	2	1	0	0	10	7	5	4	5	5	6	3	8	5	10	7	7	9	4	7	7	3	7	2	5	15	12	14	8	12	4	1	0	6	8	9	19	13	19	12	13	14
Propp_IstoricheskieKorniVolshebnoiSkazki	5	6	5	4	2	2	5	4	5	9	4	5	1	0	1	4	7	0	15	10	17	13	9	14	6	0	2	0	0	1	4	0	0	3	0	8	8	0	0	0	0	17	13	4	1	9	3	5	7	6	4	6	6	6	2	5	1	6	12	9	17	9	11	3	0	0	6	6	15	15	16	17	16	12	17
Propp_MorfologiaSkazki	0	0	1	0	2	1	2	0	2	2	1	3	1	0	0	2	2	0	5	4	5	5	3	5	3	0	1	0	0	1	0	0	0	1	0	1	1	10	6	3	7	0	4	1	0	3	0	1	3	2	1	3	1	2	1	2	1	1	5	2	6	3	3	1	0	0	1	4	3	6	5	2	5	3	5
Propp_RusskieAgrarnyePrazdniki	1	0	2	0	0	0	2	1	0	1	1	1	1	0	0	1	1	0	4	2	3	6	1	2	3	0	1	0	0	0	0	0	0	2	0	2	3	4	6	3	3	4	0	1	0	3	0	2	2	1	2	3	2	1	0	1	0	2	5	5	4	1	4	2	0	0	1	3	3	5	6	6	4	2	5
Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean	4	5	4	2	2	3	7	3	5	6	5	0	0	0	0	2	4	0	4	3	2	5	4	5	3	0	4	0	0	2	3	0	2	3	2	3	1	1	1	2	1	1	1	0	4	5	2	3	3	5	2	3	2	5	2	4	1	3	3	3	5	4	6	0	1	0	2	3	3	3	4	4	4	2	2
Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast	2	3	2	1	1	2	2	2	2	3	3	0	0	0	0	1	3	0	3	2	2	2	0	3	2	0	3	0	0	1	3	0	1	2	1	2	1	0	0	0	0	0	0	4	0	1	1	3	2	2	1	1	2	2	2	2	1	1	2	2	3	2	1	0	0	0	1	2	2	1	2	2	2	1	1
Tiupa_AnalitikaHudozhestvennogo	5	6	3	4	3	4	6	5	5	7	4	3	0	0	1	6	6	1	5	11	11	10	10	12	8	0	4	0	0	2	2	0	2	4	2	5	6	5	5	2	2	4	3	6	2	0	0	12	5	21	7	8	14	32	5	5	1	3	11	8	14	9	14	4	0	0	3	10	8	9	12	12	8	5	9
Tiupa_DiskursIZhanr	5	7	4	3	2	3	3	5	3	10	5	1	0	0	0	3	6	0	4	6	7	5	3	7	5	0	5	0	0	2	5	0	1	5	1	6	5	2	3	2	1	4	3	4	3	9	10	0	6	11	4	6	12	18	8	4	2	3	8	8	10	4	8	1	0	0	4	5	6	8	8	11	3	3	7
Tiupa_HudozhestvennostChehovskogoRasskasa	3	3	5	3	1	2	5	3	5	6	5	1	0	0	1	3	4	0	5	4	4	4	5	4	5	0	4	0	0	1	3	0	2	3	2	4	5	3	4	2	4	4	3	3	2	4	3	5	0	6	5	5	10	7	5	2	2	2	6	5	5	4	4	0	0	0	2	4	3	5	8	9	7	7	5
Tiupa_HudozhestvennyiDiskurs	4	5	3	3	2	5	7	4	4	7	4	0	0	0	1	3	6	0	3	6	2	4	5	6	3	0	2	0	0	2	4	0	1	2	1	2	4	1	1	3	1	2	1	5	2	12	12	6	5	0	5	5	6	65	2	3	1	4	6	4	6	3	8	1	0	0	2	3	3	5	5	7	4	4	6
Tiupa_LitereturaIMentalnost	3	4	3	3	3	2	4	3	4	5	3	0	0	0	1	3	6	0	3	4	4	5	5	6	4	0	3	0	0	2	3	0	1	3	1	5	4	3	1	4	1	2	1	4	2	13	3	8	6	9	0	4	5	9	2	2	1	4	4	6	7	2	6	3	0	0	5	2	5	5	5	6	5	4	6
Tiupa_Narrotologia	3	3	2	3	2	2	4	2	3	3	2	1	0	0	0	3	4	0	2	2	2	4	3	3	2	0	1	0	0	2	2	0	1	1	1	2	1	2	3	2	0	3	2	3	1	8	2	5	3	5	2	0	14	4	1	2	1	4	4	2	4	2	4	1	0	0	1	2	2	3	3	3	3	0	2
Tiupa_NarrotologicheskiyChehov	5	4	3	2	2	2	3	4	2	6	5	0	0	0	0	3	3	0	3	3	4	4	3	4	4	0	3	0	0	1	4	0	1	4	1	3	5	1	2	2	0	1	1	3	2	12	7	11	8	7	4	22	0	6	43	2	1	2	6	4	7	2	5	1	0	0	2	3	3	3	6	11	2	1	5
Tiupa_TeoriaLiteretury3glavy	4	5	4	4	2	5	7	5	5	7	4	0	0	0	1	3	6	0	3	6	2	3	5	6	4	0	3	0	0	2	4	0	2	3	2	2	4	1	1	3	1	2	1	5	2	12	19	6	6	65	5	4	6	0	2	3	1	4	6	5	7	4	8	1	0	0	2	4	3	5	5	7	3	4	6
Tiupa_VvedenieVSravnitelnuyuNarrotologiu	1	2	1	1	1	1	1	1	1	2	3	0	0	0	0	1	2	0	2	2	1	0	0	1	1	0	2	0	0	1	3	0	1	1	1	3	2	1	1	0	1	1	0	2	2	4	2	6	5	2	1	1	19	2	0	1	1	1	3	3	4	1	1	0	0	0	1	1	1	0	4	3	1	0	0
Trubetskoy_EvropaiChelovechestvo	1	1	2	1	2	2	3	1	2	2	4	0	0	0	0	2	4	0	2	1	2	3	1	3	1	0	1	0	0	2	1	0	1	1	1	2	2	1	1	2	1	2	1	4	2	3	2	2	2	3	1	2	2	3	1	0	4	4	6	2	3	3	3	0	0	0	1	1	3	3	4	5	4	4	2
Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	1	1	1	1	1	1	1	1	1	1	5	1	0	0	0	1	1	0	1	1	4	0	1	1	1	0	4	0	0	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	4	0	2	4	1	1	1	1	0	0	0	0	1	0	2	1	1	3	4	0
Trubetskoy_VerxiiNizyReligiiIndii	3	3	3	4	2	2	2	3	2	2	1	1	0	0	0	2	4	0	1	2	1	2	3	3	1	0	1	0	0	2	2	0	1	1	1	1	1	2	1	4	3	1	1	3	1	3	1	2	1	4	2	4	1	4	1	4	2	0	3	3	3	2	3	0	0	0	1	2	2	3	3	5	3	2	2
Vinokur_KulturaYazyka	6	8	4	2	3	2	5	5	7	6	8	3	0	0	1	4	7	0	7	18	11	10	10	12	8	0	5	0	0	1	5	0	1	2	1	9	12	6	7	4	3	6	3	5	3	11	6	6	7	8	8	6	5	7	4	8	6	5	0	15	13	8	11	2	1	0	0	7	7	13	11	17	20	10	14
Vinokur_StatiiOPushkine	6	6	6	4	2	3	11	5	9	9	8	3	1	0	1	8	9	1	10	9	12	13	9	9	12	0	7	0	0	2	7	0	2	6	2	7	7	7	3	6	5	6	6	7	3	9	6	7	7	8	6	6	6	8	4	5	2	6	13	0	16	7	9	1	1	0	2	3	9	9	12	14	9	9	11
Vinokur_VvedenieVizuchenieFilologicheskichNauk	3	5	3	4	1	1	2	3	2	6	4	3	0	0	0	1	3	0	7	8	7	8	5	8	5	0	3	0	0	1	3	0	2	3	2	6	4	7	5	4	3	6	3	5	3	11	4	7	5	6	4	4	5	7	4	3	1	3	10	11	0	5	7	3	0	0	3	6	9	7	14	11	8	6	11
Voloshinov_Freidism	4	5	3	2	4	3	5	5	4	6	2	2	0	0	1	3	4	0	4	4	4	9	5	6	4	0	6	0	0	2	2	0	2	3	2	3	5	3	1	2	0	3	1	4	2	6	3	1	2	3	1	2	2	4	1	3	1	2	5	4	5	0	14	1	8	0	2	5	2	4	4	7	6	4	4
Voloshinov_MarksizmFilosofijaJazyka	9	7	6	4	5	5	8	8	8	14	9	2	0	0	1	3	5	0	8	5	6	7	5	5	6	0	10	0	0	2	5	0	2	3	2	6	11	4	2	3	0	3	3	7	2	13	5	5	3	8	2	6	4	8	2	4	1	3	4	5	9	14	0	3	1	0	7	11	8	13	10	13	8	9	10
Voloshinov_OGranitsachLingvistikiIPoetiki	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	3	3	3	4	2	3	2	0	0	0	0	0	0	0	0	0	0	1	3	2	2	1	0	1	1	0	0	3	0	1	0	1	1	1	1	1	0	0	0	0	1	0	3	1	3	0	0	0	1	4	2	4	2	3	2	2	3
Voloshinov_PoTuStoronuSotsialnogo	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0
Voloshinov_RetstnziiaNaVinogradova	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Voloshinov_SlovoVZhizniISlovoVPoezii	1	2	1	2	1	1	1	1	1	4	2	0	0	0	0	1	2	0	2	1	2	3	2	3	1	0	2	0	0	1	1	0	0	1	0	3	2	2	1	1	1	1	1	2	1	2	1	3	1	2	2	1	2	2	1	1	0	1	0	1	3	2	6	1	0	0	0	1	3	1	1	2	0	1	2
Voloshinov_StilistikaHudozestvennoyRechi	3	4	4	2	2	2	3	3	3	6	5	3	0	0	0	1	2	0	6	6	5	6	2	5	4	0	5	0	0	1	3	0	2	3	2	4	6	2	4	1	2	4	3	3	2	8	2	3	4	3	1	2	3	4	1	1	1	2	3	2	6	5	10	4	0	0	1	0	2	8	3	5	5	5	4
Vygotskiy_Myshlenieirech	9	11	10	7	5	6	11	11	5	18	10	7	1	0	1	6	10	0	15	13	19	19	13	13	8	0	9	0	0	3	9	0	1	4	1	13	19	13	16	11	9	13	12	8	4	20	6	10	12	11	5	7	12	10	6	13	5	8	17	14	19	14	27	6	0	0	7	18	0	0	0	0	31	22	35
Vygotskiy_Psychologia	4	5	4	3	4	2	6	3	7	9	11	7	2	0	1	5	10	0	18	16	20	16	11	18	10	0	7	0	0	2	5	0	1	4	1	15	19	16	10	9	10	9	9	7	3	13	5	7	9	10	7	6	7	9	3	11	5	8	23	14	19	11	17	4	0	0	4	13	31	31	28	39	0	0	0
