text	Bakhtin_FransuaRableINarodnaiaKultura_part1	Bakhtin_FransuaRableINarodnaiaKultura_part2	Bakhtin_FransuaRableINarodnaiaKultura_part3	Bakhtin_FransuaRableINarodnaiaKultura_part4	Bakhtin_FransuaRableINarodnaiaKultura_part5	Bakhtin_FransuaRableINarodnaiaKultura_part6	Bakhtin_FransuaRableINarodnaiaKultura_part7	Bakhtin_FransuaRableINarodnaiaKultura_part8	Bakhtin_KFilosofiiPostupka_part1	Bakhtin_ProblemaSoderzhaniaMateriala_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part2	Bakhtin_ProblemyPoetikiDostoevskogo_part3	Bakhtin_ProblemyPoetikiDostoevskogo_part4	Bakhtin_ProblemyPoetikiDostoevskogo_part5	Bakhtin_ProblemyTvorchestvaDostoevskogo_part1	Bakhtin_ProblemyTvorchestvaDostoevskogo_part2	Bakhtin_ProblemyTvorchestvaDostoevskogo_part3	Bakhtin_formyVremeniIChronotopaVRomane_part1	Bakhtin_formyVremeniIChronotopaVRomane_part2	Bakhtin_slovoVRomane_part1	Bakhtin_slovoVRomane_part2	Berdyaev_MirosozercanieDostoevskogo_part1	Berdyaev_MirosozercanieDostoevskogo_part2	Berdyaev_NovoeSrednevekovje_part1	Berdyaev_OtkrovenieoChelovekeDostoevskij_part1	Berdyaev_VelikijInkvizitor_part1	Ircho_Komedia_part1	Ircho_Komedia_part2	Ircho_Komedia_part3	Kanaev_SovremennyiVitalizm_part1	Losev_DialektikaMifa_part1	Losev_DialektikaMifa_part2	Losev_DialektikaMifa_part3	Losev_DialektikaMifa_part4	Losev_ProblemaSimvolaiRealistich_part1	Losev_ProblemaSimvolaiRealistich_part2	Losev_ProblemaSimvolaiRealistich_part3	Losev_ProblemaSimvolaiRealistich_part4	Losev_ProblemaSimvolaiRealistich_part5	Losev_VeschiImya_part1	Losev_VladivirSolovjev_part1	Losev_VladivirSolovjev_part2	Losev_VladivirSolovjev_part3	Medvedev_BTomashevskiyTeoriaLiteratury_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part2	Medvedev_FormalnyjMetodvLiteraturovedenii_part3	Medvedev_IolandNeifeldDostoevskiy_part1	Medvedev_SotsiologizmBezSotsiologii_part1	Medvedev_UchenyiSalierizm_part1	Medvedev_VLabPisatelia_part1	Medvedev_ViktorShklovskiyTeoriaProsy_part1	Nazirov_TragedijnoeNachaloPetrVerxovenskij_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part2	Nazirov_VrazhdaKakSotrPrototypStavrogina_part1	Potebnia_Myslijsyk_part1	Potebnia_Myslijsyk_part2	Potebnia_Myslijsyk_part3	Potebnia_Myslijsyk_part4	Propp_IstoricheskieKorniVolshebnoiSkazki_part1	Propp_IstoricheskieKorniVolshebnoiSkazki_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part3	Propp_IstoricheskieKorniVolshebnoiSkazki_part4	Propp_IstoricheskieKorniVolshebnoiSkazki_part5	Propp_IstoricheskieKorniVolshebnoiSkazki_part6	Propp_IstoricheskieKorniVolshebnoiSkazki_part7	Propp_MorfologiaSkazki_part1	Propp_RusskieAgrarnyePrazdniki_part1	Propp_RusskieAgrarnyePrazdniki_part2	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean_part1	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast_part1	Tiupa_AnalitikaHudozhestvennogo_part1	Tiupa_AnalitikaHudozhestvennogo_part2	Tiupa_AnalitikaHudozhestvennogo_part3	Tiupa_DiskursIZhanr_part1	Tiupa_DiskursIZhanr_part2	Tiupa_HudozhestvennostChehovskogoRasskasa_part1	Tiupa_HudozhestvennostChehovskogoRasskasa_part2	Tiupa_HudozhestvennyiDiskurs_part1	Tiupa_LitereturaIMentalnost_part1	Tiupa_LitereturaIMentalnost_part2	Tiupa_LitereturaIMentalnost_part3	Tiupa_Narrotologia_part1	Tiupa_NarrotologicheskiyChehov_part1	Tiupa_NarrotologicheskiyChehov_part2	Tiupa_TeoriaLiteretury3glavy_part1	Tiupa_VvedenieVSravnitelnuyuNarrotologiu_part1	Trubetskoy_EvropaiChelovechestvo_part1	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom_part1	Trubetskoy_VerxiiNizyReligiiIndii_part1	Vinokur_KulturaYazyka_part1	Vinokur_KulturaYazyka_part2	Vinokur_KulturaYazyka_part3	Vinokur_StatiiOPushkine_part1	Vinokur_StatiiOPushkine_part2	Vinokur_StatiiOPushkine_part3	Vinokur_VvedenieVizuchenieFilologicheskichNauk_part1	Voloshinov_Freidism_part1	Voloshinov_MarksizmFilosofijaJazyka_part1	Voloshinov_MarksizmFilosofijaJazyka_part2	Voloshinov_OGranitsachLingvistikiIPoetiki_part1	Voloshinov_PoTuStoronuSotsialnogo_part1	Voloshinov_RetstnziiaNaVinogradova_part1	Voloshinov_SlovoVZhizniISlovoVPoezii_part1	Voloshinov_StilistikaHudozestvennoyRechi_part1	Vygotskiy_Myshlenieirech_part1	Vygotskiy_Myshlenieirech_part2	Vygotskiy_Myshlenieirech_part3	Vygotskiy_Myshlenieirech_part4	Vygotskiy_Myshlenieirech_part5	Vygotskiy_Myshlenieirech_part6	Vygotskiy_Myshlenieirech_part7	Vygotskiy_Psychologia_part1	Vygotskiy_Psychologia_part2	Vygotskiy_Psychologia_part3	Vygotskiy_Psychologia_part4	Vygotskiy_Psychologia_part5
Bakhtin_ProblemyPoetikiDostoevskogo_1	10	17	20	16	22	16	14	20	17	26	0	0	0	0	0	255	32	40	19	16	24	18	14	15	5	7	3	16	16	18	7	22	24	16	16	24	29	27	22	18	18	15	16	20	0	18	23	32	0	3	15	21	2	7	20	23	7	16	19	18	23	16	11	9	5	11	12	8	16	6	9	28	7	22	16	16	14	12	13	18	12	11	12	18	19	17	17	11	12	23	18	17	23	22	16	24	18	20	27	22	25	23	9	16	0	13	18	24	23	20	18	26	20	23	23	26	17	23	28
Bakhtin_ProblemyPoetikiDostoevskogo_2	17	20	21	17	25	14	22	18	12	19	0	0	0	0	0	76	47	41	21	20	19	24	14	12	5	7	1	12	10	14	4	23	17	15	18	27	24	26	13	16	18	11	15	19	0	21	17	20	0	3	11	19	2	10	15	18	8	16	14	18	20	12	10	7	12	10	8	10	9	6	7	25	5	16	17	14	15	14	15	14	16	10	13	15	19	14	14	13	10	21	17	22	20	22	17	22	11	15	28	18	23	23	6	14	0	11	15	19	23	20	21	23	17	22	22	23	14	15	21
Bakhtin_ProblemyPoetikiDostoevskogo_3	30	26	21	18	21	24	14	24	6	13	0	0	0	0	0	11	14	19	28	21	15	19	4	12	2	3	3	7	6	9	6	13	13	8	9	13	14	12	11	8	8	9	10	10	0	10	13	10	0	1	5	15	1	8	16	14	4	10	10	11	12	10	4	6	7	6	5	6	10	6	4	11	6	7	9	9	11	10	10	12	9	7	7	9	12	9	10	11	8	12	9	15	13	11	10	14	9	8	15	15	17	16	5	9	0	7	11	11	12	12	14	12	8	11	13	9	10	8	10
Bakhtin_ProblemyPoetikiDostoevskogo_4	23	16	22	16	19	20	18	22	9	19	0	0	0	0	0	26	297	36	28	18	28	27	7	11	3	7	2	10	12	10	4	17	16	14	10	24	21	22	18	14	13	15	13	16	0	18	17	21	0	2	8	19	1	8	14	20	6	15	12	14	18	18	12	10	8	11	10	12	12	7	7	17	8	21	14	15	17	13	14	12	17	8	10	16	19	18	17	16	14	15	16	13	15	18	18	18	13	12	22	16	27	27	6	11	0	14	13	18	17	15	15	16	12	16	17	17	9	11	17
Bakhtin_ProblemyPoetikiDostoevskogo_5	19	16	15	12	17	11	12	14	14	24	0	0	0	0	0	37	95	376	26	17	21	19	14	18	6	5	4	12	13	17	6	26	17	17	13	17	17	23	13	12	16	14	11	19	0	20	25	28	0	3	10	11	2	10	13	18	7	16	18	17	15	13	11	6	6	7	7	6	14	5	4	23	6	19	14	13	10	14	11	13	14	9	10	16	17	13	13	10	12	20	18	15	16	14	17	16	12	15	17	23	31	28	10	12	0	15	17	17	19	18	17	17	14	14	16	18	14	21	20
Bakhtin_ProblemyTvorchestvaDostoevskogo_1	9	16	17	13	16	13	16	18	17	26	255	76	11	26	37	0	0	0	19	15	23	21	11	13	5	5	3	14	11	16	4	18	21	15	16	19	22	21	15	14	15	12	14	18	0	23	25	29	0	3	12	18	2	6	16	19	6	16	14	14	19	13	10	7	7	10	12	11	15	7	6	20	7	19	13	11	10	10	14	18	9	10	12	15	16	14	15	9	11	20	15	11	20	20	17	24	14	17	26	21	20	17	8	12	0	11	15	16	16	12	13	18	13	14	18	25	13	15	21
Bakhtin_ProblemyTvorchestvaDostoevskogo_2	13	9	14	11	14	12	11	15	8	18	32	47	14	297	95	0	0	0	27	15	29	27	11	11	3	4	2	14	13	15	7	24	23	19	12	25	19	26	18	15	15	16	17	19	0	19	18	19	0	2	9	14	1	5	10	15	6	14	19	18	14	18	10	12	9	12	10	12	20	9	7	17	4	17	14	13	10	12	15	15	16	7	10	12	15	16	15	12	13	23	17	14	17	17	18	18	15	16	21	12	28	27	7	8	0	13	13	21	14	17	13	18	14	18	22	23	16	19	22
Bakhtin_ProblemyTvorchestvaDostoevskogo_3	17	16	15	13	16	12	12	14	19	27	40	41	19	36	376	0	0	0	24	16	22	23	18	18	8	8	4	16	13	20	7	23	19	19	17	23	23	28	17	14	18	14	11	22	0	25	31	37	0	2	12	15	1	10	17	24	6	20	18	20	20	14	12	9	11	11	10	7	14	7	8	22	5	22	16	16	12	13	14	17	13	10	12	18	17	13	15	10	13	23	19	19	22	20	22	21	17	19	26	24	32	27	8	17	0	12	17	15	21	19	18	21	14	17	22	21	17	22	20
Bakhtin_formyVremeniIChronotopaVRomane_1	25	17	26	16	28	23	18	21	14	25	19	21	28	28	26	19	27	24	0	0	21	33	11	15	6	6	3	13	18	21	6	21	22	15	13	17	21	22	18	20	14	14	12	21	0	18	22	17	0	2	7	21	1	7	12	11	7	18	16	20	12	15	14	11	8	16	13	12	17	8	12	18	12	19	14	15	20	21	15	17	18	13	12	19	18	23	21	16	14	22	10	21	16	17	17	23	14	17	28	17	27	28	9	12	0	12	24	22	16	21	26	19	18	21	15	14	15	17	22
Bakhtin_formyVremeniIChronotopaVRomane_2	20	21	18	21	26	23	22	22	8	16	16	20	21	18	17	15	15	16	0	0	16	16	7	8	4	4	3	10	9	12	4	16	19	8	12	14	22	21	12	9	9	11	9	11	0	14	22	16	0	1	6	16	1	3	8	8	5	11	11	11	15	9	10	6	8	11	9	9	10	8	5	14	9	12	9	7	9	8	13	14	10	11	8	11	11	12	9	9	7	13	12	15	12	13	12	17	11	17	18	10	18	15	2	5	0	6	16	13	16	12	16	13	10	12	10	12	14	15	16
Bakhtin_slovoVRomane_1	20	18	12	13	14	17	10	20	10	22	24	19	15	28	21	23	29	22	21	16	0	0	8	4	4	2	3	11	11	13	6	18	22	15	9	15	17	19	19	9	16	11	11	16	0	21	18	20	0	0	7	22	0	5	7	10	4	18	20	22	17	12	8	9	8	8	11	9	12	8	7	24	7	17	12	10	11	12	11	17	15	7	10	9	17	15	12	12	10	20	23	11	18	25	21	20	12	14	23	14	18	25	9	7	0	11	17	18	11	16	16	16	16	20	14	22	19	14	18
Bakhtin_slovoVRomane_2	19	17	17	11	16	15	12	17	11	21	18	24	19	27	19	21	27	23	33	16	0	0	10	10	3	4	2	11	11	15	7	19	17	11	12	17	16	20	15	11	12	10	11	15	0	23	21	23	0	2	9	18	1	7	8	12	7	16	15	18	17	12	10	9	8	11	10	8	16	10	7	19	8	15	12	14	14	14	14	13	15	11	10	12	18	19	12	12	15	20	14	15	21	21	23	22	14	16	27	18	25	31	7	9	0	11	18	17	19	19	17	15	14	16	19	16	10	9	16
Berdyaev_MirosozercanieDostoevskogo_1	2	4	5	6	6	2	4	4	4	10	14	14	4	7	14	11	11	18	11	7	8	10	0	0	5	33	4	6	7	9	2	9	11	8	5	8	10	11	9	10	6	7	7	11	0	5	13	9	0	2	6	12	1	1	8	10	2	12	9	14	12	10	11	4	6	14	8	7	7	2	4	8	3	7	4	1	5	4	6	8	4	3	2	7	5	7	5	3	6	10	10	6	8	8	9	11	6	11	13	9	9	9	2	3	0	4	10	9	9	11	11	14	11	11	14	14	10	11	11
Berdyaev_MirosozercanieDostoevskogo_2	2	5	10	4	10	3	4	6	9	8	15	12	12	11	18	13	11	18	15	8	4	10	0	0	7	15	8	7	8	7	3	17	15	14	14	13	17	17	8	12	12	7	4	9	0	6	8	11	0	2	3	11	1	2	10	12	2	15	9	13	14	8	12	8	11	15	11	13	10	9	11	7	2	11	7	7	6	6	8	13	6	5	5	5	9	8	7	6	7	10	6	8	9	5	11	13	9	9	18	9	16	13	7	8	0	6	11	15	9	13	12	13	14	14	14	16	9	16	16
Berdyaev_NovoeSrednevekovje	2	5	1	3	3	3	1	4	3	6	5	5	2	3	6	5	3	8	6	4	4	3	5	7	0	3	2	2	3	3	1	8	6	6	4	7	7	4	3	6	6	3	0	7	0	2	6	7	0	1	3	6	0	0	1	5	1	6	5	5	8	7	7	2	4	6	5	4	5	3	5	6	1	5	4	3	5	4	1	4	5	3	4	4	5	2	4	4	4	7	5	4	5	6	3	8	4	4	7	2	8	4	3	4	0	3	3	6	6	7	7	8	6	5	8	7	4	6	8
Berdyaev_OtkrovenieoChelovekeDostoevskij	1	2	4	3	2	1	1	2	3	4	7	7	3	7	5	5	4	8	6	4	2	4	33	15	3	0	6	2	2	1	3	3	3	5	4	6	6	3	2	4	4	4	1	3	0	3	6	4	0	0	2	2	0	4	6	10	1	6	3	4	5	2	3	0	1	3	2	3	3	0	2	3	1	5	1	0	2	2	2	4	3	0	1	2	2	3	2	3	2	3	2	2	2	2	4	5	3	4	5	2	5	5	1	4	0	1	3	2	2	4	4	2	4	2	3	6	4	4	3
Berdyaev_VelikijInkvizitor	2	1	1	1	1	3	2	1	3	2	3	1	3	2	4	3	2	4	3	3	3	2	4	8	2	6	0	4	3	1	0	5	2	5	3	3	4	3	2	3	5	3	2	3	0	1	4	3	0	1	2	4	1	2	2	5	1	5	4	8	4	3	4	3	1	3	4	3	3	3	2	1	2	3	1	2	1	2	4	4	3	1	3	4	2	2	3	2	3	4	3	1	4	2	2	4	5	5	3	4	2	5	1	1	0	1	3	4	1	2	3	3	4	3	3	5	3	10	4
Ircho_Komedia_1	10	10	8	9	8	11	8	10	6	12	16	12	7	10	12	14	14	16	13	10	11	11	6	7	2	2	4	0	0	0	2	14	16	14	8	12	16	18	11	17	12	14	15	14	0	9	11	14	0	3	10	14	2	4	6	12	4	11	15	14	15	14	11	13	8	13	14	12	13	4	7	13	5	15	12	13	12	9	15	12	6	9	13	18	12	13	12	7	12	21	9	17	16	12	14	20	17	16	20	9	12	16	4	3	0	8	7	20	10	12	11	14	12	14	18	22	13	18	14
Ircho_Komedia_2	6	7	11	7	14	7	9	12	7	12	16	10	6	12	13	11	13	13	18	9	11	11	7	8	3	2	3	0	0	0	3	12	14	13	9	14	18	17	13	18	10	15	18	22	0	9	11	14	0	2	7	16	1	5	6	12	4	13	13	13	15	14	10	11	5	12	12	11	12	7	8	14	5	14	18	12	15	10	15	13	11	12	13	15	17	14	12	11	11	17	13	18	19	15	19	21	22	14	19	7	15	15	4	4	0	6	10	19	16	18	15	14	16	17	14	15	14	19	13
Ircho_Komedia_3	7	11	9	10	12	10	9	12	9	18	18	14	9	10	17	16	15	20	21	12	13	15	9	7	3	1	1	0	0	0	6	14	18	15	10	19	18	22	16	17	16	15	16	20	0	11	16	22	0	3	12	16	2	6	9	10	5	15	14	17	17	17	14	16	10	16	15	11	16	10	10	15	5	19	15	14	11	10	19	18	13	14	15	17	20	17	14	12	11	27	13	22	26	21	19	25	20	20	26	13	22	20	8	8	0	10	15	23	18	19	19	24	17	21	23	25	20	23	20
Kanaev_SovremennyiVitalizm	2	3	2	2	5	2	2	5	3	5	7	4	6	4	6	4	7	7	6	4	6	7	2	3	1	3	0	2	3	6	0	5	10	6	4	8	7	8	5	5	5	4	6	6	0	8	7	9	0	0	2	5	0	1	2	3	2	5	6	4	6	9	2	4	5	4	4	4	6	6	5	5	1	4	3	5	4	3	3	4	6	4	3	4	6	7	5	6	4	10	6	7	6	7	6	6	6	5	7	6	10	9	4	4	0	7	7	9	9	10	9	8	7	10	10	6	7	5	8
Losev_DialektikaMifa_1	8	15	12	11	13	11	9	12	15	25	22	23	13	17	26	18	24	23	21	16	18	19	9	17	8	3	5	14	12	14	5	0	0	0	0	43	49	56	31	18	45	18	19	31	0	16	23	20	0	2	11	23	2	6	11	12	5	19	25	27	22	13	16	8	11	10	15	10	15	8	5	23	7	12	16	13	13	14	18	16	16	8	13	14	15	13	15	12	11	20	18	23	24	24	20	29	17	21	29	17	21	24	8	15	0	14	18	21	19	19	18	21	18	24	27	27	20	29	27
