text	Bakhtin_FransuaRableINarodnaiaKultura_part1	Bakhtin_FransuaRableINarodnaiaKultura_part2	Bakhtin_FransuaRableINarodnaiaKultura_part3	Bakhtin_FransuaRableINarodnaiaKultura_part4	Bakhtin_KFilosofiiPostupka_part1	Bakhtin_ProblemaSoderzhaniaMateriala_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part2	Bakhtin_ProblemyTvorchestvaDostoevskogo_part1	Bakhtin_formyVremeniIChronotopaVRomane_part1	Bakhtin_slovoVRomane_part1	Berdyaev_MirosozercanieDostoevskogo_part1	Berdyaev_NovoeSrednevekovje_part1	Berdyaev_OtkrovenieoChelovekeDostoevskij_part1	Berdyaev_VelikijInkvizitor_part1	Ircho_Komedia_part1	Ircho_Komedia_part2	Kanaev_SovremennyiVitalizm_part1	Losev_DialektikaMifa_part1	Losev_DialektikaMifa_part2	Losev_ProblemaSimvolaiRealistich_part1	Losev_ProblemaSimvolaiRealistich_part2	Losev_ProblemaSimvolaiRealistich_part3	Losev_VeschiImya_part1	Losev_VladivirSolovjev_part1	Medvedev_BTomashevskiyTeoriaLiteratury_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part1	Medvedev_IolandNeifeldDostoevskiy_part1	Medvedev_SotsiologizmBezSotsiologii_part1	Medvedev_UchenyiSalierizm_part1	Medvedev_VLabPisatelia_part1	Medvedev_ViktorShklovskiyTeoriaProsy_part1	Nazirov_TragedijnoeNachaloPetrVerxovenskij_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part1	Nazirov_VrazhdaKakSotrPrototypStavrogina_part1	Potebnia_Myslijsyk_part1	Potebnia_Myslijsyk_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part1	Propp_IstoricheskieKorniVolshebnoiSkazki_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part3	Propp_IstoricheskieKorniVolshebnoiSkazki_part4	Propp_MorfologiaSkazki_part1	Propp_RusskieAgrarnyePrazdniki_part1	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean_part1	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast_part1	Tiupa_AnalitikaHudozhestvennogo_part1	Tiupa_AnalitikaHudozhestvennogo_part2	Tiupa_DiskursIZhanr_part1	Tiupa_HudozhestvennostChehovskogoRasskasa_part1	Tiupa_HudozhestvennyiDiskurs_part1	Tiupa_LitereturaIMentalnost_part1	Tiupa_Narrotologia_part1	Tiupa_NarrotologicheskiyChehov_part1	Tiupa_TeoriaLiteretury3glavy_part1	Tiupa_VvedenieVSravnitelnuyuNarrotologiu_part1	Trubetskoy_EvropaiChelovechestvo_part1	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom_part1	Trubetskoy_VerxiiNizyReligiiIndii_part1	Vinokur_KulturaYazyka_part1	Vinokur_StatiiOPushkine_part1	Vinokur_VvedenieVizuchenieFilologicheskichNauk_part1	Voloshinov_Freidism_part1	Voloshinov_MarksizmFilosofijaJazyka_part1	Voloshinov_OGranitsachLingvistikiIPoetiki_part1	Voloshinov_PoTuStoronuSotsialnogo_part1	Voloshinov_RetstnziiaNaVinogradova_part1	Voloshinov_SlovoVZhizniISlovoVPoezii_part1	Voloshinov_StilistikaHudozestvennoyRechi_part1	Vygotskiy_Myshlenieirech_part1	Vygotskiy_Myshlenieirech_part2	Vygotskiy_Myshlenieirech_part3	Vygotskiy_Myshlenieirech_part4	Vygotskiy_Psychologia_part1	Vygotskiy_Psychologia_part2	Vygotskiy_Psychologia_part3
Losev_DialektikaMifa	18	30	36	17	10	17	29	18	28	41	39	15	2	0	0	15	22	0	0	0	80	99	29	128	26	0	41	0	0	3	16	0	7	31	6	29	32	21	17	17	20	21	10	40	11	30	18	23	20	18	21	5	17	20	9	4	19	4	25	33	41	27	32	6	5	0	8	28	21	34	34	31	26	16	22
Losev_ProblemaSimvolaiRealistich	27	27	32	11	11	8	27	28	19	49	38	23	2	2	2	22	24	0	74	109	0	0	0	128	41	0	34	0	0	3	11	0	2	16	2	41	37	40	25	24	25	28	24	35	6	34	17	22	16	25	14	13	12	25	5	14	13	14	30	48	40	31	66	8	3	0	13	29	44	90	80	64	49	43	49
Losev_VeschiImya	9	17	21	14	6	7	21	13	23	24	25	9	0	2	2	19	19	0	73	76	63	77	20	0	23	0	17	0	0	6	8	0	5	24	4	10	22	20	10	9	9	11	3	33	11	25	16	18	13	18	17	8	13	18	4	8	10	6	28	20	26	16	26	6	0	0	9	18	17	33	28	25	28	22	25
Losev_VladivirSolovjev	24	47	39	25	9	7	34	20	36	38	38	13	4	0	2	29	34	0	48	50	67	81	34	71	0	0	41	0	0	6	10	0	7	34	6	19	28	20	18	17	10	19	14	38	13	28	12	22	20	16	18	11	16	18	7	22	26	9	24	36	32	22	46	9	2	0	11	22	24	48	35	33	31	30	38
Medvedev_BTomashevskiyTeoriaLiteratury	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medvedev_FormalnyjMetodvLiteraturovedenii	23	50	35	29	9	13	33	42	35	42	38	2	0	0	0	13	30	0	31	21	19	25	10	24	21	0	0	0	0	6	16	0	7	27	6	16	25	6	4	4	9	6	4	39	11	31	11	19	20	18	19	12	11	21	13	7	19	10	23	27	28	34	84	0	2	0	7	19	9	30	27	29	16	9	9
Medvedev_IolandNeifeldDostoevskiy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medvedev_SotsiologizmBezSotsiologii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Medvedev_UchenyiSalierizm	5	13	14	12	4	5	12	8	15	10	15	0	0	0	0	9	14	0	7	3	0	4	2	16	7	0	13	0	0	0	5	0	5	18	4	3	8	2	0	0	0	2	0	18	7	10	7	7	11	9	12	6	7	10	4	5	10	4	4	5	6	8	18	0	0	0	3	7	0	0	0	0	2	0	0
Medvedev_VLabPisatelia	30	24	20	14	2	5	13	39	19	22	29	0	0	0	0	5	17	0	13	14	4	2	0	7	10	0	25	0	0	3	0	0	5	22	4	11	12	0	0	2	0	0	0	28	11	11	7	15	15	13	12	7	11	14	9	2	10	6	8	13	12	9	15	0	0	0	2	11	6	7	10	14	2	0	0
Medvedev_ViktorShklovskiyTeoriaProsy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nazirov_TragedijnoeNachaloPetrVerxovenskij	7	20	20	15	2	3	17	15	20	12	21	0	0	3	0	5	11	0	7	3	0	0	2	4	9	0	16	0	0	3	5	0	0	34	6	3	8	0	0	0	0	0	0	16	7	9	7	7	14	7	12	3	7	10	4	2	10	2	4	7	9	9	13	0	0	0	0	9	0	0	0	0	2	0	0
Nazirov_TvorcheskiePrincipyDostoevskogo	20	27	30	19	2	5	26	47	28	24	27	7	2	8	2	5	15	0	13	5	7	9	6	13	26	0	26	0	0	3	12	0	15	0	6	6	8	2	0	2	0	2	8	26	11	15	10	18	16	11	17	7	13	14	4	5	10	6	6	25	14	16	23	0	0	0	4	11	11	22	14	17	9	8	10
Nazirov_VrazhdaKakSotrPrototypStavrogina	7	20	20	15	2	3	15	11	20	12	21	0	0	0	0	5	11	0	7	3	0	0	2	4	9	0	16	0	0	3	5	0	7	23	0	3	8	0	0	0	0	0	0	16	7	9	7	7	14	7	12	3	7	10	4	2	10	2	4	7	9	9	13	0	0	0	0	9	0	0	0	0	2	0	0
Potebnia_Myslijsyk	9	24	18	16	9	5	26	12	29	30	27	10	0	0	2	23	26	0	43	49	39	48	23	52	29	0	30	0	0	6	11	0	5	22	4	0	0	25	19	12	11	12	25	33	11	29	18	29	25	23	34	10	22	25	9	20	13	11	38	34	38	23	48	9	2	0	16	26	27	81	58	67	40	41	39
Propp_IstoricheskieKorniVolshebnoiSkazki	16	14	15	8	5	4	13	22	13	22	8	15	2	0	2	16	18	0	43	40	57	56	23	76	17	0	8	0	0	3	8	0	0	8	0	26	32	0	0	0	0	44	45	18	2	31	7	13	17	15	13	15	15	15	5	15	2	15	35	27	46	21	41	6	0	0	16	17	44	59	52	54	46	31	41
Propp_MorfologiaSkazki	0	0	3	0	4	2	4	0	4	6	2	8	2	0	0	10	6	0	13	16	19	24	9	35	6	0	4	0	0	3	0	0	0	2	0	2	3	22	16	8	23	0	23	4	0	14	0	2	7	6	6	7	5	7	2	7	3	2	15	7	19	6	16	2	0	0	3	8	11	18	17	10	14	9	12
Propp_RusskieAgrarnyePrazdniki	3	0	6	0	0	0	5	2	0	2	2	4	2	0	0	4	3	0	12	14	12	26	3	23	6	0	2	0	0	0	0	0	0	5	0	8	9	10	18	10	10	9	0	3	0	14	0	5	5	4	8	7	8	5	0	2	0	5	13	12	11	2	11	5	0	0	2	6	11	19	19	13	8	4	10
Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean	14	26	25	15	4	7	27	14	26	24	41	0	0	0	0	9	18	0	15	9	4	20	8	24	12	0	24	0	0	6	10	0	7	25	6	8	8	2	3	6	3	2	3	0	13	17	9	12	16	15	15	8	9	16	7	10	10	6	9	10	16	13	32	0	2	0	5	11	13	26	21	19	16	10	9
Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast	7	17	17	12	2	5	13	11	15	18	23	0	0	0	0	5	15	0	13	5	4	6	0	9	10	0	21	0	0	3	10	0	5	20	4	5	8	0	0	0	0	0	0	30	0	7	7	12	13	9	12	3	9	10	7	5	10	2	6	8	11	8	7	0	0	0	2	9	9	16	12	13	9	8	6
Tiupa_AnalitikaHudozhestvennogo	16	29	24	19	7	9	25	21	28	28	35	9	0	0	2	26	24	5	25	41	41	55	25	58	27	0	22	0	0	6	7	0	7	29	6	17	25	11	14	4	9	9	21	30	9	0	0	33	21	55	29	21	42	81	14	14	10	6	38	26	46	26	64	8	0	0	9	30	22	51	55	40	28	19	26
Tiupa_DiskursIZhanr	18	27	24	16	4	7	15	31	17	42	27	2	0	0	0	13	22	0	21	19	18	14	8	32	22	0	27	0	0	6	14	0	5	29	4	19	25	4	6	4	6	9	24	32	11	30	29	0	22	32	22	16	32	48	19	12	13	8	29	25	34	14	42	2	0	0	11	20	15	32	29	30	9	10	18
Tiupa_HudozhestvennostChehovskogoRasskasa	9	22	28	17	2	5	24	14	28	26	31	2	0	0	2	15	23	0	17	13	9	13	12	13	16	0	24	0	0	3	10	0	7	25	6	16	20	8	8	5	10	12	20	24	9	17	11	15	0	19	24	11	32	23	14	6	13	4	21	14	16	13	19	0	0	0	5	13	10	17	27	28	22	31	12
Tiupa_HudozhestvennyiDiskurs	19	22	20	16	4	11	27	27	21	34	35	0	0	0	2	13	27	0	18	19	4	16	11	29	12	0	17	0	0	6	12	0	5	20	4	9	19	2	2	6	3	5	16	34	9	35	35	20	22	0	25	14	20	152	6	8	10	10	20	12	17	10	41	2	0	0	5	14	8	22	27	20	12	22	14
Tiupa_LitereturaIMentalnost	14	20	21	16	7	5	17	23	20	22	19	0	0	0	2	13	27	0	18	15	12	14	12	30	19	0	19	0	0	6	9	0	5	24	4	15	20	7	2	8	3	5	16	29	9	36	12	24	25	26	0	12	18	27	7	5	10	10	15	20	21	8	28	7	0	0	13	12	13	21	20	18	14	21	14
Tiupa_Narrotologia	17	18	17	16	4	5	16	21	17	16	27	4	0	0	0	13	19	0	11	9	7	19	7	28	9	0	13	0	0	6	7	0	5	18	4	5	8	5	10	4	0	7	19	21	7	34	9	16	16	17	18	0	43	17	4	5	10	10	13	7	15	8	24	2	0	0	3	9	6	9	11	8	7	0	4
Tiupa_NarrotologicheskiyChehov	16	19	21	14	4	5	15	18	15	30	37	0	0	0	0	14	16	0	18	7	9	15	8	16	19	0	21	0	0	3	12	0	5	26	4	12	21	2	4	4	0	3	16	25	9	41	22	30	30	23	22	50	0	23	94	5	10	4	25	16	27	9	27	2	0	0	6	14	7	15	24	26	5	3	11
Tiupa_TeoriaLiteretury3glavy	16	27	26	19	4	11	30	30	28	34	29	0	0	0	2	13	27	0	18	19	4	9	11	29	14	0	20	0	0	6	12	0	7	25	6	9	19	2	2	6	3	5	16	33	9	34	49	20	25	149	25	12	20	0	6	8	10	10	20	14	20	13	44	2	0	0	5	16	8	22	27	20	10	22	14
Tiupa_VvedenieVSravnitelnuyuNarrotologiu	5	15	14	12	2	3	10	8	13	12	19	0	0	0	0	5	13	0	10	7	2	0	0	4	7	0	17	0	0	3	9	0	5	18	4	8	12	2	2	0	3	2	0	20	9	15	9	18	21	9	12	3	49	10	0	2	10	2	16	9	21	6	7	0	0	0	2	7	3	0	9	8	2	0	0
Trubetskoy_EvropaiChelovechestvo	5	13	16	12	4	5	14	8	15	16	23	0	0	0	0	9	18	0	9	3	4	10	2	18	7	0	13	0	0	6	5	0	5	18	4	9	10	2	4	7	2	4	3	25	9	12	11	11	13	12	12	6	9	14	4	0	17	8	15	8	10	10	27	0	0	0	3	7	12	23	23	19	13	16	8
Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	5	13	14	12	2	3	10	8	13	10	23	4	0	0	0	5	11	0	7	3	8	0	2	4	7	0	22	0	0	3	5	0	5	18	4	3	8	2	0	0	2	2	0	14	7	7	7	7	13	7	12	3	7	8	4	13	0	5	11	5	6	6	7	0	0	0	0	7	0	4	2	2	6	13	0
Trubetskoy_VerxiiNizyReligiiIndii	16	18	19	19	4	5	12	23	15	14	15	4	0	0	0	9	18	0	7	7	2	6	6	19	7	0	13	0	0	6	7	0	5	18	4	3	8	4	2	10	7	2	3	23	7	12	7	10	11	13	15	12	7	14	4	9	12	0	10	9	10	8	21	0	0	0	3	9	7	9	12	13	10	5	5
Vinokur_KulturaYazyka	30	28	21	15	7	5	21	23	27	28	47	10	0	0	2	17	30	0	26	68	38	46	24	66	23	0	25	0	0	3	14	0	5	20	4	29	42	15	18	9	11	14	21	32	11	37	19	19	26	24	32	14	19	25	10	24	21	11	0	37	43	22	41	5	2	0	0	21	22	57	52	54	54	45	39
Vinokur_StatiiOPushkine	23	29	32	19	4	7	36	29	36	32	47	8	2	0	2	31	36	5	31	35	40	51	22	47	36	0	29	0	0	6	18	0	7	34	6	18	25	15	8	16	12	16	31	35	11	30	18	22	28	23	27	17	21	25	10	13	12	16	45	0	54	19	39	3	2	0	7	11	29	41	44	41	30	41	29
Vinokur_VvedenieVizuchenieFilologicheskichNauk	9	26	24	19	2	3	15	13	20	26	25	9	0	0	0	5	20	0	29	26	27	32	13	43	20	0	20	0	0	3	9	0	7	27	6	19	21	16	14	8	8	15	21	29	11	37	16	23	23	21	23	9	18	25	11	8	10	7	37	33	0	16	31	6	0	0	8	22	25	42	55	42	28	32	30
Voloshinov_Freidism	12	27	24	15	11	7	23	21	26	21	21	4	0	0	2	13	19	0	17	11	18	34	11	29	13	0	28	0	0	6	7	0	7	25	6	9	18	6	2	5	0	6	2	22	9	20	11	7	14	11	12	6	9	14	4	8	10	4	15	13	16	0	62	2	18	0	5	17	8	29	21	24	22	16	15
Voloshinov_MarksizmFilosofijaJazyka	30	32	32	19	11	13	30	38	34	47	55	4	0	0	2	13	21	0	31	16	12	28	11	25	18	0	41	0	0	6	13	0	7	25	6	18	37	8	5	8	0	9	7	34	9	36	17	19	16	23	14	16	13	24	7	10	10	8	11	14	25	39	0	7	2	0	17	32	23	50	32	33	20	24	25
Voloshinov_OGranitsachLingvistikiIPoetiki	0	0	0	0	0	0	0	0	0	4	4	7	0	0	0	0	0	0	15	11	12	17	6	25	4	0	0	0	0	0	0	0	0	0	0	2	11	5	8	2	0	2	3	0	0	11	0	2	0	3	2	2	2	2	0	0	0	0	2	0	10	2	7	0	0	0	2	11	5	13	4	7	4	5	7
Voloshinov_PoTuStoronuSotsialnogo	0	0	0	0	4	2	2	0	2	3	0	2	0	0	0	0	2	0	2	0	0	2	2	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	23	5	0	0	0	0	0	0	0	0	0	0	0	0
Voloshinov_RetstnziiaNaVinogradova	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Voloshinov_SlovoVZhizniISlovoVPoezii	2	4	4	4	2	2	2	2	2	10	4	0	0	0	0	4	5	0	11	2	5	10	6	21	7	0	6	0	0	3	2	0	0	4	0	11	11	4	2	2	2	2	2	10	2	5	3	8	2	5	4	3	4	4	3	3	0	2	0	7	8	6	24	2	0	0	0	5	7	6	2	7	0	3	5
Voloshinov_StilistikaHudozestvennoyRechi	9	24	26	15	4	5	18	14	22	28	31	9	0	0	0	5	13	0	27	20	20	37	5	32	14	0	26	0	0	3	10	0	7	25	6	11	26	5	12	2	8	10	7	24	9	26	9	11	18	12	12	5	11	14	4	2	10	4	8	7	21	16	38	8	0	0	2	0	4	27	7	15	14	13	12
Vygotskiy_Myshlenieirech	33	37	39	26	11	15	33	44	23	58	43	19	2	0	2	23	33	0	50	44	52	90	35	63	26	0	36	0	0	8	21	0	5	27	4	41	58	30	39	30	26	33	46	39	15	60	20	31	39	32	25	18	34	32	17	37	19	19	50	39	59	35	91	12	0	0	20	46	0	0	0	0	88	60	85
Vygotskiy_Psychologia	11	22	22	16	9	5	23	15	28	32	35	19	4	0	2	21	37	0	62	65	62	71	30	105	30	0	30	0	0	6	13	0	5	27	4	43	60	36	26	24	24	25	39	36	11	45	18	24	33	29	29	14	22	29	9	34	19	17	62	42	50	29	68	9	0	0	11	36	88	125	91	117	0	0	0
