text	Bakhtin_FransuaRableINarodnaiaKultura_part1	Bakhtin_FransuaRableINarodnaiaKultura_part2	Bakhtin_FransuaRableINarodnaiaKultura_part3	Bakhtin_FransuaRableINarodnaiaKultura_part4	Bakhtin_KFilosofiiPostupka_part1	Bakhtin_ProblemaSoderzhaniaMateriala_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part1	Bakhtin_ProblemyPoetikiDostoevskogo_part2	Bakhtin_ProblemyTvorchestvaDostoevskogo_part1	Bakhtin_formyVremeniIChronotopaVRomane_part1	Bakhtin_slovoVRomane_part1	Berdyaev_MirosozercanieDostoevskogo_part1	Berdyaev_NovoeSrednevekovje_part1	Berdyaev_OtkrovenieoChelovekeDostoevskij_part1	Berdyaev_VelikijInkvizitor_part1	Ircho_Komedia_part1	Ircho_Komedia_part2	Kanaev_SovremennyiVitalizm_part1	Losev_DialektikaMifa_part1	Losev_DialektikaMifa_part2	Losev_ProblemaSimvolaiRealistich_part1	Losev_ProblemaSimvolaiRealistich_part2	Losev_ProblemaSimvolaiRealistich_part3	Losev_VeschiImya_part1	Losev_VladivirSolovjev_part1	Medvedev_BTomashevskiyTeoriaLiteratury_part1	Medvedev_FormalnyjMetodvLiteraturovedenii_part1	Medvedev_IolandNeifeldDostoevskiy_part1	Medvedev_SotsiologizmBezSotsiologii_part1	Medvedev_UchenyiSalierizm_part1	Medvedev_VLabPisatelia_part1	Medvedev_ViktorShklovskiyTeoriaProsy_part1	Nazirov_TragedijnoeNachaloPetrVerxovenskij_part1	Nazirov_TvorcheskiePrincipyDostoevskogo_part1	Nazirov_VrazhdaKakSotrPrototypStavrogina_part1	Potebnia_Myslijsyk_part1	Potebnia_Myslijsyk_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part1	Propp_IstoricheskieKorniVolshebnoiSkazki_part2	Propp_IstoricheskieKorniVolshebnoiSkazki_part3	Propp_IstoricheskieKorniVolshebnoiSkazki_part4	Propp_MorfologiaSkazki_part1	Propp_RusskieAgrarnyePrazdniki_part1	Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean_part1	Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast_part1	Tiupa_AnalitikaHudozhestvennogo_part1	Tiupa_AnalitikaHudozhestvennogo_part2	Tiupa_DiskursIZhanr_part1	Tiupa_HudozhestvennostChehovskogoRasskasa_part1	Tiupa_HudozhestvennyiDiskurs_part1	Tiupa_LitereturaIMentalnost_part1	Tiupa_Narrotologia_part1	Tiupa_NarrotologicheskiyChehov_part1	Tiupa_TeoriaLiteretury3glavy_part1	Tiupa_VvedenieVSravnitelnuyuNarrotologiu_part1	Trubetskoy_EvropaiChelovechestvo_part1	Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom_part1	Trubetskoy_VerxiiNizyReligiiIndii_part1	Vinokur_KulturaYazyka_part1	Vinokur_StatiiOPushkine_part1	Vinokur_VvedenieVizuchenieFilologicheskichNauk_part1	Voloshinov_Freidism_part1	Voloshinov_MarksizmFilosofijaJazyka_part1	Voloshinov_OGranitsachLingvistikiIPoetiki_part1	Voloshinov_PoTuStoronuSotsialnogo_part1	Voloshinov_RetstnziiaNaVinogradova_part1	Voloshinov_SlovoVZhizniISlovoVPoezii_part1	Voloshinov_StilistikaHudozestvennoyRechi_part1	Vygotskiy_Myshlenieirech_part1	Vygotskiy_Myshlenieirech_part2	Vygotskiy_Myshlenieirech_part3	Vygotskiy_Myshlenieirech_part4	Vygotskiy_Psychologia_part1	Vygotskiy_Psychologia_part2	Vygotskiy_Psychologia_part3
Berdyaev_VelikijInkvizitor	1667	1538	1639	1636	1293	1078	2239	1807	2016	1847	1679	3215	740	1165	0	1282	1510	391	2235	2393	2475	2438	2062	2471	1866	43	1682	50	140	320	1080	34	568	1467	447	2289	2329	1686	1601	1651	1659	1123	1461	818	473	1392	1344	1308	1627	927	1293	840	1437	1034	1252	1162	884	862	1959	1927	1411	1640	1565	430	554	28	546	1095	1825	1839	1913	1850	2098	2135	2319
Ircho_Komedia	4079	3973	4197	4030	2567	2570	4864	4516	4714	4481	4253	4081	1155	1243	1047	0	0	1080	4693	4722	5578	5556	4803	5025	4945	114	4357	149	344	719	2864	92	1274	3681	1234	5029	5122	4572	4474	4223	4392	3262	3922	2265	1049	3855	3673	3559	4185	2526	3295	2265	3927	2838	3536	3054	2083	2103	4895	5083	3689	4340	4154	1123	1418	83	1401	2789	5103	5161	5201	5145	5164	5349	5709
Kanaev_SovremennyiVitalizm	1793	1727	1847	1793	1349	1351	2377	1972	2267	2076	2011	1725	589	509	421	1318	1687	0	2307	2411	2783	2882	1935	2515	1803	49	2263	49	190	366	1165	42	484	1424	442	2332	2210	1900	1695	1668	1741	1463	1517	1011	460	1609	1407	1469	1561	1023	1275	973	1591	1139	1491	1466	1027	959	2140	2150	1594	2447	2412	616	788	42	752	1401	2450	2672	2674	2477	2407	2406	2582
Losev_DialektikaMifa	4416	4078	4451	4293	3472	3208	5749	4811	5598	5076	4981	5236	1520	1446	1408	3385	4144	1320	0	0	8251	8313	5504	9429	5139	113	5253	138	402	826	3002	110	1294	3766	1126	6405	6446	4922	4481	4601	4644	3422	3733	2402	1213	4083	3508	3584	4073	2776	3332	2330	3936	3142	3525	3451	2406	2304	5481	4994	4144	5334	5423	1376	1753	92	1666	3192	5622	5612	5940	5935	6232	6025	6407
Losev_ProblemaSimvolaiRealistich	5056	4781	5079	5018	3612	3765	6582	5719	6337	5625	5879	5671	1611	1720	1466	4459	4913	1453	7823	7862	0	0	0	8829	5920	140	6149	166	439	975	3703	119	1657	4791	1415	7061	7220	5449	5001	5123	5187	3909	4486	2760	1434	4623	4203	4251	4786	3386	4028	2653	4630	3670	4165	3821	2646	2558	6288	5906	4838	5566	6055	1674	1865	117	1969	3728	6835	6949	6938	7216	6954	6785	7135
Losev_VeschiImya	3133	3015	3262	3145	2669	2390	4308	3470	4193	3605	3821	3711	1063	1094	990	2556	3201	1004	6245	6846	6631	6573	4061	0	3764	94	4133	108	318	653	2260	82	942	2698	861	4884	4965	3667	3303	3340	3360	2604	2829	1944	983	3105	2731	2754	3127	2058	2528	1776	3027	2376	2729	2684	1848	1752	4425	4013	3364	4030	4369	1033	1282	72	1286	2491	4661	4534	4652	4765	4812	4700	5086
Losev_VladivirSolovjev	4261	3951	4085	3993	2845	2616	5036	4417	4750	4449	4274	4878	1355	1462	1316	3646	4245	1138	5739	6229	7108	6974	5296	6515	0	109	4605	138	358	747	2908	111	1325	3907	1382	5447	5483	4348	4110	4034	4154	3050	3704	2216	1250	3636	3486	3353	4070	2464	3351	2160	3752	2735	3337	3116	2234	2178	4978	5320	3806	4683	4467	1239	1527	87	1422	2781	5344	5071	5248	5233	5430	5399	5615
Medvedev_BTomashevskiyTeoriaLiteratury	478	411	416	368	226	362	563	459	534	406	516	466	141	153	123	312	336	102	484	527	699	651	490	562	405	0	602	28	60	151	335	17	113	317	103	485	471	402	349	318	373	248	342	284	137	371	362	391	351	237	287	227	352	271	378	266	215	204	542	582	335	433	453	134	140	11	168	275	435	388	446	432	514	460	476
Medvedev_FormalnyjMetodvLiteraturovedenii	4591	4140	4284	4161	3358	4042	6017	5015	6283	5136	6251	4152	1310	1207	964	3350	3710	1335	5491	5831	6738	6522	4477	6333	4254	144	0	124	533	1129	3338	158	1081	3483	1044	5757	5875	4418	3882	3919	4022	3400	3535	2357	1145	4214	3527	3811	3840	2964	3310	2295	3766	3224	3522	3227	2255	2065	5447	4949	4308	5382	7159	1848	1713	126	2163	3451	5860	5928	5911	6124	6401	5520	6040
Medvedev_IolandNeifeldDostoevskiy	460	416	426	427	305	347	642	439	529	468	414	496	127	176	116	330	423	95	457	487	555	524	426	474	526	20	477	0	52	99	346	15	166	401	130	518	490	372	380	330	385	269	330	214	103	363	355	323	426	261	306	217	354	284	333	290	199	212	500	577	343	432	370	107	140	8	152	225	540	498	537	481	505	526	582
Medvedev_SotsiologizmBezSotsiologii	988	970	1009	912	761	826	1389	1020	1326	1027	1106	990	292	311	243	754	933	321	1337	1349	1606	1583	1165	1409	1086	44	1468	42	0	313	829	42	298	857	274	1358	1396	1062	853	911	944	716	834	593	323	1043	886	941	962	662	806	611	944	713	901	810	576	522	1303	1238	944	1173	1221	326	371	28	452	707	1351	1408	1493	1312	1417	1399	1489
Medvedev_UchenyiSalierizm	1370	1281	1337	1240	1021	1346	1975	1468	1859	1427	1627	1542	402	467	341	1022	1285	376	1726	1908	2327	2308	1588	2017	1536	75	2169	50	212	0	1272	73	393	1080	397	1826	1931	1372	1246	1217	1274	913	1059	862	426	1588	1252	1318	1297	1006	1209	808	1313	1086	1226	1074	812	722	1754	1770	1362	1485	1592	509	496	36	583	969	1779	1708	1844	1750	2151	1861	2050
Medvedev_VLabPisatelia	2735	2550	2773	2556	1820	2163	3722	3051	3537	3018	3240	2893	804	867	689	2293	2555	733	3425	3522	4254	4319	3121	3740	3517	85	3539	89	278	676	0	80	819	2544	881	3633	3678	2926	2563	2695	2655	2201	2436	1538	710	2590	2335	2431	2605	1881	2221	1485	2578	2042	2343	2040	1375	1382	3453	3426	2730	3037	3129	879	1032	68	1037	1921	3686	3732	3724	3644	4124	3612	3976
Medvedev_ViktorShklovskiyTeoriaProsy	408	324	377	345	227	238	468	385	412	432	366	319	91	106	98	297	379	77	474	420	570	571	437	471	466	17	480	22	72	130	295	0	95	298	86	541	557	316	294	295	302	215	317	220	126	353	304	341	322	237	290	194	336	255	279	279	223	181	571	520	411	349	392	118	120	7	133	279	492	461	483	513	560	597	596
Nazirov_TragedijnoeNachaloPetrVerxovenskij	1980	2071	2117	2079	1304	1284	2927	2404	2659	2212	2216	2701	634	879	615	1573	1986	483	2456	2557	2742	2748	2299	2635	2389	49	2158	68	180	375	1382	39	0	2649	863	2497	2563	2017	1869	1923	1929	1353	1666	967	535	1853	1802	1746	2112	1238	1689	1073	1936	1388	1720	1293	926	934	2282	2569	1710	2024	1916	520	664	46	664	1297	2379	2396	2505	2527	2460	2642	2779
Nazirov_TvorcheskiePrincipyDostoevskogo	3956	3781	3862	3747	2572	2516	6017	4987	5399	4326	4226	5297	1244	1627	1229	3340	3861	953	4638	4785	5438	5437	4426	4868	4790	100	4213	151	326	686	2916	84	1764	0	1726	4659	4601	3898	3747	3774	3832	2781	3378	2028	1038	3779	3605	3457	4215	2621	3401	2176	3852	2880	3422	2620	1834	1879	4358	4619	3193	4065	3947	1079	1343	75	1350	2452	4712	4477	4826	4696	4911	5066	5243
Nazirov_VrazhdaKakSotrPrototypStavrogina	1785	1866	1865	1850	1206	1114	2687	2127	2443	2021	1958	2443	535	793	482	1668	2041	457	2262	2329	2589	2438	2132	2369	2772	47	1984	71	159	337	1363	45	855	2432	0	2196	2257	1815	1834	1835	1780	1197	1679	1017	492	1718	1755	1669	1943	1134	1566	1020	1853	1288	1639	1329	942	955	2042	2346	1543	1915	1844	489	616	38	618	1213	2131	2231	2169	2155	2180	2238	2302
Potebnia_Myslijsyk	4184	3976	4373	4216	3187	3391	5572	4727	5498	4700	5369	4835	1337	1434	1232	3502	4194	1342	6118	6399	7412	7171	4878	6850	4658	116	5358	129	392	848	3138	104	1238	3539	1064	0	0	4889	4405	4496	4522	3574	3896	2484	1204	4053	3628	3738	4201	2908	3453	2338	4022	3185	3678	3567	2346	2309	5766	4960	4371	5080	5503	1483	1710	95	1756	3477	6453	6807	6840	7132	6998	6186	6595
Propp_IstoricheskieKorniVolshebnoiSkazki	4992	4970	5262	5468	3205	3216	5865	5394	5736	5714	5119	5105	1497	1490	1362	4429	5432	1409	6530	6758	7388	7380	5890	6900	5509	127	5508	166	400	916	3407	108	1505	4148	1386	6414	6596	0	0	0	0	6408	5998	2739	1308	4464	4144	4182	4809	2948	3778	2694	4609	3289	4144	3835	2566	2695	6022	5718	4502	5484	5249	1472	1822	97	1770	3442	6438	6818	6613	6512	6559	6799	7042
Propp_MorfologiaSkazki	2369	2454	2645	2560	1822	1846	3264	2723	3373	2908	2908	2489	718	719	609	2314	2806	821	3493	3781	4223	4131	2993	3899	2843	66	3185	83	247	518	1895	56	761	2117	702	3666	3537	4472	4202	3891	4271	0	3041	1516	721	2486	2299	2357	2521	1687	1910	1551	2498	1871	2292	2092	1465	1408	3467	3256	2573	2991	3055	852	991	64	1013	1823	3452	3693	3828	3524	3669	3779	4007
Propp_RusskieAgrarnyePrazdniki	3616	3407	3702	3534	2084	2131	3825	3588	3740	3746	3437	3341	970	947	879	3212	3586	947	4162	4206	5032	4793	3973	4447	4149	87	3699	95	277	585	2379	78	984	2785	965	4496	4558	4851	4775	4817	4642	3302	0	1870	977	2982	2770	2799	3176	1929	2411	1846	3102	2157	2796	2723	1785	1859	4186	4108	3095	3626	3477	953	1176	63	1173	2216	4177	4394	4338	4268	4501	4456	4731
Savitsky_EvropaiEvraziaMigracijaKulturyKontinentOkean	2384	2168	2285	2201	1710	1655	2949	2474	2810	2594	2757	2392	810	674	592	2062	2213	656	2975	3192	3685	3690	2611	3421	2503	72	2913	70	216	471	1663	53	611	1935	592	3333	3315	2471	2246	2312	2310	1866	2164	0	1038	2341	2082	2223	2177	1572	1922	1422	2266	1728	2108	2568	1526	1403	3042	2772	2456	2622	2794	706	844	52	902	1615	3240	3367	3435	3348	3370	3169	3413
Savitsky_PoddanstvoIdeiDvaMiraStepiOsedlast	1646	1411	1586	1422	1228	1143	2044	1709	1986	1739	1848	1875	621	529	498	1389	1473	454	2264	2448	2574	2483	1777	2602	1873	47	2042	42	171	340	1139	41	480	1371	458	2287	2359	1822	1546	1635	1585	1330	1633	1549	0	1593	1429	1547	1539	1120	1379	952	1521	1245	1412	1319	1081	1017	2209	2178	1813	1671	1831	478	593	37	600	1146	2202	2200	2264	2262	2258	2233	2424
Tiupa_AnalitikaHudozhestvennogo	4091	3757	3951	3859	3018	3317	5402	4563	5328	4512	4925	4133	1104	1184	1042	3467	4045	1057	4989	5132	5859	5895	4446	5537	4255	110	4784	124	347	807	2993	97	1244	3756	1151	5138	5369	4118	3950	3853	3908	3011	3423	2158	1107	0	0	6421	5322	9142	4848	4887	5451	11229	5058	2934	2042	1914	4760	4889	3690	4296	4827	1334	1397	94	1670	2945	5276	5238	5184	5518	5364	5174	5432
Tiupa_DiskursIZhanr	3833	3423	3675	3519	2654	2887	5013	4395	4845	4306	4701	3632	1062	1097	883	3209	3578	951	4252	4354	5319	5297	4008	4508	3733	107	4319	102	333	718	2648	90	1079	3389	999	4700	4746	3793	3430	3383	3527	2656	2949	2011	959	5367	5853	0	5016	4695	4119	4286	5647	5078	5708	2546	1799	1780	4304	4446	3375	3820	4393	1167	1259	82	1451	2674	4644	4742	4954	5044	4648	4551	4830
Tiupa_HudozhestvennostChehovskogoRasskasa	3710	3439	3696	3557	2597	2541	5191	4351	5026	4206	4188	4198	1091	1305	1043	3292	3982	946	4442	4494	5234	5244	4160	4750	4284	101	4054	119	310	661	2597	95	1244	3750	1146	4712	4792	3934	3771	3598	3690	2740	3404	2045	996	4714	4521	4684	0	3383	3904	3337	8499	3668	4560	2548	1881	1798	4277	4281	3255	3954	3962	1075	1282	87	1386	2594	4439	4452	4498	4740	4742	4984	5164
Tiupa_HudozhestvennyiDiskurs	2742	2417	2639	2479	2071	2293	3866	3079	3650	3084	3527	2749	772	802	667	2168	2535	671	3188	3249	4149	4194	3023	3514	2637	74	3270	81	256	574	2067	61	785	2516	714	3518	3631	2552	2320	2298	2365	1939	2044	1510	742	5432	7647	4605	3431	0	4556	3838	3715	18971	3525	1878	1304	1267	3214	2911	2472	2825	3374	869	933	56	1159	1896	3425	3502	3618	3860	3732	3298	3704
Tiupa_LitereturaIMentalnost	3696	3451	3622	3538	2809	2865	5050	4055	4874	4021	4320	4290	1228	1225	1092	3135	3615	921	4517	4580	5191	5280	4262	4876	4611	100	4367	114	326	765	2814	94	1212	3637	1104	4777	4810	3588	3362	3424	3450	2445	3090	2051	1006	5268	4587	4324	4630	4869	0	2578	4458	5222	4202	2718	1936	1843	4360	4287	3272	3866	4177	1179	1308	79	1487	2538	4486	4386	4556	4629	4994	4500	4929
Tiupa_Narrotologia	2560	2341	2553	2438	1838	1912	3410	2837	3251	2876	2985	2394	734	754	600	1988	2381	656	2964	3151	3713	3704	2720	3239	2574	73	2861	82	220	501	1688	60	704	2159	679	3139	3214	2567	2311	2298	2409	1873	1976	1433	666	4162	4252	4899	3235	4096	2563	0	6852	4302	3704	1763	1258	1201	2867	2684	2186	2623	3034	760	879	53	964	1826	3051	3251	3269	3252	3080	3035	3258
Tiupa_NarrotologicheskiyChehov	3482	3287	3543	3432	2678	2442	4757	3965	4761	4018	4256	3677	1026	1099	936	2995	3615	933	4266	4489	5227	5186	3976	4651	3840	95	3950	107	293	652	2545	84	1090	3371	1055	4638	4729	3739	3428	3424	3460	2654	3010	1990	944	5028	4170	5572	8232	3570	3736	7100	0	3860	17572	2481	1775	1771	4236	4092	3246	3818	4135	1060	1258	76	1347	2666	4486	4598	4563	4824	4577	4761	4878
Tiupa_TeoriaLiteretury3glavy	2847	2527	2756	2638	2178	2381	3960	3167	3796	3218	3685	2924	841	812	711	2265	2678	728	3483	3554	4310	4341	3138	3807	2762	83	3461	81	266	600	2099	65	809	2493	724	3650	3782	2722	2487	2387	2497	2040	2193	1571	799	5509	9658	4732	3575	18797	4703	3874	3840	0	3648	1986	1396	1332	3362	3052	2565	3153	3693	909	982	61	1197	1988	3585	3690	3792	4016	3904	3485	3880
Tiupa_VvedenieVSravnitelnuyuNarrotologiu	2999	2833	3042	2910	2298	2134	4017	3404	3998	3470	3742	3162	911	928	754	2519	3031	782	3517	3664	4529	4571	3315	3929	3256	85	3444	94	278	567	2073	65	905	2771	902	3884	3942	3128	2821	2807	2860	2175	2427	1685	810	4445	3580	4838	4172	3126	3279	2919	13165	3380	0	2082	1465	1464	3550	3555	2737	3178	3505	903	1037	64	1163	2220	3759	3961	3940	4088	3778	4001	4037
Trubetskoy_EvropaiChelovechestvo	2723	2496	2680	2640	1960	1829	3524	2882	3248	2915	2875	2797	901	808	786	2296	2752	849	3505	3679	4392	4260	3156	3936	3025	76	3294	81	258	534	1874	72	733	2178	713	3943	3973	2901	2607	2700	2748	2088	2497	2216	786	2552	2362	2300	2512	1737	2152	1479	2441	1896	2264	0	2245	1852	3492	3249	2689	3258	3301	829	1084	63	1046	2046	3832	3982	4165	3865	4015	3887	4032
Trubetskoy_RusskajaProblemaSoblaznyObIstinnomiLozhnom	2334	2106	2310	2234	1778	1723	3078	2503	2877	2571	2610	2720	844	782	753	1914	2341	718	3203	3427	3902	3891	2794	3593	2596	74	2863	75	255	494	1636	67	650	1946	653	3495	3449	2502	2237	2347	2323	1754	2074	1696	754	2286	2054	2108	2342	1559	1878	1369	2207	1717	2048	2962	0	1636	3068	2863	2329	2792	2881	692	900	56	871	1784	3120	3163	3256	3317	3404	3371	3579
Trubetskoy_VerxiiNizyReligiiIndii	2545	2369	2537	2568	1721	1638	3113	2631	2869	2809	2638	2717	894	807	704	2053	2442	698	3036	3199	3716	3721	2896	3367	2608	53	2890	69	215	495	1641	49	678	2054	687	3485	3447	2654	2461	2597	2517	1852	2237	1549	732	2248	2116	2223	2228	1589	1898	1363	2256	1730	2112	2538	1630	0	2983	2784	2319	2765	2874	735	908	54	906	1765	3175	3333	3381	3413	3345	3254	3433
