2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part2_wordlist_2gram	Propp_IstoricheskieKorniVolshebnoiSkazki_partition_part3_wordlist_2gram
роль в	2	3
не мог	2	3
в обряде	5	7
с одной	2	4
на острове	3	2
есть ли	2	2
той же	2	2
я буду	2	3
этого мотива	4	5
еще не	10	9
видно что	2	6
и для	2	2
т е	16	29
этом случае	5	5
они не	4	4
что иное	3	2
имеем и	3	2
так как	7	14
в него	2	2
в тех	2	2
очень много	2	8
было бы	3	5
и др	2	4
на другой	2	2
таким образом	10	7
а в	6	12
в работе	2	3
в животное	3	2
из могилы	2	2
ее в	3	2
его на	2	2
до сих	5	6
уже с	3	2
но по	3	3
худ неи	2	2
на нее	3	2
дней и	2	2
вопрос о	2	4
а именно	4	3
ж ст	5	6
представляют собой	4	3
все эти	4	4
например в	2	2
из дома	2	4
в других	4	3
он и	3	3
в лес	12	27
все еще	6	2
в некоторых	5	2
точно так	2	6
как это	4	3
на столе	2	2
он видит	3	2
можно установить	5	2
увидим ниже	3	4
дочь в	2	5
между прочим	3	3
разбойничьем доме	2	2
не в	4	7
но есть	2	2
некоторых случаях	3	2
отправляется в	2	2
же можно	2	3
имеем в	4	5
отношению к	2	3
но все	2	5
в русских	3	3
мы видим	8	8
находится в	4	2
царство мертвых	3	6
всех этих	2	3
встречается в	2	3
и не	12	11
в лесной	4	4
возможно что	6	2
может быть	11	17
ни в	2	2
уже знаем	2	3
мы знаем	2	11
мы можем	6	8
в одном	2	5
на самом	2	2
состоит в	3	2
так в	6	3
мы рассмотрим	2	2
о том	3	3
в этой	5	4
при помощи	3	2
обряда посвящения	4	3
в связи	3	5
стоит в	2	3
я не	3	2
иное как	3	2
сказке девушка	4	2
мы должны	7	4
что у	3	2
сказке она	4	3
что здесь	6	4
только в	4	6
но и	12	14
не будем	3	4
яги и	4	2
в другом	2	9
не что	3	2
мы здесь	4	6
в пермской	6	2
в немецких	2	2
из них	7	2
в обрядах	3	2
у нее	2	4
представление о	3	2
то мы	2	2
лесном доме	3	2
выше мы	3	3
в доме	12	3
в этих	11	11
и более	2	2
должно было	2	3
что и	9	6
как в	2	5
новой гвинее	2	3
то что	7	12
с мотивом	7	3
мы видели	13	2
как и	3	2
мы увидим	3	8
потому что	3	9
в другой	4	4
т д	15	18
этот случай	8	4
один из	5	8
в особенности	2	2
как указывает	6	2
и это	2	3
молодых людей	2	3
и здесь	7	9
и пр	11	7
что яга	2	6
с обрядом	2	4
и его	4	3
в сказках	9	8
schurtz в	2	2
попадают в	2	4
ни один	2	2
с ними	3	2
в дом	12	3
он не	5	8
не может	4	5
русской сказке	2	6
не видит	2	3
вятской сказке	4	6
и она	3	3
в его	3	6
и то	2	2
когда герой	2	2
не только	14	18
том что	8	7
неи мы	3	3
мы уже	6	6
немецких сказках	2	2
а затем	3	2
уже видели	3	4
северной сказке	2	2
и они	4	4
во время	6	2
ко мне	2	2
могут быть	5	2
говорят что	2	5
попадает в	11	5
тем что	4	4
а не	6	5
случаи показывают	2	2
же как	2	5
раньше чем	3	3
их в	3	2
должны были	3	8
в ней	2	4
не могла	2	2
то это	2	6
и на	4	4
случай мы	2	3
можно найти	4	5
не было	2	2
по отношению	2	3
в котором	2	5
в союз	2	6
этот мотив	5	4
немецкой сказке	3	2
сына в	2	4
или в	11	2
предположить что	7	3
ничего не	6	7
тому же	2	2
но они	2	4
временной смерти	2	4
одной стороны	2	3
в северной	3	2
превращается в	3	2
в том	9	6
нет ничего	2	2
книге мертвых	2	2
превращение в	2	2
русских сказках	2	2
но в	10	6
здесь мы	5	3
в сказке	50	21
и что	2	6
на его	3	2
как указано	2	3
с другой	7	2
но он	4	4
власть над	4	4
лес и	3	6
то не	2	2
сказать что	3	2
все же	5	9
его не	3	2
на островах	2	4
